open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MA3,MA5,MA35,Volume_MA20,Volume_Ratio,MA_Fast_Signal,MACD_Zero_Cross,BB_Breakout_Strength,Fib_Key_Zone
2025-07-21 14:45:00,119011.8,119200.0,118740.4,118794.3,1744.923,207596860.0,41517.0,857.57,102047870.0,118823.8,118496.09,95.66538,35.708122,59.957256,57.336533,54.672024,53.95923,119382.57,118485.95,117589.33,119673.72,118662.87,117652.02,81.86056,79.005745,31767.744,391.18372,340.43857,1.1490582,26.115341,118467.7,118241.5,118015.3,118747.586,117693.234,119200.0,117283.0,119721.42,119993.64,uptrend,119200.0,117283.0,neutral,118467.7,119721.42,0.7883672,118897.03,118823.8,118736.875,1782.5138,0.97891134,快速金叉,,,强势区
2025-07-21 15:00:00,118794.4,118938.3,118623.6,118738.0,1336.256,158725970.0,32189.0,583.407,69307450.0,118810.22,118498.84,91.24253,54.21959,37.022938,54.775948,53.411137,53.10705,119411.37,118531.664,117651.97,119610.81,118645.25,117679.68,71.69078,77.93006,30431.488,381.62326,339.21292,1.1250257,25.519716,118467.7,118241.5,118015.3,118747.586,117693.234,119200.0,117283.0,119721.42,119993.64,uptrend,119200.0,117283.0,fib_golden_zone_缩量,118467.7,119721.42,0.75899845,118848.03,118810.22,118734.21,1803.013,0.7411239,快速金叉,,,强势区
2025-07-21 15:15:00,118737.9,119111.8,118669.2,118675.0,1546.377,183874540.0,33498.0,841.418,100057080.0,118820.82,118494.29,78.66189,62.367023,16.294867,51.758312,51.96685,52.139553,119433.52,118552.98,117672.42,119521.21,118622.67,117724.13,52.11691,68.55608,28885.111,389.24536,344.1361,1.1310797,26.250425,118372.2,118116.5,117860.8,118688.586,117496.734,119200.0,117033.0,119789.42,120097.14,uptrend,119200.0,117033.0,fib_golden_zone,118372.2,119789.42,0.7577296,118735.766,118820.82,118726.09,1841.5314,0.8397234,快速死叉,,,强势区
2025-07-21 15:30:00,118675.1,118710.0,118284.0,118402.5,1733.699,205416900.0,45327.0,743.584,88110940.0,118724.32,118489.67,36.195553,53.6432,-17.447647,40.499363,46.153374,48.1552,119407.63,118572.25,117736.87,119414.55,118590.68,117766.81,33.80566,52.537785,27151.412,393.8397,348.0344,1.1316113,23.05835,118334.01,118066.5,117798.99,118664.984,117418.14,119200.0,116933.0,119816.625,120138.54,uptrend,119200.0,116933.0,fib_golden_zone,118334.01,119816.625,0.6482135,118605.164,118724.32,118704.49,1859.6119,0.9322908,快速死叉,,,
2025-07-21 15:45:00,118402.5,118555.0,118209.5,118304.1,1513.172,179136860.0,29113.0,675.453,79983310.0,118582.78,118480.914,-5.7124944,33.857967,-39.570465,37.099503,44.22925,46.79924,119377.63,118585.9,117794.164,119327.086,118559.484,117791.89,19.25084,35.057804,25638.24,387.7972,347.91373,1.1146362,20.900867,118334.01,118066.5,117798.99,118664.984,117418.14,119200.0,116933.0,119816.625,120138.54,uptrend,119200.0,116933.0,fib_618_bounce,118066.5,118334.01,0.6048081,118460.53,118582.78,118674.61,1886.1517,0.8022536,快速死叉,零轴下穿,,反转区
2025-07-21 16:00:00,118304.2,118381.0,117899.0,117957.0,3298.782,389455940.0,55810.0,1269.886,149927540.0,118415.32,118452.49,-75.33944,-2.5411675,-72.79827,27.57349,38.182316,42.379395,119369.59,118587.53,117805.48,119318.34,118525.734,117733.125,8.981841,20.679447,22339.457,399.57257,354.29877,1.1277843,21.322165,117593.2,117900.0,118206.8,117213.6,118643.6,116600.0,119200.0,119907.2,120276.4,neutral,119200.0,116600.0,neutral,,,,118221.2,118415.32,118627.51,2010.1556,1.641058,快速死叉,,,
2025-07-21 16:15:00,117957.0,117965.8,117437.9,117888.0,5766.381,678707000.0,93081.0,2487.157,292755940.0,118245.32,118418.58,-130.10114,-45.061153,-85.03998,26.023767,37.096542,41.56012,119471.78,118556.14,117640.5,119304.34,118488.99,117673.64,13.184075,13.805585,16573.076,415.6135,362.5655,1.1463128,24.054548,117593.2,117900.0,118206.8,117213.6,118643.6,116600.0,119200.0,119907.2,120276.4,neutral,119200.0,116600.0,neutral,,,,118049.7,118245.32,118588.12,2256.0708,2.5559397,快速死叉,,,
2025-07-21 16:30:00,117888.1,118090.6,117762.8,117823.1,1366.832,161201260.0,34386.0,670.27,79054180.0,118074.94,118381.54,-172.75748,-87.626595,-85.13088,24.512003,36.057922,40.781506,119557.29,118492.23,117427.164,119301.89,118452.9,117603.9,17.671207,13.279041,15206.245,404.6368,360.91,1.121157,25.16209,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,119916.2,120290.1,neutral,119200.0,116566.9,neutral,,,,117889.37,118074.94,118544.42,2286.561,0.59776753,快速死叉,,,
2025-07-21 16:45:00,117823.1,117885.4,117640.5,117726.7,1071.191,126135784.0,28479.0,445.477,52460044.0,117939.78,118351.945,-209.67606,-128.30975,-81.36631,22.27011,34.51226,39.623734,119573.46,118402.29,117231.125,119321.27,118418.12,117514.96,21.93621,17.597164,14135.054,384.6697,355.3857,1.0824006,26.75453,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,119916.2,120290.1,neutral,119200.0,116566.9,neutral,,,,117812.6,117939.78,118497.695,2245.1038,0.47712314,快速死叉,,,
2025-07-21 17:00:00,117726.3,118080.3,117700.0,117888.5,1362.456,160698530.0,29539.0,709.429,83674790.0,117856.66,118344.49,-211.53925,-156.05292,-55.486332,34.07668,39.22149,42.50056,119555.84,118341.164,117126.49,119327.06,118394.02,117460.99,25.228998,21.612139,15497.51,384.1235,356.5721,1.0772674,26.09249,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,119916.2,120290.1,neutral,119200.0,116566.9,neutral,,,,117812.766,117856.66,118459.086,2076.7432,0.6560542,快速死叉,,,
2025-07-21 17:15:00,117888.4,117944.2,117459.8,117525.0,1770.436,208458900.0,31933.0,590.103,69519750.0,117770.26,118312.85,-250.40219,-187.50267,-62.899517,24.373304,33.40898,38.20622,119495.43,118227.836,116960.234,119367.14,118355.52,117343.91,20.15728,22.44083,13727.074,396.65805,362.65915,1.0937489,26.924969,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,115850.695,115476.8,downtrend,119200.0,116566.9,fib_382_reject,115850.695,117572.74,0.36386767,117713.4,117770.26,118417.805,2050.1685,0.8635563,快速死叉,,,关键支撑区
2025-07-21 17:30:00,117527.2,117686.9,117333.0,117375.0,2222.363,261079710.0,41759.0,830.135,97531260.0,117667.66,118263.125,-289.13367,-221.37967,-67.75399,21.434847,31.344673,36.6037,119332.26,118091.43,116850.61,119404.14,118309.0,117213.86,15.742117,20.376131,11504.711,391.3133,362.24207,1.0802537,28.324425,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,115850.695,115476.8,downtrend,119200.0,116566.9,neutral,115850.695,117572.74,0.30690062,117596.164,117667.66,118371.66,2048.9841,1.0846169,快速死叉,,,
2025-07-21 17:45:00,117374.9,117870.2,117283.0,117815.3,1401.278,164779120.0,33903.0,708.26,83290210.0,117666.1,118246.18,-257.8267,-233.52869,-24.298021,44.393066,42.563374,43.86108,119122.2,118009.85,116897.49,119402.414,118286.195,117169.97,25.905317,20.601572,12905.989,415.79913,372.95435,1.1148795,27.537262,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,119916.2,120290.1,neutral,119200.0,116566.9,neutral,,,,117571.766,117666.1,118340.5,2085.6567,0.67186415,快速死叉,,,
2025-07-21 18:00:00,117815.2,117919.0,117803.3,117908.0,877.76,103455020.0,21710.0,467.306,55077788.0,117702.36,118235.12,-219.16685,-228.74141,9.5745535,48.117077,44.615353,45.246708,118882.31,117940.68,116999.055,119392.95,118266.86,117140.766,49.102924,30.25012,13783.749,378.28674,360.70413,1.0487453,26.326246,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,119916.2,120290.1,neutral,119200.0,116566.9,neutral,,,,117699.43,117702.36,118315.87,2046.653,0.42887583,快速死叉,,,
2025-07-21 18:15:00,117908.0,118197.0,117846.1,117952.9,1548.404,182753550.0,30303.0,795.733,93929260.0,117715.24,118235.85,-181.88504,-213.12262,31.237577,50.00893,45.62858,45.92549,118610.42,117880.51,117150.59,119373.37,118246.83,117120.29,72.19812,49.068787,15332.153,374.8634,360.23727,1.0406014,23.489483,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,119916.2,120290.1,neutral,119200.0,116566.9,neutral,,,,117892.07,117715.24,118297.055,2057.0454,0.75273204,快速金叉,,,
2025-07-21 18:30:00,117952.9,117973.5,117400.7,117432.9,1441.452,169572620.0,31683.0,515.714,60669700.0,117696.82,118196.24,-212.50449,-212.91656,0.41209158,33.50273,37.151676,39.909065,118464.06,117799.71,117135.35,119386.36,118207.92,117029.484,55.694485,58.99851,13890.701,399.60547,370.3593,1.0789671,23.340876,117572.74,117883.45,118194.16,117188.31,118636.516,116566.9,119200.0,115850.695,115476.8,downtrend,119200.0,116566.9,neutral,115850.695,117572.74,0.3288899,117764.6,117696.82,118261.42,2015.1359,0.71531254,快速金叉,,,
2025-07-21 18:45:00,117432.9,117432.9,117033.0,117116.3,2845.129,333461470.0,51215.0,1028.369,120528350.0,117645.08,118126.06,-265.87112,-230.56808,-35.303032,27.139761,33.117542,36.824993,118407.21,117700.73,116994.24,119432.35,118158.43,116884.51,32.283337,53.39198,11045.572,399.6423,371.766,1.0749835,25.065931,117539.055,117839.35,118139.65,117167.5,118567.19,116566.9,119111.8,115874.69,115513.31,downtrend,119111.8,116566.9,neutral,115874.69,117539.055,0.21588275,117500.7,117645.08,118214.16,1931.4858,1.473026,快速死叉,,,
2025-07-21 19:00:00,117116.4,117400.0,116933.0,117391.2,1872.312,219412220.0,44948.0,980.275,114907620.0,117560.26,118058.695,-264.63806,-241.92474,-22.71331,38.89581,39.282555,40.982983,118361.55,117653.58,116945.61,119449.31,118126.53,116803.75,19.935598,35.971138,12917.884,408.062,376.30096,1.0844033,27.015673,117539.055,117839.35,118139.65,117167.5,118567.19,116566.9,119111.8,115874.69,115513.31,downtrend,119111.8,116566.9,neutral,115874.69,117539.055,0.3239027,117313.47,117560.26,118182.49,1918.738,0.97580385,快速死叉,,,
2025-07-21 19:15:00,117391.2,117485.7,116947.4,117043.5,1000.649,117310950.0,28047.0,409.693,48042908.0,117387.36,117983.53,-298.25626,-260.7019,-37.554344,31.41589,34.90059,37.688644,118394.27,117583.2,116772.13,119516.19,118093.15,116670.11,17.382814,23.200584,11917.235,424.34177,384.0152,1.1050129,27.806847,117385.56,117638.45,117891.336,117072.67,118251.375,116566.9,118710.0,115983.98,115679.66,downtrend,118710.0,116566.9,neutral,115983.98,117385.56,0.22238813,117183.664,117387.36,118141.22,1843.328,0.5428491,快速死叉,,,
2025-07-21 19:30:00,117044.0,117044.0,116600.0,116800.0,3844.075,449061600.0,57478.0,1458.861,170481230.0,117156.78,117884.24,-343.15414,-288.186,-54.968163,27.15004,32.19227,35.585266,118468.78,117497.945,116527.1,119600.375,118046.836,116493.29,19.171856,18.83009,8073.16,426.79904,386.8716,1.1032059,30.117401,117326.35,117560.95,117795.55,117036.09,118129.55,116566.9,118555.0,116026.14,115743.83,downtrend,118555.0,116566.9,neutral,116026.14,117326.35,0.117247626,117078.234,117156.78,118091.11,1978.1963,1.9432222,快速死叉,,,
2025-07-21 19:45:00,116800.1,116859.3,116614.3,116724.7,1915.087,223548880.0,40470.0,1040.713,121486510.0,117015.14,117775.336,-375.17892,-317.18362,-57.99528,25.882101,31.381271,34.951885,118520.39,117414.445,116308.49,119658.07,117990.34,116322.625,9.69132,15.415331,6158.073,404.07416,380.1158,1.063029,32.139133,117259.88,117473.95,117688.016,116995.03,117992.78,116566.9,118381.0,116073.46,115815.86,downtrend,118381.0,116566.9,neutral,116073.46,117259.88,0.08698528,116856.07,117015.14,118037.52,1986.7046,0.9639516,快速死叉,,,
2025-07-21 20:00:00,116724.7,116942.2,116566.9,116881.4,1655.866,193309800.0,37860.0,936.089,109292670.0,116968.16,117684.24,-370.36154,-334.9096,-35.451942,33.43002,35.048317,37.38701,118429.55,117330.516,116231.484,119696.27,117947.35,116198.44,14.23025,14.364476,7813.939,400.4774,379.8865,1.0542028,32.86434,117189.6,117381.95,117574.305,116951.6,117848.16,116566.9,118197.0,116123.516,115892.04,downtrend,118197.0,116566.9,neutral,116123.516,117189.6,0.19293295,116802.03,116968.16,117988.39,2002.685,0.826823,快速死叉,,,
2025-07-21 20:15:00,116881.3,117079.3,116855.7,117029.1,1116.43,130601350.0,26633.0,697.107,81549670.0,116895.74,117602.87,-341.07083,-336.96335,-4.107485,40.13414,38.390404,39.623936,118397.18,117289.195,116181.2,119711.58,117910.31,116109.05,26.824005,16.915192,8930.369,378.3677,372.44427,1.0159042,31.819803,117189.6,117381.95,117574.305,116951.6,117848.16,116566.9,118197.0,116123.516,115892.04,downtrend,118197.0,116566.9,neutral,116123.516,117189.6,0.28354087,116878.4,116895.74,117950.7,1981.1877,0.5635155,快速死叉,,,
2025-07-21 20:30:00,117029.0,117168.7,116876.4,117109.5,1142.119,133694824.0,24144.0,773.657,90566790.0,116908.94,117528.32,-303.30545,-325.74405,22.438591,43.7328,40.194378,40.832134,118380.266,117267.07,116153.87,119725.18,117882.72,116040.26,43.906303,28.320187,10072.488,367.60925,368.6279,0.99723667,29.852789,117189.6,117381.95,117574.305,116951.6,117848.16,116566.9,118197.0,116123.516,115892.04,downtrend,118197.0,116566.9,neutral,116123.516,117189.6,0.332863,117006.664,116908.94,117923.98,1951.6086,0.58521926,快速金叉,,,
2025-07-21 20:45:00,117109.5,117227.1,116860.8,116889.7,960.342,112406230.0,20046.0,416.973,48813170.0,116926.88,117456.28,-295.63702,-315.70837,20.071346,36.697037,37.004375,38.614044,118238.625,117189.93,116141.24,119729.9,117836.88,115943.87,48.164272,39.631527,9112.146,367.4456,368.51703,0.99709255,27.433924,117189.6,117381.95,117574.305,116951.6,117848.16,116566.9,118197.0,116123.516,115892.04,downtrend,118197.0,116566.9,neutral,116123.516,117189.6,0.19802466,117009.43,116926.88,117886.84,1923.9672,0.49914676,快速金叉,,,
2025-07-21 21:00:00,116889.6,117172.0,116824.4,116906.9,679.383,79485070.0,17996.0,353.056,41311930.0,116963.32,117389.75,-281.37335,-304.26337,22.890024,37.61335,37.422905,38.886818,117992.2,117106.51,116220.82,119686.78,117780.77,115874.766,48.56254,46.877705,9791.529,364.9649,367.521,0.99304503,25.687912,117189.6,117381.95,117574.305,116951.6,117848.16,116566.9,118197.0,116123.516,115892.04,downtrend,118197.0,116566.9,neutral,116123.516,117189.6,0.20857616,116968.7,116963.32,117843.625,1792.9972,0.3789091,快速金叉,,,
2025-07-21 21:15:00,116906.9,117200.0,116906.8,117185.8,472.045,55278532.0,13775.0,287.195,33631660.0,117024.2,117353.02,-232.24544,-280.2574,48.011955,51.024467,43.928177,43.185192,117611.16,117042.586,116474.01,119582.11,117726.77,115871.44,60.12555,52.28412,10263.574,355.9943,363.9819,0.97805494,23.7589,117189.6,117381.95,117574.305,116951.6,117848.16,116566.9,118197.0,116123.516,115892.04,downtrend,118197.0,116566.9,fib_382_reject_缩量,116123.516,117189.6,0.37966996,116994.13,117024.2,117815.48,1528.2804,0.3088733,快速死叉,,,关键支撑区
2025-07-21 21:30:00,117185.8,117338.7,117069.0,117333.4,538.366,63106196.0,15096.0,315.928,37036904.0,117085.06,117326.62,-175.3612,-245.29199,69.930786,56.76315,47.06449,45.322205,117564.95,117034.29,116503.625,119492.59,117683.82,115875.05,81.51905,63.40238,10801.94,345.2075,359.49228,0.960264,21.40966,117189.6,117381.95,117574.305,116951.6,117848.16,116566.9,118197.0,118640.39,118871.86,neutral,118197.0,116566.9,neutral,,,,117142.03,117085.06,117792.42,1486.8572,0.3620832,快速金叉,,,
2025-07-21 21:45:00,117333.4,117333.4,117109.6,117171.7,496.407,58186344.0,12428.0,177.569,20813824.0,117097.5,117295.59,-150.58537,-213.72311,63.13775,49.369453,44.150936,43.442566,117576.34,117038.91,116501.48,119347.47,117626.71,115905.95,86.8621,76.1689,10305.533,330.03156,353.03073,0.9348522,19.354076,116755.82,117031.0,117306.18,116415.35,117697.95,115865.0,118197.0,118831.305,119162.445,neutral,118197.0,115865.0,neutral,,,,117230.3,117097.5,117770.54,1458.1179,0.34044364,快速金叉,,,
2025-07-21 22:00:00,117171.8,117285.5,117061.0,117279.9,788.62,92431660.0,16276.0,397.458,46583084.0,117175.54,117274.32,-117.166275,-181.5375,64.37123,54.042652,46.535965,45.043915,117527.73,117029.63,116531.55,119150.04,117568.98,115987.92,85.13632,84.50582,11094.153,316.84012,346.91022,0.9133202,17.093893,117306.18,117031.0,116755.82,117646.65,116364.05,118197.0,115865.0,118831.305,119162.445,uptrend,118197.0,115865.0,fib_618_bounce_缩量,117031.0,117306.18,0.6067324,117261.664,117175.54,117742.41,1429.4261,0.55170393,快速金叉,,,反转区
2025-07-21 22:15:00,117279.8,117373.6,117155.8,117365.9,598.111,70138630.0,12875.0,362.996,42568028.0,117267.34,117249.43,-81.1105,-148.06183,66.95134,57.66599,48.421364,46.31253,117614.54,117056.5,116498.46,118980.27,117521.37,116062.46,84.89787,85.632095,11692.264,304.4601,340.76212,0.89346814,16.18574,117168.055,116919.25,116670.445,117475.89,116316.22,117973.5,115865.0,118547.016,118846.42,uptrend,117973.5,115865.0,fib_golden_zone_缩量,117168.055,118547.016,0.71183306,117272.5,117267.34,117707.43,1370.8099,0.43631944,快速金叉,,,
2025-07-21 22:30:00,117365.9,117596.6,117365.8,117575.1,943.838,110921410.0,16861.0,658.721,77411000.0,117345.2,117251.82,-29.65389,-108.59252,78.93863,65.40634,52.78335,49.301758,117757.02,117121.09,116485.164,118808.68,117482.6,116156.53,94.793564,88.27592,12636.102,295.2526,335.52582,0.8799698,18.104795,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,neutral,117151.734,118513.43,0.82133424,117406.97,117345.2,117672.266,1306.8837,0.72220504,快速金叉,,,
2025-07-21 22:45:00,117575.1,117582.6,117307.6,117307.6,666.747,78305980.0,13524.0,212.533,24960752.0,117340.04,117248.61,-24.4378,-80.54095,56.103146,51.38939,47.277596,45.872574,117729.03,117169.664,116610.305,118622.46,117437.02,116251.586,84.63917,88.1102,11969.355,292.721,332.64365,0.8799838,18.68234,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_缩量,117151.734,118513.43,0.69285816,117416.2,117340.04,117634.71,1270.1571,0.5249327,快速金叉,,,
2025-07-21 23:00:00,117307.7,117333.6,117127.1,117237.1,533.122,62499810.0,15600.0,291.416,34162390.0,117353.12,117221.08,-28.481857,-63.187916,34.70606,48.21248,45.918175,45.006298,117707.99,117199.305,116690.625,118483.29,117398.18,116313.06,62.732853,80.72186,11436.233,281.9434,326.6368,0.8631709,16.450327,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_缩量,117151.734,118513.43,0.65899813,117373.266,117353.12,117587.625,1252.9252,0.42550185,快速金叉,,,
2025-07-21 23:15:00,117237.0,117315.9,117062.6,117314.0,800.026,93742710.0,17896.0,420.728,49300980.0,117359.94,117192.79,-21.63575,-49.337193,27.701445,51.98952,47.68521,46.17056,117718.07,117223.05,116728.03,118350.984,117365.17,116379.37,46.073185,64.481735,12236.259,278.36298,323.1446,0.86141926,15.398255,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_缩量,117151.734,118513.43,0.695932,117286.234,117359.94,117539.12,1215.5063,0.65818334,快速死叉,,,
2025-07-21 23:30:00,117314.0,117471.0,117259.4,117280.5,644.943,75717440.0,15395.0,346.882,40724210.0,117342.86,117160.77,-20.283527,-39.652637,19.36911,50.131283,46.965305,45.72774,117724.88,117237.3,116749.72,118283.23,117342.625,116402.016,40.365944,49.723995,11591.316,270.0176,317.83295,0.84955823,14.7173815,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_缩量,117151.734,118513.43,0.6798425,117277.2,117342.86,117495.87,1175.6809,0.5485698,快速死叉,,,
2025-07-21 23:45:00,117280.6,117427.8,117239.8,117330.2,316.306,37121144.0,10784.0,171.269,20099934.0,117293.88,117155.88,-13.055174,-30.786818,17.731644,53.03666,48.214405,46.52665,117673.7,117274.01,116874.32,118224.016,117324.03,116424.04,46.110394,44.183174,11907.622,259.76538,311.65042,0.83351535,13.79893,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_缩量,117151.734,118513.43,0.7037126,117308.234,117293.88,117455.64,1049.2397,0.30146208,快速金叉,,,
2025-07-22 00:00:00,117330.2,117361.6,117209.9,117287.9,452.441,53060156.0,12877.0,191.497,22457918.0,117289.94,117164.055,-12.666901,-24.746845,12.079945,50.136265,47.195564,45.922535,117571.555,117305.76,117039.96,118170.74,117306.19,116441.63,44.428482,43.63494,11455.181,246.25722,304.03372,0.8099668,12.467515,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_缩量,117151.734,118513.43,0.6833966,117299.53,117289.94,117416.01,978.24615,0.4625022,快速金叉,,,
2025-07-22 00:15:00,117287.9,117474.7,117287.9,117474.7,560.985,65870590.0,14209.0,297.104,34882440.0,117337.46,117168.03,9.747557,-13.248712,22.996267,61.09715,52.01762,48.993454,117603.734,117329.836,117055.93,118140.92,117297.79,116454.66,57.184456,49.24111,12016.166,238.82507,298.45117,0.8002149,13.061556,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_缩量,117151.734,118513.43,0.77311367,117364.266,117337.46,117389.5,956.26294,0.58664304,快速金叉,零轴上穿,,强势区
2025-07-22 00:30:00,117474.6,117475.1,116968.2,117026.4,1637.421,191756860.0,27972.0,494.596,57922520.0,117279.94,117167.21,-27.31484,-17.93742,-9.377419,37.820297,42.084965,42.860245,117659.46,117304.25,116949.04,118067.77,117269.055,116470.336,44.30752,48.640152,10378.745,272.33444,308.3773,0.8831209,13.956983,116660.36,116906.05,117151.734,116356.375,117501.53,115865.0,117947.1,118513.43,118809.086,neutral,117947.1,115865.0,neutral,,,,117263.0,117279.94,117353.0,845.93024,1.9356455,快速死叉,零轴下穿,,
2025-07-22 00:45:00,117026.5,117279.4,117026.5,117073.1,566.401,66352870.0,18526.0,300.282,35176336.0,117238.46,117180.22,-47.005867,-27.626904,-19.378965,40.571926,43.29957,43.63207,117680.05,117296.03,116912.016,118047.53,117253.99,116460.445,37.14199,46.211323,10945.146,269.91763,305.7403,0.88283306,14.740481,116660.36,116906.05,117151.734,116356.375,117501.53,115865.0,117947.1,118513.43,118809.086,neutral,117947.1,115865.0,neutral,,,,117191.4,117238.46,117327.74,778.496,0.7275581,快速死叉,,,
2025-07-22 01:00:00,117073.2,117091.3,116800.1,116810.2,1408.276,164655420.0,33256.0,531.163,62110136.0,117134.46,117184.29,-90.35797,-48.53726,-41.82071,31.435406,38.41524,40.40589,117785.6,117256.89,116728.18,118054.57,117235.164,116415.76,11.22409,30.891201,9536.87,272.5779,305.04788,0.8935578,17.700401,116660.36,116906.05,117151.734,116356.375,117501.53,115865.0,117947.1,118513.43,118809.086,neutral,117947.1,115865.0,neutral,,,,116969.9,117134.46,117296.945,766.11646,1.8382009,快速死叉,,,
2025-07-22 01:15:00,116810.3,117199.9,115865.0,117199.8,8651.643,1007913100.0,142942.0,3499.643,408089700.0,117116.84,117199.45,-72.846085,-56.6402,-16.205883,50.649563,47.810658,46.55494,117765.445,117243.05,116720.66,117980.73,117214.65,116448.56,35.0308,27.79896,18188.514,405.3682,354.08847,1.1448218,24.281067,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone_带量,117151.734,118513.43,0.64108354,117027.7,117116.84,117279.14,1142.8771,7.5700555,快速死叉,,,
2025-07-22 01:30:00,117199.8,117818.2,117075.2,117615.7,4781.213,562069060.0,69371.0,2014.721,236691470.0,117145.04,117227.38,-10.312175,-41.197525,30.885351,63.4173,55.59816,52.09535,117785.13,117246.43,116707.734,117917.96,117204.91,116491.84,58.010124,34.755005,22969.727,447.57217,372.60806,1.2011875,24.04527,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,neutral,117151.734,118513.43,0.8408338,117208.57,117145.04,117275.97,1324.8318,3.6089208,快速金叉,,,
2025-07-22 01:45:00,117615.7,117947.1,117571.3,117700.0,2279.069,268356020.0,43982.0,1345.167,158390500.0,117279.76,117255.51,43.306446,-13.029535,56.33598,65.52639,56.998783,53.129448,117915.61,117279.13,116642.66,117853.39,117196.48,116539.555,86.88875,59.97656,25248.795,438.60065,372.76007,1.1766299,22.877354,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,neutral,117151.734,118513.43,0.8813217,117505.164,117279.76,117270.586,1390.7682,1.6387124,快速金叉,零轴上穿,,
2025-07-22 02:00:00,117700.1,117777.9,117380.5,117463.0,1557.136,183075470.0,32085.0,655.344,77057990.0,117357.74,117282.805,51.887672,8.609534,43.278137,55.10596,52.029697,49.946705,117947.56,117297.96,116648.35,117857.19,117197.48,116537.766,84.838005,76.57896,23691.658,433.45056,373.93338,1.1591651,22.880142,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,fib_golden_zone,117151.734,118513.43,0.7674944,117592.9,117357.74,117268.81,1434.6558,1.0853726,快速金叉,,,强势区
2025-07-22 02:15:00,117463.1,117679.7,117364.1,117507.4,789.091,92717704.0,21714.0,444.249,52198636.0,117497.18,117311.4,61.83864,26.35257,35.48607,56.61396,52.85884,50.52966,117982.34,117314.08,116645.805,117885.58,117210.516,116535.445,81.2545,84.32709,24480.75,418.71924,371.1556,1.1281501,22.97272,117151.734,116906.05,116660.36,117455.73,116310.57,117947.1,115865.0,118513.43,118809.086,uptrend,117947.1,115865.0,neutral,117151.734,118513.43,0.78881896,117556.8,117497.18,117272.59,1450.508,0.54401004,快速金叉,,,强势区
