open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA3,MA5,MA21,MA56,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,Volume_MA20,Volume_Ratio,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Fast_Signal,MA_Signal,MACD_Signal_Analysis,MACD_Zero_Cross,RSI_Signal,BB_Width,BB_Squeeze,BB_Breakout_Strength,BB_Signal,Stoch_Signal,Fib_Key_Zone,综合信号
2025-07-17 10:00:00,118758.6,118867.9,118210.0,118331.2,4606.525,545814695.8704,105684.0,2121.194,251343282.4148,118467.80000000006,118427.31999999999,118757.18571428573,117990.76607142859,118427.31999999999,118757.18571428573,117990.76607142859,-67.517393131071,-67.34132691250079,-0.1760662185702131,-30.511374277542927,-13.088419831138584,-17.422954446404344,44.68280467748808,47.42559984327805,45.356265818503864,119353.92657170705,118499.41428571429,117644.90199972152,6539.431550000003,0.7044228484966706,120630.23579785255,118097.44000000003,115564.64420214751,51.94475997159467,49.05475874287368,-23426.356999999996,698.4933241721435,760.5456355831028,0.9184107981063038,19.25545570269625,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.2595303359990943,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.014422219572030087,True,,中轨附近,看涨交叉,,强烈看跌
2025-07-17 11:00:00,118331.2,118389.9,117915.2,117968.9,4274.359,505021246.0549,83064.0,1730.579,204487852.5514,118352.90000000007,118333.23999999999,118707.14285714288,118004.33214285717,118333.23999999999,118707.14285714288,118004.33214285717,-118.33138541258813,-84.33801307919657,-33.99337233339156,-70.99230314415763,-32.3897142688116,-38.60258887534603,36.853308033594566,43.44189225032541,43.7153863576109,119110.42206264824,118407.57142857143,117704.72079449463,5476.7490000000025,0.7804555220624495,120596.30734566008,118121.52000000003,115646.73265433998,43.29182120238954,49.142948348895914,-27700.715999999997,676.1139917549289,751.0174477303327,0.9002640268854322,17.53565706565456,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.1571481052363839,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.01187171775583282,True,,中轨附近,看跌交叉,,强烈看跌
2025-07-17 12:00:00,117968.8,118180.1,117412.8,117853.3,10574.299,1245511325.1047,179393.0,5397.789,635914383.5746,118051.1333333334,118245.12,118649.87142857144,118010.9660714286,118245.12,118649.87142857144,118010.9660714286,-164.44565172749572,-111.04055929529628,-53.40509243219944,-111.12075392976112,-58.633394155794775,-52.48735977396635,34.59665974572109,42.223183910382694,43.19952720824722,119139.9892882238,118352.46428571429,117564.93928320477,5629.118950000003,1.8784998316654857,120576.62676515027,118137.48600000003,115698.3452348498,27.927021578441924,41.05453425080876,-38275.015,685.2325925794363,751.5601994726551,0.9117467809767485,17.2435567843502,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.12448074151524581,2025-07-23 00:13:11,快速死叉,死叉,看跌,,看跌区域,0.013308130206876878,True,,中轨附近,看跌交叉,,强烈看跌
2025-07-17 13:00:00,117853.3,118443.0,117514.8,118261.6,8899.887,1049386135.4357,174039.0,4658.426,549343207.0899,118027.93333333339,118234.72,118602.80476190479,118027.68571428573,118234.72,118602.80476190479,118027.68571428573,-144.93579842084728,-122.33897233714661,-22.596826083700662,-108.72314979962539,-75.32997937040497,-33.39317042922042,47.77435712505395,47.79398697295826,45.54732577170738,119095.48739499523,118328.95714285715,117562.42689071907,5743.101000000003,1.5496657641925495,120563.88989108124,118160.51000000002,115757.1301089188,29.739198781330852,33.65268052072082,-29375.127999999997,709.5293333214925,757.4481928235665,0.9367364527949493,15.986458064210066,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.23986209625003635,2025-07-23 00:13:11,快速死叉,死叉,看跌,,看跌区域,0.012955920015633317,True,,中轨附近,看跌交叉,,强烈看跌
2025-07-17 14:00:00,118261.2,118837.9,118110.5,118752.9,7711.66,914035491.8164,157274.0,3656.872,433486523.2924,118289.26666666672,118233.58,118589.16190476192,118058.07678571432,118233.58,118589.16190476192,118058.07678571432,-70.50646662450163,-105.06147043293163,34.55500380843,-66.41365197915002,-72.35787023998665,5.944218260836635,59.28931150970149,53.59235525120669,48.211909789990635,119047.17061776381,118321.22142857143,117595.27223937905,5778.627950000004,1.3345140172936718,120573.57585950907,118191.70600000003,115809.836140491,48.59540178901466,35.42054071626253,-21663.467999999997,711.3163999893426,756.4465863961141,0.9403392292087904,15.244300436458923,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,fib_382_reject_带量,116450.2736,118764.5834,0.37869839206488043,2025-07-23 00:13:11,快速金叉,死叉,看涨,,看涨区域,0.012270819730011429,True,,中轨附近,看涨交叉,关键支撑区,中性
2025-07-17 15:00:00,118752.9,119100.0,118315.8,118875.0,6299.714,748032307.0382,144508.0,2883.176,342399686.1206,118629.83333333339,118342.34,118560.78095238097,118095.53928571432,118342.34,118560.78095238097,118095.53928571432,-2.780640014781966,-70.96786029354841,68.18722027876645,-22.768163350818213,-55.82796794359717,33.05980459277896,61.73550127616383,54.932052397326544,48.855341770590066,119185.64050972728,118375.50714285715,117565.37377598703,5797.886250000003,1.0865535694150599,120604.62793151912,118207.85200000003,115811.07606848094,67.47800694906498,48.60420250647021,-15363.753999999997,718.604759990408,757.3717001829102,0.9488138516620838,15.356363404842082,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,121914.0264,122416.5218,neutral,120951.5,117412.8,neutral,,,,2025-07-23 00:13:11,快速金叉,死叉,看涨,,看涨区域,0.013687516724087974,True,,中轨附近,看涨交叉,,中性
2025-07-17 16:00:00,118875.0,118952.2,118293.6,118550.3,4951.029,586951671.57,133324.0,2305.776,273370637.8284,118726.06666666672,118458.62,118530.47619047618,118127.39285714288,118458.62,118530.47619047618,118127.39285714288,6.438634409874794,-45.16569539240734,51.60432980228214,-14.215508005523589,-41.95714796423931,27.741639958715723,52.03506600710477,50.73739426223896,47.240690044082164,119210.77092782734,118393.24285714286,117575.71478645838,5750.197200000003,0.861018992531247,120480.87191474238,118259.26600000003,116037.66008525768,72.81363199526884,62.96234691111621,-20314.782999999996,712.6042839913663,754.0793101768129,0.9449991192892937,15.364541989013834,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,116450.2736,115947.7782,downtrend,120951.5,117412.8,neutral,116450.2736,118764.5834,0.32144572865741683,2025-07-23 00:13:11,快速金叉,死叉,看涨,零轴上穿,看涨区域,0.013810383953600033,True,,中轨附近,看涨交叉,,中性
2025-07-17 17:00:00,118550.3,119346.9,118482.9,119255.3,5433.795,646191464.9063,122398.0,3314.684,394255230.619,118893.5333333334,118739.01999999999,118500.43333333332,118171.86428571431,118739.01999999999,118500.43333333332,118171.86428571431,95.1599158069148,1.6095083407000317,93.55040746621476,48.886606672473135,-11.675896418668497,60.562503091141636,65.69092155181637,58.200700487838255,50.88652929529667,119471.54513383142,118476.4142857143,117481.28343759719,5649.132850000004,0.9618812558107916,120438.83938544942,118316.51200000003,116194.18461455064,79.80114861189874,73.36426251874423,-14880.987999999996,727.7438555922297,757.7433331709192,0.9604094470179618,16.521489637369182,117412.8,118247.9332,118764.5834,119182.15,119599.7166,120194.2182,120951.5,121914.0264,122416.5218,neutral,120951.5,117412.8,neutral,,,,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.016798800910994584,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-17 18:00:00,119255.4,119787.7,119186.3,119582.5,7676.379,917687872.9935,140711.0,3944.37,471554818.8859,119129.36666666674,119003.2,118516.04285714283,118216.99821428573,119003.2,118516.04285714283,118216.99821428573,192.9446691579069,65.387895279769,127.5567738781379,123.86989758347045,33.50603491537781,90.36386266809264,70.27349909122981,61.14303231117562,52.46367370135818,119840.0552726905,118556.17142857146,117272.28758445241,5752.897250000004,1.3343500963796973,120495.47144430567,118364.24400000002,116233.01655569437,83.23063035982462,78.61513698899743,-7204.608999999996,715.1094700330061,752.5318887318883,0.9502713183863295,18.61740560335886,120951.5,120116.3668,119599.7166,119182.15,118764.5834,118170.0818,117412.8,121914.0264,122416.5218,uptrend,120951.5,117412.8,fib_618_bounce_带量,119182.15,119599.7166,0.6131347670048319,2025-07-23 00:13:11,快速金叉,金叉,看涨,,强卖出,0.02165865899089983,False,,强势上轨区域,看涨交叉,反转区,看涨
2025-07-17 19:00:00,119582.4,119879.1,118800.0,118948.8,6010.215,717780707.2626,120261.0,2811.714,335852850.1089,119262.20000000007,119042.38,118531.4714285714,118249.8267857143,119042.38,118531.4714285714,118249.8267857143,182.363423380928,104.37973798015533,77.98368540077267,130.65430046150868,65.88879009742143,64.76551036408725,53.9818301771661,53.315400073790066,49.292326305888864,119900.40158657779,118584.65714285718,117268.91269913656,5863.350300000004,1.025047915012002,120502.94267571105,118394.90800000002,116286.873324289,82.9677037628794,81.99982757820095,-13214.823999999997,751.5085230297061,763.4174924408255,0.9844004499123492,18.809527313258116,117230.7,118108.8088,118652.0456,119091.1,119530.1544,120155.2488,120951.5,121963.5576,122491.9112,neutral,120951.5,117230.7,neutral,,,,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.022190804028476573,False,,中轨附近,超买交叉,,强烈看涨
2025-07-17 20:00:00,118948.8,119440.8,118343.2,119428.8,8034.093,954996373.0573,176404.0,4100.236,487463492.9645,119320.0333333334,119153.14000000001,118571.3809523809,118289.75000000001,119153.14000000001,118571.3809523809,118289.75000000001,226.87440618219262,145.2112940475011,81.66311213469152,172.77137621538714,101.51631880341,71.25505741197713,61.80652623510052,57.72969214105218,51.5855222166803,120101.63146406885,118655.33571428574,117209.03996450263,6097.241050000002,1.317660386741639,120483.65477440698,118449.01800000003,116414.38122559307,78.46034826099037,81.55289412789817,-5180.730999999997,786.1176707267362,774.5569093594648,1.0149256448784787,17.302723614365508,117230.7,118108.8088,118652.0456,119091.1,119530.1544,120155.2488,120951.5,121963.5576,122491.9112,neutral,120951.5,117230.7,neutral,,,,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.02437809882002599,False,,强势上轨区域,看跌交叉,,超强看涨
2025-07-17 21:00:00,119428.8,120951.5,119410.5,120254.8,25117.477,3022333856.9497,374831.0,14216.321,1710298218.75,119544.1333333334,119494.04000000001,118637.74285714279,118328.80535714286,119494.04000000001,118637.74285714279,118328.80535714286,349.1510689226707,213.19121900589096,135.95984991677972,269.69191845886235,157.57485202189412,112.11706643696823,71.52649158564986,64.03234071197836,55.19278275882221,120623.21147746495,118795.40000000004,116967.58852253512,6773.1718500000015,3.7083773387500854,120515.2535593357,118525.53600000002,116535.81844066434,74.58301809813334,78.6703567073344,19936.746000000003,861.6059036540624,800.105012380816,1.0768660242362968,19.206388870561742,120951.5,120073.3912,119530.1544,119091.1,118652.0456,118026.9512,117230.7,121963.5576,122491.9112,uptrend,120951.5,117230.7,neutral,119530.1544,121963.5576,0.8127553214362512,2025-07-23 00:13:11,快速金叉,金叉,看涨,,强卖出,0.030772428519368834,False,,强势上轨区域,看跌交叉,,看涨
2025-07-17 22:00:00,120254.8,120706.1,119451.3,119767.8,7949.118,954533670.1745,156634.0,3615.283,434075137.6623,119817.1333333334,119596.54000000001,118716.44761904755,118396.4517857143,119596.54000000001,118716.44761904755,118396.4517857143,369.1178443052777,265.1667607723532,103.95108353292449,303.7044012027909,206.2847017488597,97.4196994539312,60.87082865092091,58.494548321079996,52.793640286041956,120814.25864044939,118899.27142857146,116984.28421669353,6935.341850000002,1.146175368413887,120449.03150812387,118592.69200000001,116736.35249187615,73.26820651115459,75.43719095675947,11987.628000000002,900.9253132886566,815.2615119681221,1.1050752428061195,20.919687601138353,120951.5,120073.3912,119530.1544,119091.1,118652.0456,118026.9512,117230.7,121963.5576,122491.9112,uptrend,120951.5,117230.7,fib_golden_zone,119530.1544,121963.5576,0.6818694904321662,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.032211925083634456,False,,强势上轨区域,看跌交叉,,超强看涨
2025-07-17 23:00:00,119767.8,119883.3,119155.0,119176.6,5906.707,706048725.3516,143482.0,2746.686,328408828.7728,119733.06666666672,119515.36000000002,118758.09523809518,118446.15892857143,119515.36000000002,118758.09523809518,118446.15892857143,305.232317365575,278.5219463034271,26.710371062147885,279.7300853901688,230.76649629596275,48.96358909420607,50.26526446434493,52.55268878531992,50.06088351460183,120850.86647902991,118929.1285714286,117007.3906638273,6996.360150000002,0.8442542798486437,120445.67979274852,118625.37599999999,116805.07220725146,57.094818458764415,68.31534768935082,6080.921000000002,883.6627819597913,812.3627949025181,1.0877686515245064,21.4283898884619,117204.5,118088.792,118635.854,119078.0,119520.146,120149.642,120951.5,121970.684,122502.758,neutral,120951.5,117204.5,neutral,,,,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.032317362965408596,False,,中轨附近,看跌交叉,,强烈看涨
2025-07-18 00:00:00,119176.5,119785.1,119003.8,119735.8,5432.925,649019994.8093,139201.0,2938.531,351052287.1028,119560.06666666672,119672.76000000001,118836.42380952374,118491.51428571428,119672.76000000001,118836.42380952374,118491.51428571428,319.03753973232233,292.02714411305885,27.010395619263477,302.3675292932021,254.63350729504253,47.73402199815956,58.28556210355499,57.00181321398715,52.46833947322109,120974.04589821435,119029.45714285718,117084.86838750001,7125.132350000002,0.7625016256715567,120505.9808869606,118663.938,116821.89511303938,48.605897440457845,59.65630747012565,11513.846000000001,873.4265037638124,811.3273684057676,1.076540170806844,21.367074854976202,120951.5,120044.7644,119483.8178,119030.45,118577.08219999999,117931.6094,117109.4,121996.5512,122542.1294,uptrend,120951.5,117109.4,fib_golden_zone_缩量,119483.8178,121996.5512,0.6835844980609574,2025-07-23 00:13:11,快速死叉,金叉,看涨,,看涨区域,0.03267407584701161,False,,强势上轨区域,看跌交叉,,超强看涨
2025-07-18 01:00:00,119735.9,120799.0,119636.0,120346.1,9617.189,1156530487.2913,205924.0,5232.405,629251394.248,119752.83333333342,119856.22000000002,118925.95714285708,118543.84464285713,119856.22000000002,118925.95714285708,118543.84464285713,392.5619333154318,325.53874051384986,67.02319280158196,365.34253486631496,291.5365164854667,73.80601838084829,65.39170414632004,61.27024712732146,54.92182384936457,121174.20795938725,119199.2571428572,117224.30632632715,7481.569400000002,1.2854507504802397,120637.43899269655,118716.08999999998,116794.74100730341,54.75735959403959,53.486025164420646,21131.035000000003,902.3838533874311,823.0497894589087,1.0963903580859653,23.171721018148087,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,neutral,119361.3868,122083.72720000001,0.8545620525633034,2025-07-23 00:13:11,快速死叉,金叉,看涨,,看涨区域,0.03313696517694105,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-18 02:00:00,120346.1,120400.0,119862.0,120075.2,4249.826,510583674.4859,117711.0,2069.466,248659883.0454,120052.36666666674,119820.30000000002,118998.58571428565,118603.7,119820.30000000002,118998.58571428565,118603.7,402.8610859652981,351.31285566433263,51.548230300965486,388.9082225960592,323.9937518556642,64.91447074039502,60.09059868739824,58.49447637177306,53.65019461512439,121115.78871062715,119357.96428571433,117600.13986080152,7492.4704500000025,0.5672129143999491,120735.29735880479,118755.30399999999,116775.31064119519,65.81792230194316,56.39372644548022,16881.209000000003,865.9454680486881,813.5481298102784,1.0644059476243022,24.795902565002784,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,neutral,119361.3868,122083.72720000001,0.7894825349541148,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.029454664972418738,False,,强势上轨区域,看涨交叉,强势区,超强看涨
2025-07-18 03:00:00,120075.3,120492.2,119926.0,120212.8,3419.823,410933783.1719,82207.0,1766.455,212297653.4879,120211.36666666674,119909.30000000002,119083.03809523804,118671.26964285714,119909.30000000002,119083.03809523804,118671.26964285714,416.6982486639754,373.10798666421357,43.59026199976182,413.9160038932023,353.9678358681769,59.94816802502538,61.91995161043361,59.498173507847305,54.207309040166194,121127.90340254463,119497.33571428576,117866.76802602688,7340.432950000002,0.465888459617358,120823.31932121185,118805.02599999998,116786.73267878812,71.62391851653062,64.06640013750449,20301.032000000003,835.9709212438189,805.3031921499356,1.0380822147395306,26.413317961143626,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,neutral,119361.3868,122083.72720000001,0.8225387978667189,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.027290444234798816,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-18 04:00:00,120212.8,120478.9,119726.5,120387.8,3702.589,444666537.0885,90927.0,1808.419,217212086.5273,120225.26666666674,120151.54000000004,119182.74761904756,118742.30178571427,120151.54000000004,119182.74761904756,118742.30178571427,437.048128000155,394.42136710952735,42.62676089062762,442.75211740071245,383.56259637902207,59.18952102169038,64.34494103605054,60.7966215646348,54.9201971451768,121253.16755021823,119614.11428571434,117975.06102121045,7342.496600000003,0.5042683982992922,120890.72642610276,118866.07999999999,116841.43357389721,72.156832675178,69.86622449788395,24003.621000000003,827.6138291194366,803.5397524116044,1.0299600320153177,27.04892980524154,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,neutral,119361.3868,122083.72720000001,0.864579829913997,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.027405683255552815,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-18 05:00:00,120387.8,120628.6,120165.3,120588.3,5460.887,657638608.3546,117912.0,2736.969,329689258.0705,120396.30000000006,120322.04000000004,119291.0666666666,118796.69285714284,120322.04000000004,119291.0666666666,118796.69285714284,464.43668431013066,417.7598061763951,46.676878133735556,476.29320784221636,414.47280020008685,61.82040764212951,67.14185149864915,62.2883392608279,55.736904692527155,121409.36898875257,119736.49285714292,118063.61672553327,7266.4248000000025,0.7515232250115624,120986.5467194868,118928.29399999998,116870.04128051316,77.13981927877921,73.6401901568293,29464.508,791.1824462074932,792.1984273312177,0.9987175168636131,27.931975789016985,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,neutral,119361.3868,122083.72720000001,0.9127468409167355,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.027942627877125998,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-18 06:00:00,120588.3,120846.1,120076.9,120238.5,4624.484,556885968.492,102094.0,2345.621,282518777.8834,120404.86666666674,120300.52000000005,119361.53809523802,118840.09999999998,120300.52000000005,119361.53809523802,118840.09999999998,431.7202601209283,422.4132908245728,9.306969296355476,469.23972362581117,432.72844134199494,36.51128228381623,57.89762878955575,58.13237928073324,53.97215543310161,121274.92030059404,119857.07857142863,118439.23684226323,7267.322750000002,0.6363394277486849,121032.05947121319,118981.03399999999,116930.00852878678,75.58669101742778,74.96111432379502,24840.024,788.984201586745,791.431813086844,0.9969073627574402,29.17227295862144,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,neutral,119361.3868,122083.72720000001,0.828712823715947,2025-07-23 00:13:11,快速金叉,金叉,看涨,,看涨区域,0.023658873486065216,False,,中轨附近,看涨交叉,,强烈看涨
2025-07-18 07:00:00,120238.6,120375.7,119300.0,119356.6,7977.613,955112561.8287,154695.0,3396.027,406665030.5082,120061.13333333342,120156.80000000005,119410.36666666658,118868.99464285711,120156.80000000005,119410.36666666658,118868.99464285711,295.70777170572546,380.178117784957,-84.47034607923155,388.01503116423555,417.8239712827418,-29.808940118506257,41.209141266355495,49.216580435481866,49.855224055069804,121258.9712168992,119864.31428571434,118469.65735452948,7452.485450000003,1.0704634116394012,121015.3978731655,119010.99599999998,117006.59412683448,55.84060880419724,69.5223730334681,16862.411,817.6557814280702,800.9074193172825,1.0209117330003816,27.254951344700185,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,fib_618_bounce,118870.2,119361.3868,0.616850045644551,2025-07-23 00:13:11,快速死叉,金叉,看跌,,看跌区域,0.023270594580143123,False,,中轨附近,看跌交叉,反转区,中性
2025-07-18 08:00:00,119356.5,119483.2,118384.6,118637.3,12184.207,1448548511.8642,223236.0,5763.342,685197564.4357,119410.80000000009,119841.70000000004,119442.19523809516,118878.33035714283,119841.70000000004,119442.19523809516,118878.33035714283,110.01001025407459,290.12208194132955,-180.11207168725497,262.57557090329647,366.0745044895934,-103.49893358629691,32.33916415604667,43.37349800709224,46.840553503374785,121450.7234508934,119796.80000000006,118142.87654910672,7532.980850000003,1.6174482907387182,121005.59075887025,119018.52599999998,117031.46124112971,32.145186664405394,54.52416216201016,4678.204,845.7502032852623,810.8305053400395,1.0430665813819848,25.95590800099894,116788.9,117771.2736,118379.0132,118870.2,119361.3868,120060.7036,120951.5,122083.72720000001,122674.8164,neutral,120951.5,116788.9,neutral,,,,2025-07-23 00:13:11,快速死叉,金叉,看跌,,看跌区域,0.027612147417849946,False,,弱势下轨区域,看跌交叉,,中性
2025-07-18 09:00:00,118637.3,119000.0,118450.0,118885.0,6890.817,818412652.8627,131584.0,3764.501,447121321.3228,118959.63333333342,119541.14000000004,119491.32380952373,118899.01428571425,119541.14000000004,119491.32380952373,118899.01428571425,7.1791701735928655,195.80777801875067,-188.6286078451578,181.06402145778702,304.4043434789913,-123.34032202120426,37.724455503091306,45.761522080078414,47.961520908220095,121465.69252334961,119792.24285714292,118118.79319093622,7432.527350000004,0.9271162655055681,120991.12625631102,119032.60199999997,117074.07774368892,16.581713707824054,34.855836392142244,11569.021,816.1751829567361,802.1361551620381,1.0175020508729742,24.786768991667817,116788.9,117771.2736,118379.0132,118870.2,119361.3868,120060.7036,120951.5,122083.72720000001,122674.8164,neutral,120951.5,116788.9,neutral,,,,2025-07-23 00:13:11,快速死叉,金叉,看跌,,看跌区域,0.0279391991717252,False,,弱势下轨区域,看跌交叉,,中性
2025-07-18 10:00:00,118885.0,119266.0,118503.4,119240.1,4915.333,584256258.8418,115476.0,2397.15,285003332.0121,118920.80000000009,119271.50000000004,119537.91904761897,118933.0321428571,119271.50000000004,119537.91904761897,118933.0321428571,-23.017242985893972,122.86610435053579,-145.88334733642978,143.46535426875926,250.75801374224727,-107.29265947348802,45.040644736160516,49.07697244843149,49.539537916542095,121481.4669025806,119778.76428571435,118076.0616688481,7292.711000000005,0.6740062783236572,120998.86184425984,119043.44999999997,117088.0381557401,21.783465366646215,23.503455246291907,16484.354,810.8176646610631,800.8182833233037,1.0124864548499855,22.896651198306195,116788.9,117771.2736,118379.0132,118870.2,119361.3868,120060.7036,120951.5,122083.72720000001,122674.8164,neutral,120951.5,116788.9,neutral,,,,2025-07-23 00:13:11,快速死叉,死叉,看跌,零轴下穿,看跌区域,0.028430792837446765,False,,中轨附近,看跌交叉,,强烈看跌
2025-07-18 11:00:00,119240.2,119292.0,118775.1,119175.5,3056.754,363815197.2354,73251.0,1464.62,174341358.3434,119100.20000000008,119058.90000000005,119558.04285714279,118963.35178571426,119058.90000000005,119558.04285714279,118963.35178571426,-51.04826166445855,64.89464901220434,-115.94291067666289,107.21949986975233,202.91184245141562,-95.6923425816633,43.94491201436682,48.496195677334484,49.25843020822416,121413.56818965002,119701.67142857148,117989.77466749295,7130.563000000004,0.4286834012966435,120998.43922782758,119043.18199999996,117087.92477217234,29.07170424537866,22.478961106616328,13427.599999999999,781.4258981949562,791.35434054586,0.9874538599939245,21.111885139460718,116788.9,117771.2736,118379.0132,118870.2,119361.3868,120060.7036,120951.5,122083.72720000001,122674.8164,neutral,120951.5,116788.9,neutral,,,,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.02860272109232924,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-18 12:00:00,119175.5,119519.8,119126.2,119428.5,3513.583,419340780.5104,80055.0,1871.841,223423867.636,119281.36666666676,119073.28000000006,119584.39999999994,118995.97678571426,119073.28000000006,119584.39999999994,118995.97678571426,-39.77047322054568,30.006274934621004,-69.77674815516669,97.78221223667788,167.86863237983638,-70.0864201431585,49.5524811491969,50.944642124545545,50.398744924218676,121399.81109311528,119677.43571428578,117955.06033545628,7058.690700000004,0.49776695839640606,121013.99523864465,119057.41399999995,117100.83276135524,36.43171507888127,29.09562823030207,16941.182999999997,742.6433083754612,778.095862527665,0.9544367784747817,19.246087244656785,120951.5,119969.1264,119361.3868,118870.2,118379.0132,117679.6964,116788.9,122083.72720000001,122674.8164,uptrend,120951.5,116788.9,fib_618_bounce_缩量,119361.3868,122083.72720000001,0.6341229039542599,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.028783627733158415,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-18 13:00:00,119428.6,119440.4,118500.0,118766.8,10681.695,1269534403.3256,191565.0,4403.282,523302176.1013,119123.6000000001,119099.18000000005,119594.70952380945,119012.19642857139,119099.18000000005,119594.70952380945,119012.19642857139,-108.3836970935954,-16.12371574145112,-92.25998135214428,36.48881352430908,124.07535942799396,-87.58654590368488,37.96415440204134,44.928739091961816,47.509996642417825,121463.43421545308,119648.16428571435,117832.89435597562,7321.085700000003,1.4590315477388818,121013.94111227909,119057.64799999996,117101.35488772082,30.02234409912634,31.84192114112878,6259.487999999998,762.4189775379144,783.5060004434092,0.9730863287663898,18.91085906787877,116788.9,117771.2736,118379.0132,118870.2,119361.3868,120060.7036,120951.5,122083.72720000001,122674.8164,neutral,120951.5,116788.9,neutral,,,,2025-07-23 00:13:11,快速金叉,死叉,看跌,,看跌区域,0.03034346478403042,False,,弱势下轨区域,看跌交叉,,超强看跌
