open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA3,MA5,MA21,MA35,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,Volume_MA20,Volume_Ratio,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Fast_Signal,MA_Signal,MACD_Signal_Analysis,MACD_Zero_Cross,RSI_Signal,BB_Width,BB_Squeeze,BB_Breakout_Strength,BB_Signal,Stoch_Signal,Fib_Key_Zone,综合信号
2025-07-21 06:00:00,118397.8,118397.9,118250.4,118337.3,438.78,51911776.9929,12037.0,231.668,27407423.0899,118340.3666666666,118307.17999999989,118048.28095238097,117743.46857142859,118307.17999999989,118048.28095238097,153.29603013649466,181.82349337566214,-28.527463239167474,56.75780569036397,57.56081494691391,56.308845247314835,118594.49732700169,118363.0166666667,118131.53600633172,975.4464499999988,0.44982479561025673,119383.3169435553,117779.16333333334,116175.00972311139,41.792559021365385,31.61579707463704,15090.225,228.3294422119636,287.1364812842378,0.7951948188218521,24.627622595316588,117660.0,118146.3016,118447.1492,118690.3,118933.4508,119279.63160000001,119720.6,117099.5168,116806.91159999999,downtrend,119720.6,117660.0,neutral,117099.5168,118447.1492,0.3286906726196258,2025-07-22 22:10:12,快速金叉,金叉,看跌,,看涨区域,0.003911368041368542,True,,中轨附近,看涨交叉,,中性
2025-07-21 06:15:00,118337.3,118916.3,118331.9,118831.2,3256.111,386662801.0626,41380.0,2457.596,291845114.6104,118522.13333333326,118406.39999999988,118129.51904761906,117767.53714285717,118406.39999999988,118129.51904761906,197.6705879449728,187.10585823209902,10.56472971287377,74.42945843251057,66.49105877533165,62.545805701881626,118811.07712036358,118393.9166666667,117976.75621296982,1104.3224499999988,2.9485147204967204,119498.41448149944,117825.58333333334,116152.75218516725,61.47187235170983,44.53847320885799,18346.336,272.83826193546923,301.2918869373697,0.9055612638921963,28.411226379228207,117728.5,118198.6356,118489.4822,118724.55,118959.6178,119294.29060000001,119720.6,120262.45120000001,120545.3294,neutral,119720.6,117728.5,neutral,,,,2025-07-22 22:10:12,快速金叉,金叉,看涨,,强卖出,0.007046991356344417,True,带量突破上轨,强力突破上轨,看涨交叉,,看涨
2025-07-21 06:30:00,118831.3,119246.8,118831.2,118959.1,3639.868,433390440.2057,73556.0,1986.677,236555109.8231,118709.19999999994,118562.27999999988,118218.49047619049,117795.4285714286,118562.27999999988,118218.49047619049,238.88631909953256,204.36601185457687,34.52030724495569,77.23959679768916,68.34846646651123,63.945272198122815,119034.27773218064,118441.12500000004,117847.97226781945,1227.8271499999987,2.964479161419426,119620.61675002093,117879.72333333336,116138.82991664579,68.25025794244071,57.17156310517199,21986.203999999998,290.6834791935363,306.73513041654286,0.9476693419459042,33.12718928020953,119720.6,119250.46440000001,118959.6178,118724.55,118489.4822,118154.8094,117728.5,120262.45120000001,120545.3294,uptrend,119720.6,117728.5,fib_618_bounce_带量,118724.55,118959.6178,0.6177400732894947,2025-07-22 22:10:12,快速金叉,金叉,看涨,,强卖出,0.010015992877146199,True,,中轨附近,看涨交叉,反转区,看涨
2025-07-21 06:45:00,118959.0,119192.9,118892.3,119158.6,1084.333,129087036.2109,24535.0,588.514,70064581.6683,118982.9666666666,118736.81999999988,118324.9523809524,117860.67142857146,118736.81999999988,118324.9523809524,285.3139608012425,231.34866150346542,53.96529929777708,81.03282939275704,71.04455310954323,66.02444353654187,119300.6580634553,118506.44166666671,117712.22526987812,1238.9940999999985,0.8751720448063485,119756.27967633776,117945.5666666667,116134.85365699563,84.96500098087051,71.5623770916737,23070.536999999997,291.9230442943432,306.44298134908803,0.952617818196318,37.25365681856819,119720.6,119337.33600000001,119100.232,118908.6,118716.96800000001,118444.136,118096.6,120162.32800000001,120392.936,uptrend,119720.6,118096.6,fib_golden_zone,119100.232,120162.32800000001,0.6539408866995073,2025-07-22 22:10:12,快速金叉,金叉,看涨,,极度超买,0.013403767518774165,False,,强势上轨区域,看涨交叉,,看涨
2025-07-21 07:00:00,119158.5,119414.7,119140.0,119349.9,2365.973,282261954.9999,41131.0,1383.657,165061674.0311,119155.86666666658,118927.21999999988,118424.33333333336,117921.24000000002,118927.21999999988,118424.33333333336,333.32351354569255,265.3402788508745,67.98323469481807,84.01342936433655,73.38561193467223,67.88886901730353,119587.78690771166,118590.67500000003,117593.5630922884,1222.5101999999983,1.9353400895959831,119910.53705053376,118017.32666666669,116124.11628279962,86.8891660849779,80.03480833609639,25436.509999999995,289.77016375754994,304.93141080865513,0.9502798120702006,41.62326934106575,119720.6,119348.5224,119118.3388,118932.3,118746.26120000001,118481.3924,118144.0,120149.4352,120373.31240000001,uptrend,119720.6,118144.0,fib_golden_zone_带量,119118.3388,120149.4352,0.7648737790181338,2025-07-22 22:10:12,快速金叉,金叉,看涨,,极度超买,0.01681602550473097,False,,强势上轨区域,超买交叉,强势区,看涨
2025-07-21 07:15:00,119349.9,119627.2,119301.1,119605.7,2541.413,303679618.9168,30317.0,1902.459,227347849.4804,119371.3999999999,119180.89999999988,118506.50476190478,117979.41142857145,119180.89999999988,118506.50476190478,388.85475753636274,306.51177174603725,82.34298579032549,87.1609372306688,76.16109516660751,70.18594012694346,119926.53974601407,118690.10833333335,117453.67692065264,1284.5949999999984,1.9783768425067847,120095.73916612985,118096.98333333337,116098.22750053689,95.06487078084696,88.97301261556514,27977.922999999995,294.31139328785514,305.9394388653854,0.9619923288718372,46.01675460202388,119720.6,119348.5224,119118.3388,118932.3,118746.26120000001,118481.3924,118144.0,120149.4352,120373.31240000001,uptrend,119720.6,118144.0,neutral,119118.3388,120149.4352,0.927121654192561,2025-07-22 22:10:12,快速金叉,金叉,看涨,,极度超买,0.02083461595987896,False,,强势上轨区域,超买交叉,,看涨
2025-07-21 07:30:00,119605.6,119720.6,119261.8,119266.7,2236.042,267103721.2188,43695.0,984.998,117697679.5653,119407.43333333323,119267.99999999988,118566.82380952385,118031.64285714288,119267.99999999988,118566.82380952385,378.75416692082945,330.59257013763465,48.161596783194796,66.82025232638715,66.29418053092606,63.831965022909245,120050.68873823248,118751.15000000002,117451.61126176757,1358.5135499999985,1.6459475137366149,120148.89126727366,118178.57000000004,116208.24873272641,87.43969516647586,89.79791067743359,25741.880999999994,314.8724691268736,313.2185132051291,1.0052805177600128,50.08218876349705,119720.6,119348.5224,119118.3388,118932.3,118746.26120000001,118481.3924,118144.0,120149.4352,120373.31240000001,uptrend,119720.6,118144.0,fib_golden_zone_带量,119118.3388,120149.4352,0.7121019916275485,2025-07-22 22:10:12,快速金叉,金叉,看涨,,看涨区域,0.021886756266906972,False,,中轨附近,超买交叉,,强烈看涨
2025-07-21 07:45:00,119266.8,119417.5,119261.8,119352.2,1040.979,124197648.8828,19143.0,435.79,51990293.4087,119408.1999999999,119346.61999999988,118639.79047619052,118089.28000000003,119346.61999999988,118639.79047619052,372.8653543422988,344.68349820585604,28.181856136442775,68.95225134676637,67.43991714439666,64.67877670213934,120154.68199272976,118838.27500000002,117521.86800727028,1355.4727499999985,0.7679822408823793,120197.9689742545,118261.32333333338,116324.67769241225,80.34573879258676,87.61676824663654,26782.859999999993,294.9759104860141,305.71763162393233,0.9648639135372742,53.639443654786064,119720.6,119348.5224,119118.3388,118932.3,118746.26120000001,118481.3924,118144.0,120149.4352,120373.31240000001,uptrend,119720.6,118144.0,fib_golden_zone_缩量,119118.3388,120149.4352,0.7663326144868658,2025-07-22 22:10:12,快速金叉,金叉,看涨,,看涨区域,0.022154596113579374,False,,中轨附近,超买交叉,强势区,强烈看涨
2025-07-21 08:00:00,119352.3,119496.2,119314.1,119362.3,1130.454,135005293.1583,19929.0,552.707,66008719.571,119327.06666666655,119387.3599999999,118697.23333333337,118151.53714285718,119387.3599999999,118697.23333333337,361.2265817445441,350.1978593854187,11.028722359125368,69.22478308935793,67.58011176740445,64.78105484356874,120224.8445678681,118923.87500000001,117622.90543213193,1289.4903999999988,0.8766672477747807,120237.98959634689,118340.77333333337,116443.55707031986,67.43755192793638,78.40766196233302,27913.313999999995,280.8664216752612,299.83107773707803,0.9367488647109259,56.959490014843084,119720.6,119348.5224,119118.3388,118932.3,118746.26120000001,118481.3924,118144.0,120149.4352,120373.31240000001,uptrend,119720.6,118144.0,fib_golden_zone,119118.3388,120149.4352,0.7727388050234673,2025-07-22 22:10:12,快速死叉,金叉,看涨,,看涨区域,0.021879030898851674,False,,中轨附近,看跌交叉,强势区,强烈看涨
2025-07-21 08:15:00,119362.2,119393.5,119169.6,119239.9,1178.08,140502668.7144,21535.0,399.665,47664589.5463,119318.13333333323,119365.3599999999,118737.22857142861,118209.9028571429,119365.3599999999,118737.22857142861,330.3615509485826,343.58575657314003,-13.224205624557442,61.582061551960344,63.98455823626232,62.47892414090357,120178.35487559611,119012.22500000002,117846.09512440393,1294.0841999999986,0.9103580740727699,120279.40730843013,118404.65000000004,116529.89269156994,58.38382593196684,68.72237221749668,26735.233999999997,273.7456189658528,296.2153121305502,0.9241440525032872,56.71957737161935,119720.6,119322.7984,119076.7008,118877.8,118678.8992,118395.7184,118035.0,120179.08320000001,120418.43840000001,uptrend,119720.6,118035.0,fib_golden_zone,119076.7008,120179.08320000001,0.7148196487897426,2025-07-22 22:10:12,快速死叉,金叉,看跌,,看涨区域,0.019596808237071252,False,,中轨附近,看跌交叉,,中性
2025-07-21 08:30:00,119240.0,119333.0,118752.3,118969.6,3251.154,386921634.8209,46779.0,863.838,102865636.3735,119190.5999999999,119238.1399999999,118761.47619047624,118260.00571428574,119238.1399999999,118761.47619047624,269.54058680523303,318.904033317171,-49.36344651193798,47.94450194655799,56.79787868654541,57.72249548555789,120077.57135834674,119069.20000000003,118060.82864165331,1410.2812999999985,2.305323058598312,120245.71678071406,118466.13000000003,116686.543219286,41.37375926330288,55.73171237440206,23484.079999999998,312.11491659512086,309.7622020290953,1.0075952280511118,50.396254624394516,119720.6,119250.0396,118958.9302,118723.65,118488.3698,118153.3946,117726.7,120262.94080000001,120546.0746,uptrend,119720.6,117726.7,fib_618_bounce_带量,118958.9302,120262.94080000001,0.6233512212247371,2025-07-22 22:10:12,快速死叉,金叉,看跌,,看跌区域,0.016937568377829323,False,,中轨附近,看跌交叉,,中性
2025-07-21 08:45:00,118969.6,119082.5,118801.0,118990.2,1307.993,155576056.909,26427.0,682.248,81155091.7095,119066.56666666658,119182.8399999999,118789.93333333338,118322.03714285718,119182.8399999999,118789.93333333338,223.3192003708391,287.0424223350604,-63.723221964221295,48.94969333177821,57.19249846053279,57.97848936323769,119972.4189399959,119118.55833333336,118264.69772667083,1433.1224999999984,0.9126875057784672,120186.17055021203,118529.4466666667,116872.72278312137,29.65856518388054,43.138716793050115,24792.072999999997,308.28805202073073,308.4163828848527,0.9995839038674873,44.8633472205728,119720.6,119250.0396,118958.9302,118723.65,118488.3698,118153.3946,117726.7,120262.94080000001,120546.0746,uptrend,119720.6,117726.7,fib_618_bounce,118958.9302,120262.94080000001,0.6336827323336147,2025-07-22 22:10:12,快速死叉,金叉,看跌,,看跌区域,0.014336315324991595,False,,中轨附近,看跌交叉,,中性
2025-07-21 09:00:00,118990.3,119080.8,118875.9,118906.0,852.041,101374809.8478,18228.0,410.095,48800722.0237,118955.26666666656,119093.5999999999,118815.22857142863,118380.22000000003,119093.5999999999,118815.22857142863,176.08164605985803,250.05549690999294,-73.97385085013491,44.822368813365195,54.9818353761639,56.5099706461494,119773.69650493484,119165.95000000003,118558.20349506522,1442.6705999999983,0.5905998223017791,120051.62476679494,118595.55000000003,117139.47523320513,20.96113463458273,30.664486360588743,23940.031999999996,295.36454551814046,303.4870313189077,0.9732361354438501,40.02205324222879,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,金叉,看跌,,看跌区域,0.010200002684236731,True,,中轨附近,看跌交叉,,中性
2025-07-21 09:15:00,118906.1,118938.1,118743.3,118770.0,820.496,97478893.6557,16562.0,341.499,40572081.1209,118888.73333333324,118975.1399999999,118835.74761904767,118431.39714285718,118975.1399999999,118835.74761904767,123.18342648533871,207.76480676844153,-84.58138028310282,38.67703569088792,51.51802435127557,54.18248184136034,119790.39975709362,119160.85000000003,118531.30024290645,1428.4227499999984,0.5744069814065905,119941.00620239868,118645.7866666667,117350.56713093471,14.662766486939153,21.760822101800837,23119.535999999996,282.7939773283733,298.31145839895987,0.9479822828332876,35.97932204699045,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,金叉,看跌,,看跌区域,0.010566385806975762,False,,中轨附近,看跌交叉,,中性
2025-07-21 09:30:00,118770.1,118820.4,118511.8,118611.3,1330.218,157829009.8164,25985.0,595.395,70645910.1427,118762.43333333323,118849.4199999999,118845.21428571433,118468.1885714286,118849.4199999999,118845.21428571433,64.92832803323108,160.15264719003807,-95.22431915680698,32.59337756557098,47.738586449042145,51.579523815955284,119872.77833594978,119131.8666666667,118390.95499738361,1465.7436499999983,0.9075379586328084,119907.53095276395,118670.16000000002,117432.78904723609,9.842382430737871,15.155427850753279,21789.317999999996,286.0197301623255,298.80138895139,0.957223563003103,34.82089094750584,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,金叉,看跌,,看跌区域,0.01243851355668206,False,,中轨附近,超卖交叉,,中性
2025-07-21 09:45:00,118611.3,118721.5,118537.1,118680.1,826.876,98095082.8936,19056.0,460.47,54628221.4676,118687.13333333323,118791.5199999999,118852.16190476195,118512.61428571431,118791.5199999999,118852.16190476195,30.916222606712836,117.07383899559633,-86.1576163888835,37.560759274823866,49.46927815035389,52.61572321894044,119904.95617767604,119091.9916666667,118279.02715565736,1477.7051999999983,0.5595676322990546,119883.72442726836,118692.83000000003,117501.9355727317,10.914030901740949,11.806393273139351,22616.193999999996,273.31726389203413,293.3537037632283,0.9316986981443877,33.80726373545681,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.013652715008491804,False,,中轨附近,超卖交叉,,强烈看跌
2025-07-21 10:00:00,118680.0,118800.4,118600.0,118770.7,926.272,109933997.0256,16905.0,601.943,71443467.8586,118687.36666666657,118747.61999999991,118874.25714285718,118560.61428571431,118747.61999999991,118874.25714285718,17.12028438341804,83.75598745820358,-66.63570307478554,43.910987191212534,51.735940593204155,53.97752321149021,119859.95432252344,119043.72500000003,118227.49567747663,1488.4885499999984,0.622290309186457,119832.31970858743,118724.52333333337,117616.72695807932,20.240946208988955,13.665786513822619,23542.465999999997,264.20260590552914,288.92733691736,0.9144257816666801,31.589000298025567,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.013713101173932558,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 10:15:00,118770.7,118770.7,118466.4,118499.5,776.01,92047619.6296,18332.0,276.158,32765705.9494,118650.0999999999,118666.3199999999,118882.08571428576,118605.66000000003,118666.3199999999,118882.08571428576,-24.60017050607712,47.63726813677668,-72.2374386428538,32.40249496861462,45.199896707064305,49.50569586873322,119721.18658028025,118951.5416666667,118181.89675305315,1496.8461999999984,0.518430016390462,119813.01527066469,118735.97333333337,117658.93139600205,18.662554428523823,16.605843846417937,22766.456,269.21478016733835,289.65936849272396,0.9294185151622356,31.11594151287649,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,117184.35919999999,116901.2254,downtrend,119720.6,117726.7,fib_382_reject_缩量,118488.3698,118723.65,0.3875821254827221,2025-07-22 22:10:12,快速死叉,死叉,看跌,零轴下穿,看跌区域,0.012940478161607942,False,,中轨附近,超卖交叉,关键支撑区,强烈看跌
2025-07-21 10:30:00,118499.5,118568.6,118313.6,118488.0,1372.088,162494629.4117,27333.0,574.146,67997241.1239,118586.06666666658,118609.9199999999,118896.76666666669,118640.66285714289,118609.9199999999,118896.76666666669,-54.40329009569541,13.623748725952652,-68.02703882164806,31.987747417363614,44.94062533850335,49.323756921549695,119681.5398551007,118886.65000000004,118091.76014489938,1544.6256499999984,0.8882980805090226,119810.10669133262,118738.9066666667,117667.70664200079,19.87718352864915,19.59356138872067,21394.368,267.437932646421,288.0089223740228,0.928575165109339,32.097169445012156,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,117184.35919999999,116901.2254,downtrend,119720.6,117726.7,fib_382_reject,117184.35919999999,118488.3698,0.3818145343297054,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.013372230693701212,False,,中轨附近,超卖交叉,关键支撑区,强烈看跌
2025-07-21 10:45:00,118488.0,118590.1,118488.0,118553.9,982.375,116463582.1565,15456.0,570.129,67589939.5571,118513.79999999989,118598.4399999999,118909.5285714286,118659.91428571432,118598.4399999999,118909.5285714286,-66.16327881372126,-12.971927120605319,-53.19135169311595,37.349016846594445,46.8230298892167,50.42011617359593,119551.68756371032,118820.12500000004,118088.56243628977,1567.8777999999984,0.626563498762468,119808.26318718199,118742.02333333337,117675.78347948476,22.194433334338385,20.244723763837143,22376.743,246.77069106561913,279.1561165466887,0.883988121479498,32.5343750152605,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.012313782092221805,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 11:00:00,118553.9,118725.7,118541.1,118600.1,818.703,97148121.7558,18344.0,520.219,61727420.1553,118547.33333333321,118582.4399999999,118919.15714285718,118677.06000000003,118582.4399999999,118919.15714285718,-67.39594280313759,-31.11326568144941,-36.28267712168818,41.143710360367535,48.161099523997926,51.19732542048626,119353.77333658986,118756.60833333338,118159.4433300769,1586.8739499999986,0.515921885288999,119803.33259435411,118748.94000000003,117694.54740564595,39.247323848589524,27.106313570525714,23195.446,238.99935468241566,274.6534443301793,0.870185171954729,30.39443887123225,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.010056956183529926,True,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 11:15:00,118600.0,118775.1,118500.0,118601.0,848.08,100610690.914,19368.0,381.713,45285347.0716,118584.99999999988,118548.49999999991,118931.71428571433,118699.37714285718,118548.49999999991,118931.71428571433,-66.57198516295466,-42.93283884195116,-23.6391463210035,41.22461838452929,48.18845012837771,51.212968659448066,119160.26594905472,118703.36666666671,118246.4673842787,1466.4723999999985,0.5783129638171172,119796.97619524419,118756.48000000004,117715.98380475589,51.34952619634033,37.59709445975611,24043.526,243.51193534711442,274.6747088858853,0.8865466221292416,27.68021590829462,117726.7,118197.2604,118488.3698,118723.65,118958.9302,119293.9054,119720.6,120262.94080000001,120546.0746,neutral,119720.6,117726.7,neutral,,,,2025-07-22 22:10:12,快速金叉,死叉,看跌,,看跌区域,0.007698168893070047,True,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 11:30:00,118601.1,118628.2,118325.4,118348.2,757.026,89661250.8689,17918.0,328.445,38901046.0726,118516.43333333322,118518.2399999999,118908.71428571433,118704.86857142861,118518.2399999999,118908.71428571433,-94.00859978381777,-59.95809248924003,-34.05050729457774,28.421270356754526,41.55612992890293,46.78957105085093,119123.58025898329,118651.58333333337,118179.58640768346,1322.3302999999987,0.572493876908062,119796.40147456678,118756.78333333338,117717.16519209999,40.892479101529524,43.82977638215315,23286.5,250.9229434287255,276.01400846274805,0.9090949579922899,27.482478039751108,117726.7,118144.302,118402.64899999999,118611.45,118820.251,119117.527,119496.2,117245.396,116994.127,downtrend,119496.2,117726.7,neutral,117245.396,118402.64899999999,0.3512291607798813,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.007956015628108633,True,,中轨附近,看跌交叉,关键支撑区,看跌
2025-07-21 11:45:00,118348.2,118403.7,118035.0,118045.0,1900.335,224663485.5979,29901.0,596.041,70473392.4557,118331.39999999986,118429.6399999999,118865.18571428575,118694.72571428576,118429.6399999999,118865.18571428575,-146.36487312150712,-88.76035269999572,-57.604520421511396,19.811615878079174,35.2837289410824,42.19944899231477,119148.5088071476,118572.81666666671,117997.12452618581,1363.1303999999986,1.3940962654783444,119828.05597613467,118744.53333333338,117661.0106905321,22.499143353083795,38.247049550317904,21386.165,265.64507550013445,280.42762710737895,0.9472856802315555,29.7674598204159,117726.7,118144.302,118402.64899999999,118611.45,118820.251,119117.527,119496.2,117245.396,116994.127,downtrend,119496.2,117726.7,neutral,117245.396,118402.64899999999,0.17988132240746138,2025-07-22 22:10:12,快速死叉,死叉,看跌,,极度超卖,0.009710356161974102,True,,中轨附近,看跌交叉,,看跌
2025-07-21 12:00:00,118044.9,118190.0,117726.7,118189.4,4729.671,557859300.0059,70527.0,2080.29,245396382.3057,118194.19999999988,118356.7399999999,118819.03333333337,118686.9828571429,118356.7399999999,118819.03333333337,-162.48731192092237,-113.33600577363794,-49.15130614728443,31.364167743729055,39.933720170321806,44.902382045689045,119085.19528790253,118513.10000000003,117941.00471209754,1481.3152999999988,3.192886079013701,119845.33224071983,118733.04000000004,117620.74775928025,17.530909618246238,26.974177357619876,26115.836000000003,290.35194106261804,289.13583534036104,1.004206001379336,33.421409778477454,117726.7,118120.0648,118363.4176,118560.1,118756.7824,119036.8048,119393.5,117273.33039999999,117036.6448,downtrend,119393.5,117726.7,neutral,117273.33039999999,118363.4176,0.2775977921766236,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.00965454937728401,True,,中轨附近,看跌交叉,,强烈看跌
2025-07-21 12:15:00,118189.5,118567.3,118147.7,118419.3,2301.927,272545875.65,50109.0,1058.616,125332053.9672,118217.89999999986,118320.57999999991,118774.71904761907,118687.74571428575,118320.57999999991,118774.71904761907,-143.01725911068206,-123.22975688598598,-19.787502224696084,45.85368556862846,46.52197608930621,48.897303156054356,119018.96202945318,118483.87500000004,117948.78797054691,1469.3409999999988,1.5666390579178027,119839.89868182866,118736.79333333336,117633.68798483806,37.18255288344431,25.737535284924803,28417.763000000003,306.5079484297915,295.348414609868,1.0377843024302817,31.560938543181614,117726.7,118105.7868,118340.3066,118529.85,118719.3934,118989.2518,119333.0,119769.9136,119998.0082,neutral,119333.0,117726.7,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.009032233786295966,True,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 12:30:00,118419.3,118507.8,118088.0,118171.2,2246.049,265567707.5208,32089.0,1013.901,119877161.0001,118259.96666666654,118234.61999999991,118706.40952380955,118681.92857142861,118234.61999999991,118706.40952380955,-155.14003501206753,-133.8665162613465,-21.273518750721024,36.22536779221008,41.26222872822727,45.18497370989597,119018.20022114439,118447.20000000003,117876.19977885566,1469.8413499999986,1.5280894091052768,119851.66415598059,118731.33000000003,117610.99584401948,50.86480986900645,35.192757456899024,26171.714000000004,320.6694548760679,301.2746805808268,1.0643757193862091,30.38100139135196,117726.7,118074.3988,118289.5006,118463.35,118637.1994,118884.7138,119200.0,117325.96239999999,117116.75379999999,downtrend,119200.0,117726.7,neutral,117325.96239999999,118289.5006,0.3017036584538106,2025-07-22 22:10:12,快速金叉,死叉,看跌,,看跌区域,0.009641430462592011,True,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 12:45:00,118171.4,118297.5,118088.3,118140.3,667.827,78924044.2801,17750.0,332.596,39310600.2978,118243.59999999987,118193.03999999989,118652.77142857143,118676.2485714286,118193.03999999989,118652.77142857143,-163.56138116538932,-143.7648045626941,-19.79657660269521,35.1528243406032,40.64586160821486,44.74076606018648,118981.4891798493,118402.21666666669,117822.94415348407,1451.1837499999988,0.4601946514354234,119855.21713873392,118730.01666666668,117604.81619459944,49.30370087752766,45.78368787665949,25503.887000000002,306.73577301655905,296.8901719817396,1.0331624350146054,29.34855638350101,117437.9,117853.75559999999,118111.02219999999,118318.95,118526.8778,118822.9106,119200.0,116958.60879999999,116708.3906,downtrend,119200.0,117437.9,fib_382_reject_缩量,118111.02219999999,118318.95,0.3986152885761344,2025-07-22 22:10:12,快速金叉,死叉,看跌,,看跌区域,0.009784825478621226,True,,中轨附近,看涨交叉,关键支撑区,强烈看跌
2025-07-21 13:00:00,118140.3,118171.2,117850.5,117937.4,1657.837,195549283.7694,32972.0,585.353,69050003.8468,118082.96666666656,118171.5199999999,118585.4,118662.67428571431,118171.5199999999,118585.4,-189.32684705767315,-158.95215206102046,-30.374694996652693,28.653720577779314,36.76256278342716,41.900714070421444,118923.68108917527,118332.77500000002,117741.86891082478,1477.5528999999985,1.1220153268285702,119888.79553990366,118718.40000000001,117548.00446009636,35.07356287008465,45.08069120553961,23846.050000000003,308.4813013894888,298.0239733159423,1.03508888213654,30.258287672229876,117437.9,117853.75559999999,118111.02219999999,118318.95,118526.8778,118822.9106,119200.0,116958.60879999999,116708.3906,downtrend,119200.0,117437.9,neutral,116958.60879999999,118111.02219999999,0.28346858861585517,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.009987192291826926,False,,中轨附近,看跌交叉,,看跌
2025-07-21 13:15:00,117937.4,118292.0,117937.3,118264.7,1340.556,158414149.7607,26606.0,829.78,98050171.7116,118114.13333333323,118186.57999999989,118533.13333333335,118654.97428571431,118186.57999999989,118533.13333333335,-164.54780058372125,-160.81736823525407,-3.7304323484671897,47.070125618764166,45.764158462774375,47.540941585967964,118889.66948785407,118313.20833333336,117736.74717881264,1485.6766999999986,0.9023201346564843,119894.95153408778,118713.96000000002,117532.96846591226,42.27488409830684,42.217382615306406,25186.606000000003,314.25863871580236,300.72283172946874,1.045010905585348,29.387823700902416,117437.9,117853.75559999999,118111.02219999999,118318.95,118526.8778,118822.9106,119200.0,119679.2912,119929.5094,neutral,119200.0,117437.9,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.009744662707423246,False,,中轨附近,看涨交叉,,强烈看跌
