open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position
2025-07-17 21:45:00,120615.2,120752.1,120177.0,120254.8,1405.184,169276060.0,34376.0,573.659,69113610.0,119785.0,119446.48,118776.95,432.02866,346.11063,85.918015,61.105984,61.220036,60.22381,120845.586,119680.58,118515.56,120372.91,119207.6,118042.3,85.22613,89.39655,5571.997,553.3951,446.37238,1.239761,33.765373,119955.13,119647.35,119339.57,120335.94,118901.375,120951.5,118343.2,121660.96,122031.336,uptrend,120951.5,118343.2,fib_golden_zone,119955.13,121660.96,0.73289114
2025-07-17 22:00:00,120254.8,120450.0,120112.5,120432.4,1729.164,207934600.0,37409.0,864.744,103993410.0,119993.9,119536.1,118816.88,411.90265,368.04132,43.861343,64.10133,62.913177,61.483704,120956.93,119733.38,118509.836,120478.836,119270.37,118061.89,77.017685,85.44869,7301.161,526.4082,441.188,1.1931608,34.50038,119955.13,119647.35,119339.57,120335.94,118901.375,120951.5,118343.2,121660.96,122031.336,uptrend,120951.5,118343.2,neutral,119955.13,121660.96,0.80098146
2025-07-17 22:15:00,120432.4,120706.1,120041.7,120077.6,2029.247,244176930.0,39042.0,821.494,98855070.0,120128.15,119591.99,118847.766,313.20673,349.76312,-36.556396,54.346436,57.511074,57.653126,121003.14,119769.016,118534.89,120537.445,119314.52,118091.59,65.77619,76.00667,5271.914,543.65717,451.81714,1.2032682,36.131405,119955.13,119647.35,119339.57,120335.94,118901.375,120951.5,118343.2,121660.96,122031.336,uptrend,120951.5,118343.2,fib_golden_zone,119955.13,121660.96,0.6649542
2025-07-17 22:30:00,120077.6,120272.5,120077.4,120162.0,940.763,113055060.0,20694.0,530.189,63716304.0,120245.73,119661.88,118881.375,257.9706,319.16562,-61.194992,56.19643,58.42559,58.30201,121063.41,119825.07,118586.73,120587.58,119372.48,118157.375,58.517708,67.10386,6212.677,500.08752,439.5925,1.1376162,37.558548,119955.13,119647.35,119339.57,120335.94,118901.375,120951.5,118343.2,121660.96,122031.336,uptrend,120951.5,118343.2,fib_golden_zone,119955.13,121660.96,0.6973124
2025-07-17 22:45:00,120162.1,120336.4,119451.3,119767.8,3249.944,389367100.0,59489.0,1398.856,167510350.0,120288.1,119714.81,118903.695,139.03711,259.12277,-120.08567,46.03212,52.718235,54.22703,121038.72,119893.32,118747.914,120600.65,119414.44,118228.234,41.082092,55.125328,2962.733,548.2141,460.80713,1.1896822,33.369328,119339.57,119647.35,119955.13,118958.76,120393.32,118343.2,120951.5,121660.96,122031.336,neutral,120951.5,118343.2,neutral,,,
2025-07-17 23:00:00,119767.8,119878.4,119569.8,119711.0,1406.856,168466960.0,37798.0,757.487,90709350.0,120240.11,119736.51,118914.195,53.635242,190.62694,-136.9917,44.673805,51.93105,53.659603,120949.49,119972.47,118995.445,120619.98,119435.23,118250.47,29.139149,42.912983,1555.877,518.2623,453.55917,1.1426564,29.703762,119339.57,119647.35,119955.13,118958.76,120393.32,118343.2,120951.5,121660.96,122031.336,neutral,120951.5,118343.2,neutral,,,
2025-07-17 23:15:00,119711.1,119883.3,119428.4,119608.0,1998.507,239022700.0,49277.0,1038.629,124228504.0,120078.6,119755.64,118925.64,-17.338932,121.30498,-138.6439,42.048805,50.459644,52.611385,120876.516,120022.836,119169.16,120630.57,119459.66,118288.74,17.406147,29.20913,-442.63,510.34204,453.62305,1.1250355,26.525816,119339.57,119647.35,119955.13,118958.76,120393.32,118343.2,120951.5,121660.96,122031.336,neutral,120951.5,118343.2,neutral,,,
2025-07-17 23:30:00,119608.0,119665.6,119250.0,119360.1,1084.68,129573030.0,29150.0,391.019,46720480.0,119921.71,119740.055,118936.58,-104.28899,46.10699,-150.39598,36.09365,47.007446,50.136322,120855.06,120034.39,119213.72,120623.58,119483.1,118342.625,12.894183,19.81316,-1527.31,498.49927,451.8124,1.1033324,24.982746,119339.57,119647.35,119955.13,118958.76,120393.32,118343.2,120951.5,117633.74,117263.37,downtrend,120951.5,118343.2,fib_382_reject,119339.57,119647.35,0.3898708
2025-07-17 23:45:00,119360.1,119470.5,119155.0,119176.6,1416.664,168986030.0,27257.0,559.551,66750490.0,119786.94,119716.42,118946.78,-183.96097,-30.58233,-153.37865,32.160275,44.57636,48.367798,120891.85,120013.375,119134.9,120606.46,119503.98,118401.49,7.507294,12.602542,-2943.974,475.62436,445.32135,1.0680475,24.267862,119339.57,119647.35,119955.13,118958.76,120393.32,118343.2,120951.5,117633.74,117263.37,downtrend,120951.5,118343.2,neutral,117633.74,119339.57,0.31951845
2025-07-18 00:00:00,119176.5,119370.0,119003.8,119037.6,1206.858,143806640.0,36408.0,494.467,58930600.0,119612.586,119690.48,118955.64,-247.20396,-102.78954,-144.41443,29.335087,42.771866,47.047817,120926.195,119925.266,118924.34,120580.63,119523.63,118466.64,3.830083,8.077187,-4150.832,461.94632,441.55365,1.0461838,24.623762,119489.87,119768.95,120048.03,119144.56,120445.37,118586.4,120951.5,117943.09,117607.25,downtrend,120951.5,118586.4,neutral,117943.09,119489.87,0.19077417
2025-07-18 00:15:00,119037.6,119592.1,119037.5,119482.0,1339.373,159849040.0,33752.0,937.08,111829100.0,119538.14,119675.4,118977.54,-186.92358,-130.83423,-56.08936,46.775154,49.772484,51.491817,120674.89,119807.09,118939.29,120560.664,119554.695,118548.72,13.271231,8.202869,-2811.459,473.52805,446.93683,1.0594965,22.70521,119745.29,119975.6,120205.914,119460.33,120533.81,118999.7,120951.5,118468.81,118191.66,downtrend,120951.5,118999.7,neutral,118468.81,119745.29,0.24710524
2025-07-18 00:30:00,119481.9,119749.8,119478.0,119731.5,1541.23,184361440.0,36847.0,905.387,108298424.0,119484.33,119679.27,119003.0,-96.05272,-119.24039,23.187672,54.18186,53.231567,53.77857,120482.266,119733.45,118984.63,120565.72,119582.28,118598.84,40.387108,19.162807,-1270.229,448.31204,438.597,1.0221503,20.104195,119747.82,119977.65,120207.48,119463.46,120534.695,119003.8,120951.5,118474.02,118197.45,downtrend,120951.5,119003.8,fib_382_reject,118474.02,119747.82,0.37362018
2025-07-18 00:45:00,119731.5,119785.1,119500.0,119735.8,1345.464,161002860.0,32194.0,601.597,71994160.0,119480.33,119691.01,119030.5,-38.73352,-92.40476,53.671246,54.309704,53.29127,53.817966,120383.945,119690.2,118996.45,120555.414,119617.0,118678.58,67.284676,40.31434,75.235,427.91052,431.2876,0.9921698,18.140873,119747.82,119977.65,120207.48,119463.46,120534.695,119003.8,120951.5,118474.02,118197.45,downtrend,120951.5,119003.8,fib_382_reject,118474.02,119747.82,0.3758279
2025-07-18 01:00:00,119735.9,120485.8,119636.0,120259.7,3385.753,406545920.0,63020.0,2195.145,263588780.0,119548.914,119753.43,119068.72,95.655235,-29.718098,125.37334,67.284966,59.99248,58.35859,120323.45,119675.805,119028.164,120573.945,119670.445,118766.945,83.57096,63.747585,3460.988,480.6467,451.21677,1.0652236,20.801277,120207.48,119977.65,119747.82,120491.84,119420.61,120951.5,119003.8,121481.27,121757.85,uptrend,120951.5,119003.8,fib_golden_zone,120207.48,121481.27,0.6448118
2025-07-18 01:15:00,120259.7,120441.9,120010.4,120167.8,2252.317,270721020.0,53524.0,858.758,103231400.0,119618.89,119820.414,119105.5,150.38904,30.317614,120.07143,63.58932,58.409447,57.32056,120347.42,119683.33,119019.23,120607.18,119700.86,118794.54,82.17174,77.6758,1208.671,474.50336,450.27786,1.0538013,23.129131,120194.69,119967.3,119739.914,120476.03,119416.18,120930.8,119003.8,121454.945,121728.58,uptrend,120930.8,119003.8,fib_618_bounce,119967.3,120194.69,0.6040477
2025-07-18 01:30:00,120167.8,120799.0,120032.3,120374.5,3126.784,376693600.0,62522.0,1827.287,220165490.0,119745.69,119885.695,119149.234,213.87553,91.503586,122.37195,68.176,60.908012,59.04111,120413.164,119701.03,118988.9,120655.82,119739.805,118823.79,79.879906,81.8742,4335.455,511.02795,465.34558,1.0981687,26.65058,120113.234,119901.4,119689.56,120375.336,119387.98,120799.0,119003.8,121287.3,121542.21,uptrend,120799.0,119003.8,fib_golden_zone,120113.234,121287.3,0.7635361
2025-07-18 01:45:00,120374.5,120473.2,120250.0,120346.1,852.335,102569930.0,26858.0,351.215,42265710.0,119891.875,119939.25,119195.47,234.55946,139.18889,95.37059,66.82659,60.371365,58.69972,120530.734,119749.23,118967.72,120698.2,119761.76,118825.32,76.39503,79.48222,3483.12,475.04947,453.81485,1.0467913,29.731846,120113.234,119901.4,119689.56,120375.336,119387.98,120799.0,119003.8,121287.3,121542.21,uptrend,120799.0,119003.8,fib_golden_zone,120113.234,121287.3,0.7477161
2025-07-18 02:00:00,120346.1,120362.5,119911.2,120100.0,1565.526,188050220.0,42009.0,657.504,78985030.0,120024.67,119971.21,119243.375,188.33318,155.57031,32.762856,55.684074,55.78459,55.765804,120581.75,119781.64,118981.53,120718.21,119776.0,118833.78,65.90937,74.06143,1917.594,472.08078,453.6951,1.0405244,28.731165,120113.234,119901.4,119689.56,120375.336,119387.98,120799.0,119003.8,121287.3,121542.21,uptrend,120799.0,119003.8,fib_618_bounce,119901.4,120113.234,0.61062837
2025-07-18 02:15:00,120100.0,120314.8,119862.0,120215.5,1185.485,142336100.0,29954.0,707.035,84911150.0,120116.36,119976.96,119284.125,174.94989,162.03017,12.919722,59.391464,57.419674,56.82912,120653.58,119832.266,119010.95,120747.44,119797.09,118846.76,58.818443,67.04095,3103.079,469.6707,453.65247,1.0353094,27.377472,120113.234,119901.4,119689.56,120375.336,119387.98,120799.0,119003.8,121287.3,121542.21,uptrend,120799.0,119003.8,fib_golden_zone,120113.234,121287.3,0.6749666
2025-07-18 02:30:00,120215.5,120400.0,120114.4,120272.7,875.167,105267704.0,25247.0,508.291,61139060.0,120184.016,119947.08,119328.11,169.8666,164.64232,5.224284,61.263813,58.24323,57.36209,120713.3,119908.32,119103.336,120775.586,119812.9,118850.21,52.30424,59.010685,3978.246,446.66183,445.64996,1.0022706,26.793795,120142.34,119924.95,119707.56,120411.32,119398.055,120846.1,119003.8,121347.2,121608.81,uptrend,120846.1,119003.8,fib_golden_zone,120142.34,121347.2,0.6887586
2025-07-18 02:45:00,120272.7,120276.0,120053.2,120075.2,623.648,74929650.0,20501.0,196.636,23624642.0,120226.44,119921.37,119368.85,121.25392,150.17952,-28.925592,51.6675,54.335514,54.904655,120685.19,119983.2,119281.21,120791.79,119827.07,118862.35,44.19355,51.772076,3354.598,418.6791,435.03806,0.9623965,25.579699,119707.56,119924.95,120142.34,119438.586,120451.85,119003.8,120846.1,121347.2,121608.81,neutral,120846.1,119003.8,neutral,,,
2025-07-18 03:00:00,120075.3,120149.9,119926.0,120084.6,973.775,116872744.0,23276.0,435.093,52222364.0,120204.55,119913.266,119408.76,89.49174,129.95026,-40.458523,52.08426,54.492012,55.000996,120549.484,120070.45,119591.414,120808.29,119846.91,118885.53,33.752163,43.41665,4328.373,394.33173,424.98386,0.92787457,23.079802,119707.56,119924.95,120142.34,119438.586,120451.85,119003.8,120846.1,121347.2,121608.81,neutral,120846.1,119003.8,neutral,,,
2025-07-18 03:15:00,120084.7,120216.7,119974.0,120046.8,808.471,97108616.0,21303.0,326.486,39215620.0,120189.42,119894.9,119452.57,59.880398,106.593636,-46.713238,50.059185,53.69509,54.509296,120476.625,120117.516,119758.414,120798.45,119883.51,118968.57,25.581913,34.50921,3519.902,375.37775,416.30368,0.90169215,21.549452,119707.56,119924.95,120142.34,119438.586,120451.85,119003.8,120846.1,121347.2,121608.81,neutral,120846.1,119003.8,neutral,,,
2025-07-18 03:30:00,120046.8,120324.0,119986.7,120324.0,754.223,90642310.0,17897.0,544.951,65498692.0,120183.11,119906.63,119490.06,92.90819,102.03182,-9.1236315,62.525085,58.489414,57.439064,120470.76,120166.89,119863.02,120780.14,119935.6,119091.06,46.62196,35.31868,4274.125,370.61804,412.5416,0.89837736,21.243835,120142.34,119924.95,119707.56,120411.32,119398.055,120846.1,119003.8,121347.2,121608.81,uptrend,120846.1,119003.8,fib_golden_zone,120142.34,121347.2,0.71660423
2025-07-18 03:45:00,120324.0,120492.2,120160.0,120212.8,883.354,106310110.0,19731.0,459.925,55360972.0,120166.45,119909.055,119521.91,86.17606,96.74657,-10.570507,55.984802,55.98521,55.92203,120400.57,120206.64,120012.71,120764.875,119975.91,119186.945,57.258026,43.153965,3390.771,365.8158,408.71582,0.895037,22.41688,120142.34,119924.95,119707.56,120411.32,119398.055,120846.1,119003.8,121347.2,121608.81,uptrend,120846.1,119003.8,fib_golden_zone,120142.34,121347.2,0.65624493
2025-07-18 04:00:00,120212.8,120221.4,119726.5,119873.9,1381.558,165696270.0,28395.0,509.729,61133610.0,120138.19,119914.1,119542.984,13.673126,69.05542,-55.382294,40.80747,49.087364,51.564007,120426.27,120174.49,119922.71,120746.375,119997.66,119248.945,53.59628,52.49209,2009.213,381.95132,412.81982,0.9252252,20.612461,119728.38,119941.8,120155.21,119464.33,120459.06,119037.5,120846.1,121338.04,121594.86,neutral,120846.1,119037.5,neutral,,,
2025-07-18 04:15:00,119874.0,120076.9,119818.0,120076.9,650.1,77951530.0,17127.0,400.345,48009630.0,120120.86,119931.53,119570.75,10.258444,49.45643,-39.197983,50.235413,52.83589,53.827126,120423.37,120166.914,119910.46,120743.69,120019.266,119294.836,40.225758,50.36002,2659.313,366.5699,405.4903,0.90401644,19.033596,119890.61,120073.05,120255.49,119664.88,120515.234,119300.0,120846.1,121266.64,121486.19,neutral,120846.1,119300.0,neutral,,,
2025-07-18 04:30:00,120076.8,120312.1,120070.8,120262.1,895.025,107596020.0,23895.0,485.762,58393710.0,120119.54,119962.68,119598.195,43.09489,47.335915,-4.2410254,57.449005,56.01749,55.80521,120394.81,120157.55,119920.28,120753.15,120024.836,119296.52,44.987156,46.26973,3554.338,350.91116,397.67172,0.88241416,17.994257,120229.016,120038.4,119847.78,120464.87,119576.4,120846.1,119230.7,121285.49,121514.875,uptrend,120846.1,119230.7,fib_golden_zone,120229.016,121285.49,0.63847965
2025-07-18 04:45:00,120262.1,120478.9,120262.0,120387.8,775.906,93422720.0,21510.0,412.583,49675136.0,120158.61,120011.62,119633.91,83.74929,59.47371,24.275585,61.830196,58.084248,57.114548,120407.945,120161.02,119914.1,120686.72,120007.76,119328.8,67.35884,50.857254,4330.244,334.15976,389.06354,0.85888225,18.458496,120170.266,119961.5,119752.734,120428.57,119455.51,120846.1,119076.9,121327.32,121578.55,uptrend,120846.1,119076.9,fib_golden_zone,120170.266,121327.32,0.74095637
2025-07-18 05:00:00,120387.8,120628.6,120165.3,120545.3,2320.654,279315230.0,42216.0,1048.082,126197680.0,120216.2,120076.79,119670.94,132.99232,83.97991,49.012405,66.82367,60.58354,58.723408,120506.96,120198.13,119889.305,120677.984,120005.43,119332.875,82.36016,64.902054,6650.898,350.3023,392.5986,0.89226574,19.961737,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,neutral,119905.805,121515.625,0.8777981
2025-07-18 05:15:00,120545.3,120609.4,120366.0,120537.1,1078.788,130010180.0,30615.0,586.236,70652110.0,120277.484,120148.195,119697.29,153.23631,107.065384,46.170937,66.29686,60.381676,58.60322,120577.055,120224.93,119872.81,120704.664,120014.84,119325.016,88.99614,79.57172,5572.11,336.9395,385.49393,0.8740462,21.277073,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,neutral,119905.805,121515.625,0.8744668
2025-07-18 05:30:00,120537.0,120545.0,120264.5,120267.6,768.969,92582630.0,21360.0,249.84,30078914.0,120270.44,120185.6,119722.61,106.17402,106.76826,-0.5942422,50.90808,54.011856,54.73725,120576.45,120224.51,119872.56,120690.39,120009.34,119328.3,80.20175,83.852684,4803.141,329.88458,380.4942,0.86698973,20.955053,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,fib_golden_zone,119905.805,121515.625,0.7649807
2025-07-18 05:45:00,120267.7,120626.2,120267.6,120588.3,1292.476,155730560.0,23721.0,852.811,102760550.0,120317.375,120226.41,119757.734,135.31108,116.28253,19.02855,62.872547,59.48862,58.184,120651.52,120267.266,119883.01,120732.48,120026.37,119320.266,81.62254,83.60681,6095.617,333.474,379.45163,0.8788314,21.448353,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,neutral,119905.805,121515.625,0.8952671
2025-07-18 06:00:00,120588.3,120846.1,120289.5,120419.7,2350.703,283423260.0,44384.0,1203.493,145152720.0,120385.6,120258.97,119791.72,113.40316,115.32275,-1.9195802,54.696423,55.730957,55.836864,120672.54,120295.195,119917.84,120751.25,120034.96,119318.67,66.67086,76.165054,3744.914,361.36475,387.88727,0.93162316,23.6727,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,neutral,119905.805,121515.625,0.8267723
2025-07-18 06:15:00,120419.7,120419.8,120153.8,120153.9,785.812,94508960.0,17869.0,243.007,29228862.0,120395.23,120253.93,119822.74,44.85563,91.83371,-46.978077,44.13909,50.33312,52.341698,120665.87,120304.12,119942.37,120759.414,120047.83,119336.25,46.681583,64.99166,2959.102,349.44415,382.0831,0.9145763,23.553036,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,fib_golden_zone,119905.805,121515.625,0.71878934
2025-07-18 06:30:00,120153.8,120296.0,120076.9,120265.6,843.301,101367190.0,22251.0,506.199,60849300.0,120395.664,120258.59,119853.93,24.825819,69.49774,-44.671925,48.96834,52.41877,53.62267,120661.305,120299.25,119937.195,120772.086,120066.32,119360.55,23.182787,45.51174,3802.403,333.15112,374.32202,0.89001215,22.353304,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,fib_golden_zone,119905.805,121515.625,0.7641682
2025-07-18 06:45:00,120265.6,120463.2,120231.6,120238.5,644.668,77586540.0,17590.0,392.922,47287892.0,120377.0,120252.12,119878.195,7.036127,48.677204,-41.64108,47.798706,51.849884,53.258007,120662.01,120301.39,119940.77,120778.125,120087.336,119396.54,15.185089,28.34982,3157.735,320.45724,367.52573,0.8719315,22.923977,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,fib_golden_zone,119905.805,121515.625,0.7531586
2025-07-18 07:00:00,120238.6,120375.7,119999.9,120081.3,933.133,112147100.0,26404.0,443.723,53335444.0,120319.0,120239.51,119903.414,-33.407322,21.315697,-54.72302,41.14739,48.557854,51.139767,120623.33,120318.67,120014.02,120758.06,120111.375,119464.68,18.386766,18.918213,2224.602,327.3751,367.91974,0.8898003,20.367113,119905.805,119615.35,119324.89,120265.19,118911.36,120846.1,118384.6,121515.625,121865.164,uptrend,120846.1,118384.6,fib_golden_zone,119905.805,121515.625,0.6892952
2025-07-18 07:15:00,120081.3,120081.4,119625.4,119666.6,2132.426,255500780.0,42623.0,853.687,102290650.0,120210.19,120218.87,119921.78,-133.91751,-30.428709,-103.48881,28.809204,41.137558,46.064835,120718.125,120284.484,119850.836,120714.51,120127.7,119540.91,11.334476,14.968777,92.176,343.45322,372.11404,0.92297834,20.87427,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,121515.625,121865.164,neutral,120846.1,118384.6,neutral,,,
2025-07-18 07:30:00,119666.5,119867.7,119641.6,119852.8,1538.022,184152880.0,33066.0,907.07,108608136.0,120158.336,120201.59,119932.64,-149.50822,-70.12188,-79.386345,38.473373,45.1877,48.47541,120734.586,120250.375,119766.164,120625.805,120154.88,119683.95,10.541081,13.420774,1630.198,328.78406,365.16098,0.9003811,21.318031,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,121515.625,121865.164,neutral,120846.1,118384.6,neutral,,,
2025-07-18 07:45:00,119852.8,119852.9,119300.0,119356.6,3374.032,403311800.0,52602.0,1191.547,142430800.0,120004.375,120157.97,119935.375,-245.81204,-128.68527,-117.12678,27.054855,37.736084,43.08699,120813.375,120164.445,119515.51,120642.266,120150.7,119659.13,8.956552,10.2773695,-1743.834,356.79855,374.10092,0.9537494,23.956598,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,fib_382_reject,119324.89,119615.35,0.39488116
2025-07-18 08:00:00,119356.5,119483.2,119230.7,119260.2,2460.638,293644320.0,43144.0,1334.058,159207330.0,119859.44,120119.164,119927.61,-307.49936,-188.28996,-119.2094,25.349606,36.477562,42.13165,120809.39,120057.35,119305.31,120689.516,120134.99,119580.46,8.629351,9.375661,-4204.472,343.76123,368.31042,0.93334645,26.641993,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.35571805
2025-07-18 08:15:00,119260.2,119425.9,119076.9,119130.2,1884.993,224792370.0,37416.0,792.387,94504070.0,119731.48,120073.71,119917.74,-352.86835,-243.14943,-109.71892,23.062616,34.792408,40.849167,120771.36,119940.11,119108.86,120745.68,120114.805,119483.92,3.7013876,7.095763,-6089.465,344.41608,367.39087,0.93746495,29.790949,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.30290473
2025-07-18 08:30:00,119130.1,119130.1,118384.6,118460.9,5555.819,659494900.0,98514.0,2247.935,266829920.0,119505.89,119998.195,119897.35,-489.47592,-325.25827,-164.21767,14.957294,27.697893,35.077084,120875.53,119789.55,118703.57,120879.17,120054.84,119230.516,3.3567762,5.2291713,-11645.284,394.56406,385.40082,1.0237758,34.810802,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.03099736
2025-07-18 08:45:00,118460.9,118731.2,118412.5,118637.3,2282.757,270616860.0,44162.0,1388.962,164656240.0,119305.734,119917.875,119876.234,-510.62903,-387.04852,-123.58051,23.251179,31.653532,37.520264,120758.305,119626.97,118495.63,120945.484,120003.83,119062.164,7.523186,4.86045,-9362.527,385.08105,382.2246,1.0074732,39.20317,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.10266098
2025-07-18 09:00:00,118637.3,118904.0,118450.0,118842.5,2064.539,245044270.0,39955.0,1242.875,147525540.0,119150.89,119852.625,119861.555,-459.31516,-411.1374,-48.177746,32.222054,36.03738,40.26593,120600.266,119495.53,118390.805,120957.3,119952.76,118948.23,16.533104,9.137689,-7297.988,393.69592,385.6425,1.0208832,40.726147,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.18602479
2025-07-18 09:15:00,118842.5,118847.4,118550.0,118649.7,2172.202,257872340.0,36101.0,932.044,110628424.0,119023.77,119794.33,119846.29,-444.84457,-422.3731,-22.471455,28.562443,33.84105,38.592785,120486.27,119370.18,118254.09,120975.75,119896.21,118816.67,21.274052,15.110113,-9470.19,381.65894,381.44046,1.0005728,42.05875,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.10769856
2025-07-18 09:30:00,118649.6,118909.7,118640.0,118813.1,926.666,110066140.0,24616.0,529.957,62945148.0,118893.81,119734.15,119843.82,-384.2688,-409.6717,25.402884,35.774826,37.327255,40.782467,120281.375,119249.14,118216.91,120985.42,119853.32,118721.22,29.3112,22.372786,-8543.524,367.66406,376.11948,0.97751933,42.299084,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.17408085
2025-07-18 09:45:00,118813.1,119000.0,118808.3,118885.0,1727.41,205429900.0,30912.0,1059.625,126022216.0,118834.86,119668.57,119846.07,-317.6603,-379.00122,61.34091,38.939552,38.85409,41.742268,120028.43,119136.35,118244.27,120976.18,119808.97,118641.76,35.03813,28.541128,-6816.114,345.66855,367.3376,0.94101053,41.160294,119324.89,119615.35,119905.805,118965.516,120319.336,118384.6,120846.1,117715.07,117365.54,downtrend,120846.1,118384.6,neutral,117715.07,119324.89,0.20329067
2025-07-18 10:00:00,118885.0,118939.0,118660.0,118680.9,944.21,112143660.0,26936.0,435.121,51681040.0,118762.45,119587.29,119840.2,-303.34784,-353.78342,50.435596,33.47654,36.160988,39.81864,119772.375,119019.65,118266.93,120967.3,119755.91,118544.516,42.268215,35.53918,-7760.324,337.335,363.13104,0.9289621,41.1939,119178.625,119423.9,119669.17,118875.15,120018.38,118384.6,120463.2,117819.22,117524.06,downtrend,120463.2,118384.6,neutral,117819.22,119178.625,0.14254788
2025-07-18 10:15:00,118680.8,118899.8,118503.4,118796.7,1420.95,168622140.0,30234.0,584.791,69412710.0,118720.766,119504.02,119832.48,-258.667,-322.07794,63.410957,39.129314,38.754803,41.42669,119617.96,118947.16,118276.35,120958.26,119713.29,118468.33,51.0654,42.79058,-6339.374,344.7181,364.71527,0.94517046,42.171883,119178.625,119423.9,119669.17,118875.15,120018.38,118384.6,120463.2,117819.22,117524.06,downtrend,120463.2,118384.6,neutral,117819.22,119178.625,0.19825844
2025-07-18 10:30:00,118796.7,118929.5,118750.2,118929.5,865.172,102827790.0,23661.0,408.364,48538676.0,118779.336,119427.47,119823.4,-195.52237,-279.89276,84.370384,45.343254,41.681213,43.25253,119327.85,118870.22,118412.58,120938.35,119674.79,118411.23,64.10757,52.480392,-5474.202,324.04086,355.886,0.9105187,42.518806,119178.625,119423.9,119669.17,118875.15,120018.38,118384.6,120463.2,117819.22,117524.06,downtrend,120463.2,118384.6,neutral,117819.22,119178.625,0.2621476
2025-07-18 10:45:00,118929.5,119266.0,118888.5,119240.1,1685.001,200662660.0,34645.0,968.874,115370904.0,118854.69,119378.54,119807.86,-90.96723,-216.91759,125.95035,57.251114,47.94599,47.287746,119287.35,118860.51,118433.664,120912.695,119647.9,118383.1,83.06043,66.0778,-3789.201,330.72324,356.91522,0.9266157,38.088367,118740.66,119052.85,119365.04,118354.38,119809.52,117730.0,120375.7,121095.33,121471.02,neutral,120375.7,117730.0,neutral,,,
2025-07-18 11:00:00,119240.2,119292.0,118980.6,118980.8,879.806,104812856.0,23180.0,313.995,37409870.0,118871.98,119301.99,119772.96,-76.28014,-170.03844,93.75829,47.229244,43.72324,44.513153,119213.01,118837.23,118461.445,120864.83,119603.125,118341.414,81.44107,76.20302,-4669.007,328.30783,354.74783,0.9254682,33.909893,118992.43,118656.05,118319.664,119408.63,117840.75,120081.4,117230.7,120856.79,121261.586,uptrend,120081.4,117230.7,fib_618_bounce,118656.05,118992.43,0.6139194
