open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA144,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Long,RSI_Extra_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-06-27 08:00:00,106816.9,107125.9,106616.8,106943.7,18756.592,2005105897.8582,283243.0,10430.821,1115150771.5524,106716.91999999993,104535.79799999995,105460.41458333326,105460.41458333326,840.8955953816476,955.1482954934847,-114.25270011183716,865.0554429003387,792.4523080932237,72.603134807115,57.54249048243506,56.83798779925674,53.41903544494324,108498.39277117868,106716.91999999993,104935.44722882117,108781.0278095283,104950.3471910111,101119.6665724939,52.37079612272703,59.41102814214256,-32889.378000000084,1100.382492600905,1172.4093398946068,0.938565102782125,22.12302455379282,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.03338688506337622,True,中轨附近,看跌交叉,中性
2025-06-27 12:00:00,106943.7,107378.6,106313.1,107261.3,34011.743,3630785194.3356,547025.0,17122.254,1827989696.8457,106835.39499999993,104589.30599999994,105465.3118055555,105465.3118055555,804.5541171013028,925.0294598150483,-120.47534271374548,860.0905559974926,805.9799576740775,54.11059832341516,59.69556561189824,58.173741110659904,53.97408867734511,108419.86880727754,106835.39499999993,105250.92119272232,108799.07818911113,104956.09662921335,101113.11506931558,45.141185086447535,51.517609279612266,1122.364999999918,1097.8908859865546,1170.2711530967147,0.938150857672061,20.887319327849024,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.029661963757940148,True,中轨附近,看跌交叉,中性
2025-06-27 16:00:00,107261.2,107659.9,106373.3,106748.1,27344.038,2924216016.7212,480861.0,13020.803,1392458141.7762,106916.06999999992,104629.91399999993,105469.31388888882,105469.31388888882,725.9737097067264,885.2183097933839,-159.24460008665756,825.8851249155705,809.9609911223761,15.924133793194414,54.854840075812675,55.27157751946859,52.93406909395265,108297.19518638389,106916.06999999992,105534.94481361595,108828.03376698498,104968.88988764031,101109.74600829564,38.44475696597943,45.31891272505135,-26221.673000000083,1111.370108416086,1172.5977300347802,0.9477846323164226,20.10632312125177,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.025835689366135,True,中轨附近,看跌交叉,中性
2025-06-27 20:00:00,106748.2,107232.1,106736.7,107010.7,8625.716,923281042.6713,168453.0,4622.135,494730904.3439,107007.38499999994,104689.02599999994,105480.98472222214,105480.98472222214,677.082806936538,843.5912092220148,-166.5084022854768,805.6400557159504,809.096804041091,-3.456748325140552,56.78586112789276,56.43916247344761,53.40287953650572,108137.0786899676,107007.38499999994,105877.69131003227,108879.8049397461,105000.08988764031,101120.37483553452,36.042156834241325,39.87603296222278,-17595.957000000082,1067.3722435292234,1159.0537754340846,0.92089967364066,19.381112357982893,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.021114312623706603,True,中轨附近,看跌交叉,中性
2025-06-28 00:00:00,107010.6,107313.4,106767.0,107248.0,8573.672,917593613.0412,166009.0,4949.308,529770681.8151,107090.67999999993,104749.93399999995,105493.29791666659,105493.29791666659,649.9918397298461,804.871335323581,-154.87949559373487,796.1673212716996,806.5109074872128,-10.343586215513142,58.51280256627046,57.492015470754275,53.82696751629169,108014.66444491659,107090.67999999993,106166.69555508328,108935.57564864698,105027.24269662907,101118.90974461116,35.582748175685005,36.68988732530193,-9022.285000000082,1030.1599404199928,1146.8006999254028,0.8982902962014261,18.821847611427046,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.017256113135459713,True,中轨附近,看跌交叉,中性
2025-06-28 04:00:00,107248.0,107458.4,107127.2,107433.0,5266.941,565190274.3008,121015.0,2611.297,280237062.348,107160.58499999993,104806.45199999996,105508.38680555549,105508.38680555549,636.1172433174361,771.120516922352,-135.00327360491588,793.337296715501,803.8761853328704,-10.538888617369366,59.85956950588979,58.31671685657513,54.15886211694131,107957.26732887805,107160.58499999993,106363.90267112182,108995.77300597932,105054.6932584268,101113.61351087429,47.37023268621781,39.66504589871473,-3755.344000000082,980.2342303899932,1130.4886859268947,0.8670889347170184,18.510781133199824,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.014868943257040199,True,中轨附近,看涨交叉,中性
2025-06-28 08:00:00,107433.1,107450.0,107194.7,107320.3,5080.545,545105343.8088,106620.0,2376.634,254986879.8397,107217.74999999993,104861.75599999996,105524.19374999993,105524.19374999993,609.0073202784406,738.6978775935697,-129.69055731512913,781.3159392363741,799.3641361135711,-18.04819687719703,58.61133317285737,57.601884196309285,53.917943025748585,107875.9636963461,107217.74999999993,106559.53630365376,109045.72040038121,105076.36067415716,101107.0009479331,53.79182337506012,45.58160141232099,-8835.889000000083,928.4532139335653,1112.984912208357,0.8342010783338936,18.22193368913169,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.012278073291897425,True,中轨附近,看涨交叉,中性
2025-06-28 12:00:00,107320.2,107538.0,107039.8,107407.6,6987.81,749361825.2253,130298.0,3839.243,411747422.8306,107260.75499999993,104894.63799999995,105539.14444444439,105539.14444444439,587.7912002874509,708.516542132346,-120.72534184489507,771.4960988955427,793.7905286699654,-22.294429774422724,59.31900163933884,58.02041658523063,54.07940618004636,107846.59554311738,107260.75499999993,106674.91445688248,109102.50475755197,105102.8505617976,101103.19636604324,57.726591545939264,52.962882535739084,-1848.0790000000825,897.720841509739,1100.6892139641898,0.8155988358208313,17.632910440973195,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.010923669950252492,True,中轨附近,看涨交叉,中性
2025-06-28 16:00:00,107407.7,107494.0,107157.0,107162.5,6567.659,704905842.8525,134006.0,3230.966,346814511.6303,107262.06499999994,104919.31599999996,105555.0618055555,105555.0618055555,544.9182720861136,675.7968881230995,-130.87861603698593,746.9876549096516,784.4299539179026,-37.442299008250984,56.40314940313205,56.379736436112196,53.54195527967066,107846.90282123364,107262.06499999994,106677.22717876625,109134.16659363218,105115.60561797736,101097.04464232254,55.52727091784235,55.68189527961393,-8415.738000000081,857.669352830472,1085.415429684906,0.7901761200128247,17.085960281968877,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.010904839865495742,True,中轨附近,看跌交叉,中性
2025-06-28 20:00:00,107162.5,107324.8,107096.7,107241.0,3193.792,342414978.8062,89245.0,1584.43,169870957.4507,107274.98499999994,104980.76599999996,105573.11180555548,105573.11180555548,511.3805844971939,642.9136273979184,-131.53304290072447,726.2229970271583,772.7885625397537,-46.56556551259541,57.12998525401704,56.790636861328636,53.69235942432784,107845.80562081239,107274.98499999994,106704.1643791875,109182.10717004327,105138.65730337062,101095.20743669798,55.75237812677011,56.33541353018393,-5221.946000000082,812.7001133425816,1068.269121091208,0.7607634605336439,16.441345864659482,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.01064219437201407,True,中轨附近,看跌交叉,中性
2025-06-29 00:00:00,107240.9,107464.0,107112.6,107156.5,6341.251,680425243.6186,106278.0,3185.02,341777002.9756,107247.89999999995,105058.61799999996,105588.14722222215,105588.14722222215,472.53617872811446,608.8381376639576,-136.30195893584312,700.6130995525018,758.3534699423033,-57.740370389801456,56.04679745216337,56.192360378610886,53.50210676470469,107786.311872113,107247.89999999995,106709.4881278869,109228.26797975833,105162.60561797736,101096.94325619639,52.68162264302637,54.653757229212964,-11563.197000000082,779.7501052466826,1053.9317386693838,0.7398487744862274,16.115159123024664,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.010040511228901471,True,中轨附近,看跌交叉,中性
2025-06-29 04:00:00,107156.5,107372.6,107156.4,107367.2,3360.312,360436587.7115,70069.0,1870.525,200639508.3028,107252.25999999997,105141.03999999996,105608.24583333326,105608.24583333326,453.5254770147003,577.7756055341061,-124.25012851940585,685.7485717139061,743.8324902966239,-58.08391858271773,58.176190101764114,57.36822081019047,53.917572628328514,107793.04805609834,107252.25999999997,106711.47194390159,109280.86490085656,105188.85955056162,101096.8542002667,61.19990989143613,56.54463688707756,-8202.885000000082,739.4965263004917,1037.1771038959964,0.7129896365072914,15.812271434363764,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.010084413253359435,True,中轨附近,看涨交叉,中性
2025-06-29 08:00:00,107367.3,108460.0,107351.6,108448.3,25224.949,2722544382.1438,416172.0,14480.99,1562880156.2847,107284.20999999996,105241.31599999996,105633.77083333327,105633.77083333327,519.7042665325134,566.1613377337876,-46.457071201274175,723.665657553327,739.7991237479645,-16.133466194637435,67.00816318462131,62.75429956449822,55.9770474775637,108000.03968339381,107284.20999999996,106568.38031660611,109378.26883744763,105230.03820224703,101081.80756704643,75.69882995100939,63.19345416182398,17022.06399999992,765.8467744218848,1038.6015618180763,0.7373826523823697,17.250331445814734,2025-07-20 11:19:15,金叉,看跌,强卖出,0.013344548715861382,True,强力突破上轨,看涨交叉,中性
2025-06-29 12:00:00,108448.3,108499.0,107580.6,107686.9,14699.842,1587816211.9221,280484.0,6378.889,689102658.5147,107280.12999999996,105327.00999999997,105655.9680555555,105655.9680555555,504.892728217048,553.9076158304397,-49.01488761339169,714.3964376582735,734.7185865300263,-20.322148871752802,57.757475186117034,57.392272891473084,54.235148717013416,107985.72906210109,107280.12999999996,106574.53093789883,109442.88517748326,105264.92134831444,101086.95751914562,79.69412122717887,72.19762035654148,2322.221999999918,776.7434333917498,1036.1975305817148,0.7496094233651482,18.633437798813617,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.013154328990860283,True,中轨附近,看涨交叉,中性
2025-06-29 16:00:00,107686.9,107735.7,107233.1,107346.5,13327.099,1432321396.9466,233258.0,6387.249,686502596.1669,107283.81499999994,105397.38999999996,105693.9791666666,105693.9791666666,460.3800673919177,535.2021061427353,-74.82203875081757,685.8792724597006,724.9507237159612,-39.071451256260616,54.157758167914935,55.17904741746323,53.47600762173368,107989.99200978341,107283.81499999994,106577.63799021648,109488.16206770379,105287.24269662904,101086.32332555429,69.85966819144305,75.08420645654378,-11004.877000000082,757.1617595780527,1025.5255799700803,0.7383158200696884,19.02923649798078,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.013164651346215965,True,中轨附近,看跌交叉,中性
2025-06-29 20:00:00,107346.5,108400.0,107203.8,108309.8,16494.872,1779858021.7789,292643.0,9249.33,997921316.519,107336.30499999993,105493.25199999995,105741.55694444438,105741.55694444438,497.1034235272964,527.5823696196475,-30.478946092351066,706.2326998526405,721.207118943297,-14.974419090656511,61.47517121718932,59.78692400095894,55.283415712918206,108171.81728713852,107336.30499999993,106500.79271286135,109568.56253990764,105319.64943820209,101070.73633649654,67.07445964797023,72.20941635553073,5489.994999999917,788.5216338939059,1028.9390683706788,0.7663443425688238,20.251756094150057,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.015568120910042197,True,强力突破上轨,看跌交叉,中性
2025-06-30 00:00:00,108309.8,108783.9,108193.5,108466.7,16475.112,1788053811.1753,278093.0,8324.502,903615816.0739,107385.83499999993,105618.43599999996,105783.37499999994,105783.37499999994,532.7265267840557,528.6112010525292,4.115325731526582,727.9487167743355,722.5554385095047,5.393278264830769,62.52443804557919,60.481737551474765,55.5702876430381,108355.32865194516,107385.83499999993,106416.3413480547,109654.79538993434,105354.39775280883,101054.00011568332,74.29359683211511,70.40924155717614,21965.106999999916,774.3700886157694,1020.1682870032652,0.7590611259741021,21.794975994339474,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.018056266954486724,False,突破上轨,看涨交叉,超强看涨
2025-06-30 04:00:00,108466.8,108500.0,107427.5,107562.6,20237.325,2182961428.4671,292001.0,9952.989,1073281734.3565,107418.27999999994,105728.09199999996,105814.38749999992,105814.38749999992,482.4434706258471,519.3776549671927,-36.9341843413456,697.671167658511,717.578584339306,-19.907416680794995,53.48475068175155,54.75738337460009,53.55029964752146,108365.57832178181,107418.27999999994,106470.98167821807,109708.47597310392,105384.03932584253,101059.60267858114,71.68391480563069,71.01732376190536,1727.7819999999156,795.6650822860717,1021.2149212631998,0.7791357781003312,21.594259834621052,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.017637562652871926,False,中轨附近,看涨交叉,中性
2025-06-30 08:00:00,107562.6,107916.6,107320.0,107608.1,14358.165,1544862104.3191,219901.0,7272.242,782520576.7943,107427.28499999995,105833.45399999995,105840.37430555548,105840.37430555548,441.17961214718525,503.7380464031912,-62.55843425600597,670.5705073261779,708.1769689366804,-37.60646161050249,53.84640095475609,54.98253108615856,53.63684584064692,108378.1988663161,107427.28499999995,106476.37113368379,109757.14284261446,105407.433707865,101057.72457311554,52.17882756158588,66.05211306644391,16085.946999999916,781.446147837067,1012.7226228379359,0.7716290030603181,21.20570707866956,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.017703395674872693,False,中轨附近,看跌交叉,中性
2025-06-30 12:00:00,107608.1,107821.8,106686.4,107525.6,38964.361,4179128067.4508,572506.0,18497.582,1983942894.5164,107462.71999999994,105935.98599999995,105857.66736111103,105857.66736111103,397.2414938274742,482.4387358880478,-85.19724206057361,639.9215902054129,694.5258931904269,-54.60430298501399,53.0411456848727,54.46649378828403,53.45257773008565,108371.91405104536,107462.71999999994,106553.52594895453,109805.3840962872,105432.97977528072,101060.57545427424,37.34678385659163,53.736508741269425,-22878.41400000008,806.7285658487057,1015.1761703811774,0.7946685406788025,19.756510334366105,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.016921106241223293,False,中轨附近,看跌交叉,中性
2025-06-30 16:00:00,107525.7,107775.0,107057.9,107689.6,15502.118,1665802362.6082,309087.0,7684.345,825770604.1526,107500.01499999994,106035.90399999992,105882.06111111102,105882.06111111102,371.37269464448036,460.2255276393343,-88.85283299485394,618.7171581161383,679.3641461755692,-60.646988059430896,54.49788896593921,55.34135883813134,53.77470719149675,108381.76820195605,107500.01499999994,106618.26179804384,109855.37234036527,105457.19325842679,101059.01417648832,40.14068102740533,43.22209748186097,-7376.29600000008,800.3265254309414,1009.214646973554,0.7930191340672383,18.410827643227183,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.016404708445037976,False,中轨附近,看跌交叉,中性
2025-06-30 20:00:00,107689.6,107714.9,106863.8,107087.4,9144.305,980446016.3441,193508.0,4168.37,446915893.386,107491.31999999995,106200.65399999992,105901.83472222213,105901.83472222213,298.8342030379281,427.94726271905307,-129.11305968112498,567.3837828892283,656.968073518301,-89.58429062907271,48.542999241938766,51.52446838708873,52.415561901711904,108385.65749471377,107491.31999999995,106596.98250528613,109881.72291623354,105470.92134831444,101060.11978039534,35.65196662693726,37.7131438369781,-16520.601000000082,803.9532021858735,1006.0523540340827,0.799116665213466,17.3512766011126,2025-07-20 11:19:15,金叉,看跌,看跌区域,0.01664018070880183,False,中轨附近,看跌交叉,中性
2025-07-01 00:00:00,107087.3,107499.9,106972.9,107149.4,9332.538,1000577047.0416,192059.0,4550.687,487912896.5231,107511.38499999994,106367.04799999994,105917.99444444437,105917.99444444437,243.54240245686378,391.0662906666152,-147.52388820975142,523.756828155776,630.325824445796,-106.56899629001998,49.158947453236046,51.883222302759215,52.541577987737874,108354.67368197965,107511.38499999994,106668.09631802022,109885.20051064744,105472.33258426949,101059.46465789154,29.67342073897521,35.155356131105954,-7188.063000000082,784.1708306011682,996.471306953401,0.7869477275755007,16.367407776291913,2025-07-20 11:19:15,金叉,看跌,看跌区域,0.01568743034944092,False,中轨附近,看跌交叉,中性
2025-07-01 04:00:00,107149.4,107164.5,106557.4,107134.9,15896.58,1698591287.9667,257899.0,7731.238,826147366.6408,107517.59499999994,106491.65199999994,105934.11458333326,105934.11458333326,196.29050852631917,352.111134238556,-155.82062571223685,483.1119977178896,600.8830591002147,-117.77106138232512,49.01118776947609,51.78910313650529,52.50839312646427,108347.7712716149,107517.59499999994,106687.41872838499,109892.99446892003,105475.61797752792,101058.2414861358,22.3764884302129,29.233958598708483,-23084.643000000084,771.5229141296566,988.6838808143331,0.780353487197737,16.1394629622154,2025-07-20 11:19:15,金叉,看跌,看跌区域,0.015442612376419947,False,中轨附近,看跌交叉,中性
2025-07-01 08:00:00,107134.8,107139.1,106222.0,106556.8,16028.372,1707440550.3075,269887.0,7885.626,839993773.1017,107483.03499999995,106600.69999999992,105944.26944444438,105944.26944444438,110.91662572002679,303.8722325348502,-192.9556068148234,417.04010770490277,564.1144688211523,-147.07436111624952,43.40905543351617,48.13378320735622,51.19299764175557,108407.42895343773,107483.03499999995,106558.64104656216,109871.34238854285,105466.42584269647,101061.50929685008,20.35996448405738,24.136624551081855,-39113.01500000009,781.92127740611,987.2522031980465,0.7920177588595907,16.421757960392533,2025-07-20 11:19:15,金叉,看跌,看跌区域,0.017200741557731162,False,突破下轨,看跌交叉,中性
2025-07-01 12:00:00,106556.8,107140.7,105578.0,105908.3,45292.146,4810424746.363,705783.0,21795.349,2315030108.8797,107406.79999999993,106681.37599999992,105947.04999999993,105947.04999999993,-8.967944862888544,241.30419705530244,-250.27214191819098,326.03844120528083,516.499263297978,-190.46082209269719,38.142155546385744,44.439324922481056,49.76594239542571,108558.63090949529,107406.79999999993,106254.96909050457,109791.55867003211,105436.24719101109,101080.93571199007,16.436291673957573,19.724248196075976,-84405.16100000008,837.6911861628162,998.7611591340855,0.8387302394589362,17.491008895969767,2025-07-20 11:19:15,金叉,看跌,看跌区域,0.021448007193126676,False,突破下轨,超卖交叉,中性
2025-07-01 16:00:00,105908.3,106248.6,105333.0,105340.1,21726.122,2298191074.4861,371066.0,10414.646,1101700387.2351,107307.78999999992,106763.20799999991,105944.59097222215,105944.59097222215,-148.118899651643,163.41957771391333,-311.53847736555633,218.19182414206443,456.8377754667953,-238.64595132473085,34.224001990446595,41.50832046649625,48.555799899547104,108770.75132951936,107307.78999999992,105844.82867048048,109766.73250229636,105420.40449438187,101074.07648646738,7.859016091238246,14.885090749751091,-106131.28300000008,843.2561014369012,997.0979359514039,0.8457104072051749,18.75225292546952,2025-07-20 11:19:15,金叉,看跌,强买入,0.02726663794901459,False,突破下轨,超卖交叉,中性
2025-07-01 20:00:00,105340.1,106066.1,105182.6,105637.9,12158.643,1283742054.9332,247037.0,6234.418,658271546.8373,107219.3049999999,106848.57199999991,105945.49652777771,105945.49652777771,-231.69621295164688,84.39641958080128,-316.0926325324482,139.7820074323099,393.4266218598982,-253.6446144275883,37.828742589749005,43.55699020808239,49.216229620421075,108851.68105532261,107219.3049999999,105586.9289446772,109721.65773470065,105398.88314606727,101076.10855743388,7.717093104780791,10.67080028999223,-93972.64000000009,846.1306656199797,994.8259772323757,0.8505313341072284,20.085251005729525,2025-07-20 11:19:15,金叉,看跌,看跌区域,0.030449293722295726,False,弱势下轨区域,超卖交叉,中性
2025-07-02 00:00:00,105637.9,106165.1,105010.0,106140.0,15209.233,1606918151.781,275438.0,7802.611,824625151.9169,107168.1799999999,106909.08799999992,105950.38263888883,105950.38263888883,-254.48304003340309,16.620527657960395,-271.1035676913635,97.14770410831261,334.1708383095811,-237.02313420126848,43.45536990585986,46.852449429814335,50.31363446431669,108867.15940496219,107168.1799999999,105469.20059503762,109709.1214405298,105392.46629213469,101075.81114373959,14.263633349629393,9.946580848549502,-78763.4070000001,868.1999037899816,998.0314576877284,0.8699123630846819,21.508075663577163,2025-07-20 11:19:15,金叉,看跌,看跌区域,0.03170678843220606,False,弱势下轨区域,超卖交叉,中性
2025-07-02 04:00:00,106140.0,107144.4,106074.2,107026.0,21402.727,2283208591.2176,334142.0,11263.22,1201391271.6792,107157.4299999999,106943.7899999999,105961.8104166666,105961.8104166666,-198.75781293182808,-26.455140459997303,-172.3026724718308,104.5096362457407,288.238597896813,-183.72896165107232,51.753047716896816,52.04059727168997,52.17451601398373,108857.15093253247,107157.4299999999,105457.70906746734,109738.76466968624,105408.56853932569,101078.37240896514,32.00156536269738,17.994097272369213,-57360.680000000095,882.6284820906969,999.4748285339738,0.8830922569459136,20.81057046166567,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.031723809212904214,False,中轨附近,看涨交叉,中性
2025-07-02 08:00:00,107026.1,107799.9,107026.1,107439.6,30093.388,3236493096.3828,396949.0,14351.858,1543383301.8092,107171.58499999992,106995.1819999999,105974.45208333326,105974.45208333326,-119.83966847410193,-45.13204606281823,-74.7076224112837,130.9615400420298,256.7831863258564,-125.82164628382657,55.067823434378695,54.230579595689385,53.01278222813796,108875.74860751341,107171.58499999992,105467.42139248643,109788.3586688392,105444.97752808974,101101.5963873403,50.99269503833121,32.419297916886016,-27267.292000000096,874.862161941361,994.9633319632942,0.8792908581013276,19.499205917194274,2025-07-20 11:19:15,金叉,看跌,看涨区域,0.03180252690138883,False,中轨附近,看涨交叉,中性
2025-07-02 12:00:00,107439.7,108754.6,107132.3,108695.3,42934.441,4633323677.9744,606638.0,23683.181,2556576227.8973,107237.98999999992,107071.2519999999,105993.74236111104,105993.74236111104,43.52628138278669,-27.400380573697248,70.92666195648394,215.7081100876385,248.5681710782128,-32.86006099057431,63.309691763546795,60.04647525212642,55.43279297963615,109066.43839677804,107237.98999999992,105409.54160322179,109884.00950358648,105490.6483146066,101097.28712562672,73.81732385887072,52.270528086633135,15667.148999999903,928.2505789455497,1007.5100653240283,0.921331320543197,19.43912526502304,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.034100758449093056,False,强势上轨区域,看涨交叉,超强看涨
2025-07-02 16:00:00,108695.4,109690.4,108603.9,109621.9,52472.299,5732834537.0949,756538.0,27820.917,3039680251.2578,107296.66999999993,107160.99799999992,106017.20972222216,106017.20972222216,244.9403300583217,27.067761552706543,217.87256850561516,333.41788692619593,265.5381142478094,67.87977267838653,67.97751433849555,63.627520449806255,57.096624522650906,109339.48313106805,107296.66999999993,105253.8568689318,110021.59481332747,105548.10786516841,101074.62091700935,88.85629399474556,71.22210429731587,68139.4479999999,939.5541090208675,1009.0898640175478,0.9310906218799646,20.250261054598912,2025-07-20 11:19:15,金叉,看涨,强卖出,0.03807784772944252,False,突破上轨,看涨交叉,看涨
2025-07-02 20:00:00,109621.8,109621.9,108682.5,108800.0,15455.173,1686858718.1079,251753.0,7492.139,817909579.8405,107352.32499999992,107233.30999999991,106038.90069444438,106038.90069444438,334.38734449006733,88.53167814017871,245.85566634988862,391.2976566885336,290.69002273595424,100.60763395257936,60.6115480944976,58.725267771285836,55.23036325103905,109492.94171010163,107352.32499999992,105211.70828989822,110114.0057951474,105589.31910112347,101064.63240709955,92.64294036583833,85.1055194064849,52684.2749999999,939.5431012336622,1007.6960667371968,0.9323675384342761,21.003458573490796,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.039880211445848184,False,强势上轨区域,超买交叉,超强看涨
2025-07-03 00:00:00,108800.0,109075.1,108480.6,108594.8,12861.074,1398870226.0253,245253.0,6298.619,685157230.949,107414.73999999992,107293.56399999991,106059.57986111107,106059.57986111107,384.28700144380855,147.6827428009047,236.60425864290386,428.56837155189714,318.2656924991428,110.30267905275434,58.895652953223646,57.562644252112435,54.77425202059513,109622.77066320991,107414.73999999992,105206.70933678992,110196.96282909972,105630.54494382012,101064.12705854051,85.36805970999644,88.95576469019346,39823.2009999999,914.8971654312578,999.4321454024529,0.9154169891772348,21.36660660529777,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.04111224703816251,False,强势上轨区域,超买交叉,超强看涨
2025-07-03 04:00:00,108594.8,109516.3,108509.1,109235.0,16803.208,1833625799.3579,278665.0,9122.503,995488678.9909,107460.99999999991,107357.5659999999,106085.40138888884,106085.40138888884,470.0729206931137,212.16077837934648,257.9121423137672,490.30199090231326,352.67295217977687,137.6290387225364,62.46579567850815,60.14728185622877,55.932816989846025,109778.17117884697,107460.99999999991,105143.82882115286,110305.88895630474,105680.47528089878,101055.06160549283,82.61259721391353,86.87453242991613,56626.4089999999,921.4902250433106,999.5875024944038,0.9218704943227014,22.116067363660086,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.04312580710857071,False,强势上轨区域,超买交叉,超强看涨
2025-07-03 08:00:00,109234.9,110265.1,109234.9,109551.0,26021.311,2856674353.9471,394664.0,13827.023,1518165312.6324,107515.2149999999,107425.0459999999,106098.2006944444,106098.2006944444,557.135131834948,281.1556490704668,275.9794827644812,556.4327254923992,393.4249068423013,163.00781865009787,64.12224874587301,61.36675773018783,56.49415899299308,109970.58843579292,107515.2149999999,105059.84156420687,110426.6785500512,105734.48426966283,101042.28998927446,84.42436745896565,84.13500812762523,82647.7199999999,929.2552089687894,1000.1997524445159,0.9290696250400622,23.419889213690652,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.04567490165541733,False,强势上轨区域,超买交叉,超强看涨
2025-07-03 12:00:00,109551.1,110484.0,108706.0,109089.8,60448.794,6626799537.1737,936205.0,30491.821,3343127189.4952,107591.57499999988,107475.8919999999,106108.7944444444,106108.7944444444,582.2062644180551,341.3657721399844,240.84049227807066,587.1323399394605,432.16639346173315,154.96594647772736,59.96293480543491,58.61799206235887,55.44236630068789,110141.27102651242,107591.57499999988,105041.87897348734,110520.26854490324,105794.22022471901,101068.17190453479,83.73728864561782,83.59141777283236,22198.925999999898,989.8798368995901,1015.7557573956256,0.9745254503283539,23.76068047499138,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.04739583051019638,False,强势上轨区域,超买交叉,超强看涨
2025-07-03 16:00:00,109089.9,109865.9,108966.0,109743.9,17643.766,1930409644.4359,322275.0,9633.685,1054014557.1041,107698.36499999987,107528.0439999999,106117.32777777774,106117.32777777774,647.3929778160091,402.57121327518934,244.82176454081974,643.149848592002,474.3630844877869,168.78676410421502,63.57194776593544,61.20570754692826,56.611410439208086,110415.30802060316,107698.36499999987,104981.42197939659,110643.45289538772,105849.40112359541,101055.3493518031,82.47384195757843,83.54516602072066,39842.69199999989,983.4527056924761,1013.438642247713,0.9704116901554781,24.077129503342054,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.05045467534448249,False,强势上轨区域,超买交叉,超强看涨
2025-07-03 20:00:00,109743.8,109963.1,109488.8,109545.2,7709.844,845949919.5532,165512.0,3854.238,422911095.6421,107799.34499999988,107579.29599999991,106112.5868055555,106112.5868055555,675.2367791640863,457.10432645296873,218.1324527111176,677.8940692469623,515.069281439622,162.82478780734027,61.75095473210344,60.00879373429044,56.15471918803038,110630.80785336727,107799.34499999988,104967.8821466325,110753.54134332914,105899.8595505617,101046.17775779426,81.28668858847891,82.49927306389174,32132.847999999893,947.0846552858709,1002.6558694027589,0.9445759848291823,24.464102981203723,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.05253209754414343,False,强势上轨区域,超买交叉,超强看涨
2025-07-04 00:00:00,109545.1,109732.3,109050.0,109195.6,10659.199,1165549107.7304,204085.0,5098.493,557529961.9129,107874.64499999987,107609.2439999999,106110.29374999994,106110.29374999994,661.4683981215203,497.97714078667906,163.49125733484124,686.7309075607191,549.4016066638414,137.3293008968776,58.571953365021216,57.91643738493858,55.35302714268284,110769.8131025464,107874.64499999987,104979.47689745335,110846.35277738121,105951.65393258416,101056.95508778711,81.93094629156015,81.8971589458725,21473.648999999892,928.1714656225946,996.2487520147038,0.9316663772431963,24.073193336522195,2025-07-20 11:19:15,金叉,看涨,看涨区域,0.05367652616695101,False,强势上轨区域,超买交叉,超强看涨
