open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX
2025-07-19 17:00:00,117958.1,117971.3,117856.6,117867.0,410,48305170,12176,179,21051398,118029.42,118048.0,118140.79,-44.5362,-32.3429,-12.1933,40.34,43.17,44.79,118228.45,117952.72,117676.98,118479.95,118130.98,117782.01,38.7043,54.9076,-23320,203.16,190.06,1.0689,28.5404
2025-07-19 17:15:00,117867.1,117906.9,117781.1,117807.0,466,54909944,8868,171,20170228,117984.15,118030.88,118132.46,-67.485,-44.0569,-23.4281,37.22,41.4,43.5,118230.04,117948.28,117666.52,118480.96,118117.71,117754.46,16.8026,39.0396,-23786,193.49,187.0,1.0347,29.5322
2025-07-19 17:30:00,117807.0,117852.5,117711.6,117785.5,634,74687820,10728,341,40200388,117933.38,118012.31,118123.2,-81.4803,-56.5314,-24.9489,36.06,40.76,43.04,118230.33,117947.94,117665.56,118481.66,118104.02,117726.4,11.2457,22.2508,-24420,186.92,184.81,1.0114,31.254
2025-07-19 17:45:00,117785.5,117836.1,117703.2,117786.5,374,44063700,10479,150,17698860,117903.48,117996.79,118113.51,-85.4071,-66.1566,-19.2505,36.17,40.8,43.07,118210.91,117958.7,117706.48,118472.14,118086.91,117701.69,13.9414,13.9966,-24046,180.16,182.33,0.9881,32.8644
2025-07-19 18:00:00,117786.4,117928.6,117728.6,117913.6,341,40218956,11097,193,22786374,117909.0,117982.29,118108.82,-59.3745,-63.8959,4.5214,48.99,46.51,46.77,118211.41,117960.66,117709.91,118444.3,118070.48,117696.66,27.7601,17.6491,-23705,182.64,183.17,0.9971,31.4705
2025-07-19 18:15:00,117913.7,117975.3,117824.4,117901.1,406,47933650,10404,186,21941536,117884.62,117967.1,118104.52,-44.0523,-57.2814,13.2291,47.89,46.04,46.46,118162.99,117938.33,117713.66,118413.25,118053.5,117693.76,37.7558,26.4858,-24111,178.68,181.64,0.9837,28.9976
2025-07-19 18:30:00,117901.1,118018.1,117901.1,117926.2,396,46736296,7843,147,17342416,117868.12,117951.49,118101.29,-28.4181,-47.6603,19.2422,50.5,47.19,47.2,118093.94,117916.2,117738.45,118396.54,118042.04,117687.54,55.1438,40.2199,-23715,170.97,178.56,0.9575,25.725
2025-07-19 18:45:00,117926.3,117976.3,117818.0,117841.2,284,33523452,7517,107,12613024,117853.52,117932.38,118097.47,-34.3215,-43.214,8.8925,42.15,43.78,44.98,118071.47,117900.84,117730.2,118356.77,118022.2,117687.61,53.8303,48.9099,-23999,169.38,177.6,0.9538,24.6816
2025-07-19 19:00:00,117841.1,117900.3,117562.1,117710.8,1060,124792750,19400,328,38563796,117833.98,117910.66,118090.27,-60.8986,-49.1089,-11.7897,32.52,39.1,41.82,118082.63,117887.61,117692.58,118324.26,117999.33,117674.41,49.0831,52.6857,-25060,190.49,185.24,1.0283,27.3343
2025-07-19 19:15:00,117710.8,117837.1,117702.5,117835.6,360,42411856,10033,228,26898008,117837.56,117901.91,118082.67,-49.4141,-49.2106,-0.2035,46.23,45.14,45.66,118025.59,117865.9,117706.2,118296.79,117983.85,117670.91,45.4704,49.4612,-24700,183.5,182.83,1.0037,29.6555
2025-07-19 19:30:00,117835.7,118124.9,117835.6,118095.9,559,65932324,12684,373,43974228,117876.36,117913.13,118081.25,9.0824,-29.7796,38.862,64.02,55.13,52.53,118041.58,117869.04,117696.51,118290.8,117981.5,117672.2,62.4783,52.3439,-24141,196.72,187.9,1.047,26.3477
2025-07-19 19:45:00,118095.9,118096.0,117946.8,117978.3,699,82459520,11581,208,24530452,117900.34,117922.12,118077.6,19.6765,-13.2942,32.9707,54.51,50.64,49.56,118046.34,117870.73,117695.11,118277.36,117974.93,117672.49,76.259,61.4026,-24840,190.78,186.06,1.0254,23.4533
2025-07-19 20:00:00,117978.4,118125.7,117929.2,117984.8,423,49935044,12712,231,27279618,117909.23,117937.71,118076.69,26.0314,-0.1857,26.2171,54.95,50.88,49.72,118065.04,117880.54,117696.05,118269.62,117970.66,117671.72,81.2663,73.3345,-24417,191.5,186.56,1.0265,21.4458
2025-07-19 20:15:00,117984.9,117984.9,117873.9,117977.2,201,23758466,7609,102,12076908,117918.75,117941.86,118074.98,26.9756,8.8681,18.1075,54.24,50.57,49.52,118080.33,117894.73,117709.12,118249.96,117962.63,117675.31,74.2011,77.2421,-24618,181.44,182.96,0.9917,18.9756
2025-07-19 20:30:00,117977.2,117980.5,117918.8,117953.4,222,26216176,7469,110,12928181,117922.15,117931.59,118071.64,21.6972,13.1444,8.5528,51.83,49.57,48.88,118086.27,117908.72,117731.16,118227.89,117953.75,117679.61,72.6934,76.0536,-24840,166.47,177.18,0.9395,16.8142
2025-07-19 20:45:00,117953.4,118054.4,117666.8,117682.3,526,62027044,16231,178,20992044,117902.29,117907.33,118061.77,-33.9903,-2.5671,-31.4232,32.54,39.82,42.31,118102.73,117900.03,117697.33,118203.41,117934.7,117665.98,48.8193,65.2379,-25367,194.11,187.2,1.0369,19.0362
2025-07-19 21:00:00,117682.3,117809.0,117500.0,117572.8,1290,151790220,22905,431,50694176,117885.04,117885.77,118049.56,-85.0503,-30.0615,-54.9888,27.69,36.69,40.03,118131.12,117871.63,117612.14,118185.3,117912.37,117639.44,28.1471,49.8866,-26657,208.47,193.0,1.0801,22.6323
2025-07-19 21:15:00,117572.8,117670.1,117245.9,117662.3,2636,309578080,54642,1274,149640980,117863.38,117875.9,118040.91,-93.1298,-51.0843,-42.0455,36.69,40.79,42.68,118130.39,117851.73,117573.07,118166.33,117895.55,117624.76,20.7805,32.5823,-24021,235.44,204.01,1.154,27.4767
2025-07-19 21:30:00,117662.4,117681.9,117384.6,117445.6,1124,132075370,22246,487,57183944,117782.09,117844.92,118028.37,-134.5881,-78.9189,-55.6692,27.15,34.89,38.36,118151.52,117811.68,117471.84,118180.32,117876.42,117572.52,27.2207,25.3828,-25145,243.17,208.45,1.1665,31.4407
2025-07-19 21:45:00,117445.6,117716.0,117445.5,117666.1,542,63749800,12901,371,43678150,117743.06,117826.25,118021.64,-109.8696,-89.2358,-20.6338,44.34,43.8,44.37,118143.92,117797.09,117450.27,118181.35,117869.95,117558.56,40.6667,29.556,-24603,246.59,211.41,1.1664,34.0525
2025-07-19 22:00:00,117666.0,117750.0,117491.3,117733.9,584,68646740,14670,287,33782100,117711.7,117815.58,118015.64,-77.5986,-85.3567,7.7581,48.68,46.23,46.07,118144.48,117799.02,117453.56,118181.56,117868.09,117554.64,45.0099,37.6325,-24019,248.1,213.66,1.1612,35.4474
2025-07-19 22:15:00,117734.0,117779.9,117661.2,117675.2,604,71110790,10773,274,32205774,117673.95,117806.44,118008.59,-66.6438,-79.1191,12.4753,45.13,44.44,44.83,118135.71,117785.65,117435.59,118180.91,117868.69,117556.47,55.1433,46.94,-24623,231.93,209.14,1.109,35.8531
2025-07-19 22:30:00,117675.2,117816.6,117662.0,117802.0,269,31707248,7771,169,19914750,117655.02,117806.2,118003.94,-33.058,-63.7654,30.7074,53.66,49.04,48.01,118068.87,117761.16,117453.45,118178.62,117865.76,117552.89,70.2996,56.8176,-24354,222.26,206.54,1.0761,35.181
2025-07-19 22:45:00,117802.0,117825.4,117737.7,117758.1,219,25771358,6084,111,13028801,117664.5,117804.9,117997.73,-20.6538,-49.3948,28.741,50.49,47.57,47.02,118027.17,117742.8,117458.44,118149.68,117852.06,117554.42,79.6422,68.3617,-24573,205.44,200.88,1.0227,34.3324
2025-07-19 23:00:00,117758.1,117915.8,117706.9,117881.0,350,41207012,9462,204,23999746,117703.02,117809.4,117992.42,10.8273,-29.3208,40.1481,58.5,51.92,50.04,117998.67,117734.16,117469.65,118117.13,117841.7,117566.26,93.0924,81.0114,-24223,205.87,201.26,1.0229,31.0553
2025-07-19 23:15:00,117881.1,117881.1,117704.2,117758.8,218,25669024,14169,84,9937674,117715.09,117802.03,117982.99,5.0248,-17.8723,22.897,49.26,47.69,47.23,117946.41,117715.96,117485.51,118102.43,117832.8,117563.17,82.8175,85.184,-24441,202.25,200.1,1.0107,28.2495
2025-07-19 23:30:00,117758.8,117906.1,117758.8,117767.3,211,24864152,8387,107,12594131,117755.3,117795.66,117975.03,3.0888,-10.8853,13.974,49.9,48.0,47.45,117894.92,117700.45,117505.98,118099.55,117829.4,117559.25,75.0278,83.6459,-24230,195.38,197.59,0.9888,25.0654
2025-07-19 23:45:00,117767.2,117858.7,117756.5,117814.4,202,23754512,7153,108,12747945,117773.84,117790.34,117968.09,10.8069,-3.6546,14.4614,53.69,49.82,48.67,117913.56,117711.46,117509.36,118075.03,117820.01,117564.98,63.9358,73.927,-24028,183.73,193.05,0.9518,22.3475
2025-07-20 00:00:00,117814.3,117846.7,117666.0,117673.3,306,35983020,10194,103,12161370,117766.27,117782.34,117956.7,-12.1736,-6.4942,-5.6794,42.46,44.77,45.36,117909.09,117719.84,117530.58,118053.56,117807.18,117560.8,43.2143,60.726,-24334,183.36,192.46,0.9527,22.4052
2025-07-20 00:15:00,117673.4,117774.9,117620.6,117620.6,254,29914042,9113,134,15742218,117759.44,117778.04,117942.41,-34.7637,-15.9174,-18.8463,38.91,43.02,44.18,117910.12,117716.36,117522.59,118044.1,117795.93,117547.75,21.5417,42.8973,-24588,179.72,190.64,0.9427,23.4552
2025-07-20 00:30:00,117620.6,117772.1,117618.0,117646.6,370,43550068,8080,251,29593832,117740.02,117769.04,117928.52,-41.0646,-24.2998,-16.7648,41.72,44.18,44.92,117867.85,117733.11,117598.37,118040.13,117788.58,117537.03,4.6854,23.1471,-24218,176.52,188.9,0.9345,24.4321
2025-07-20 00:45:00,117646.5,117974.5,117646.5,117912.5,411,48437756,11379,268,31548572,117759.31,117760.31,117922.02,7.938,-13.5538,21.4919,62.33,54.41,51.79,117909.41,117753.64,117597.87,118046.77,117792.09,117537.42,30.7375,18.9882,-23807,195.46,195.53,0.9996,23.6169
2025-07-20 01:00:00,117912.5,118054.5,117855.5,117960.2,728,85839384,18270,440,51867936,117769.21,117759.44,117913.36,44.6472,5.8465,38.8007,64.93,55.97,52.9,117958.32,117772.5,117586.68,118058.3,117797.92,117537.54,56.8696,30.7641,-23079,195.9,195.69,1.0011,24.3889
2025-07-20 01:15:00,117960.2,118119.6,117951.1,117956.2,635,74907340,14138,375,44301430,117793.89,117758.09,117905.35,62.736,24.8097,37.9263,64.49,55.8,52.79,117994.18,117795.91,117597.66,118068.88,117803.58,117538.27,76.1431,54.5834,-23714,192.47,194.4,0.9901,26.1055
2025-07-20 01:30:00,117956.2,118035.6,117916.5,117974.5,324,38204588,9823,184,21759414,117819.79,117757.96,117899.43,73.5707,41.0633,32.5073,65.72,56.46,53.25,118027.63,117810.29,117592.94,118074.34,117805.61,117536.87,72.2977,68.4368,-23390,183.3,190.81,0.9606,26.447
2025-07-20 01:45:00,117974.4,118015.5,117875.1,117908.8,262,30895114,7827,138,16297981,117831.59,117755.84,117894.75,63.7443,48.6236,15.1206,57.42,53.38,51.39,118043.33,117822.85,117602.37,118074.91,117805.87,117536.82,65.4904,71.3104,-23652,177.94,188.41,0.9444,25.39
2025-07-20 02:00:00,117908.9,117925.9,117785.8,117870.6,378,44590004,10461,185,21828418,117856.25,117764.8,117889.2,47.8176,48.3549,-0.5374,52.89,51.61,50.32,118041.78,117821.98,117602.18,118070.96,117804.01,117537.06,59.802,65.8634,-24030,173.21,186.11,0.9307,22.5021
2025-07-20 02:15:00,117870.5,117900.0,117769.2,117769.3,247,29125154,8983,114,13409280,117874.84,117774.16,117882.96,17.1443,37.9514,-20.8071,42.51,47.16,47.55,118041.91,117822.86,117603.81,118068.49,117801.62,117534.73,44.7633,56.6852,-24278,167.91,183.48,0.9151,20.4054
2025-07-20 02:30:00,117769.2,117892.0,117741.4,117858.4,198,23290050,8093,124,14586231,117901.31,117783.49,117876.42,15.7718,30.5582,-14.7864,52.14,51.15,50.08,118047.94,117830.45,117612.96,118072.24,117806.53,117540.82,35.7504,46.7719,-24080,165.74,181.91,0.9111,19.3151
2025-07-20 02:45:00,117858.3,117990.0,117841.6,117957.8,493,58175120,11105,306,36042196,117906.98,117807.88,117871.66,33.1698,31.4287,1.741,60.72,55.22,52.76,118068.56,117842.4,117616.24,118080.66,117810.61,117540.56,38.037,39.5169,-23587,163.58,180.32,0.9072,18.2721
2025-07-20 03:00:00,117957.8,118085.2,117957.7,117969.4,313,36989044,8843,192,22689048,117908.12,117822.33,117866.48,43.7415,35.533,8.2085,61.65,55.68,53.06,118081.11,117867.08,117653.04,118064.86,117806.39,117547.92,51.4907,41.7594,-23273,159.07,177.8,0.8946,19.405
2025-07-20 03:15:00,117969.4,117970.0,117938.7,117956.8,71,8353311,2506,31,3634549,117908.2,117832.94,117861.29,45.2995,38.7885,6.511,59.85,55.01,52.67,118065.5,117895.09,117724.69,118062.69,117805.67,117548.66,62.0629,50.5302,-23344,143.1,170.82,0.8377,19.7558
