open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,Stoch_SlowK,Stoch_SlowD,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ext_1.272,Fib_Trend,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,ATR,ATR_Long,ADX,OBV
2025-02-12,95731.4,98090.9,94003.9,97816.3,202448.08,19439639000.0,100026.04,98522.56,,-1004.3772,-542.7364,-461.64075,-196.98076,47.168064,48.544033,106477.17,100026.04,93574.914,109753.82,38.155666,36.629017,102108.16,97225.92,93280.0,89334.08,83716.16,119095.68,uptrend,fib_618_bounce,97225.92,119095.68,4087.925,3875.5227,26.932758,2660485.0
2025-02-13,97816.3,98053.8,95160.1,96560.6,142240.53,13680787000.0,99678.26,98500.67,,-1034.8741,-641.16394,-393.71014,-288.11844,44.260044,46.64597,106051.24,99678.26,93305.27,108873.51,36.732086,36.671036,84451.84,89334.08,93280.0,97225.92,102843.84,119095.68,neutral,neutral,,,4002.6233,3855.8862,27.675724,2518244.5
2025-02-14,96560.6,98792.8,96225.7,97445.1,144452.95,14050947000.0,99327.64,98504.01,,-976.41583,-708.21436,-268.2015,-320.37555,46.750404,48.145523,105332.69,99327.64,93322.586,108335.83,44.859577,39.915775,102108.16,97225.92,93280.0,89334.08,83716.16,119095.68,uptrend,fib_618_bounce,97225.92,119095.68,3900.086,3830.1106,27.923697,2662697.5
2025-02-15,97445.2,97941.2,97170.0,97538.0,47418.594,4625304000.0,98986.49,98547.36,,-912.07715,-748.9869,-163.09027,-341.70853,47.018154,48.305756,104527.57,98986.49,93445.42,107747.35,49.17074,43.587467,102108.16,97225.92,93280.0,89334.08,83716.16,119095.68,uptrend,fib_618_bounce,97225.92,119095.68,3676.594,3768.9324,28.153955,2710116.0
2025-02-16,97538.0,97665.8,96002.0,96067.0,56684.87,5495964700.0,98677.3,98569.29,,-968.62006,-792.9135,-175.70653,-431.78967,43.305107,45.94535,104109.805,98677.3,93244.8,107109.33,51.527153,48.519157,84451.84,89334.08,93280.0,97225.92,102843.84,119095.68,neutral,neutral,,,3532.823,3726.8296,28.742912,2653431.2
2025-02-17,96067.0,97000.0,95150.6,95743.2,105576.984,10136668000.0,98378.34,98516.85,,-1027.7118,-839.87317,-187.83864,-522.8401,42.50932,45.432247,103732.26,98378.34,93024.42,106391.664,40.89305,47.196983,82845.15,88034.43,92228.5,96422.57,102393.8,119667.695,neutral,neutral,,,3412.5786,3689.281,29.546461,2547854.2
2025-02-18,95743.1,96737.3,93321.6,95622.0,179173.36,17034411000.0,98108.93,98448.52,,-1071.9653,-886.2916,-185.67374,-604.13403,42.19675,45.23371,103420.99,98108.93,92796.875,105868.2,33.32592,41.915375,82845.15,88034.43,92228.5,96422.57,102393.8,119667.695,neutral,neutral,,,3412.8015,3683.8093,30.788082,2368680.8
2025-02-19,95622.0,96878.7,95012.5,96598.0,124996.875,11992997000.0,97770.83,98463.93,,-1016.56323,-912.34595,-104.21731,-621.81964,45.661736,47.18521,102487.3,97770.83,93054.36,105753.84,34.87897,36.365982,101611.85,96422.57,92228.5,88034.43,82063.2,119667.695,uptrend,fib_618_bounce,96422.57,119667.695,3302.33,3647.4573,31.840975,2493677.8
2025-02-20,96597.9,98662.1,96366.0,98252.9,129180.17,12598925000.0,97464.92,98536.55,,-829.5575,-895.78827,66.23079,-551.08673,51.022785,50.335926,101046.89,97464.92,93882.95,105616.11,51.58008,39.928326,101611.85,96422.57,92228.5,88034.43,82063.2,119667.695,uptrend,fib_golden_zone,96422.57,119667.695,3230.4563,3620.4302,31.627066,2622857.8
2025-02-21,98252.8,99431.5,94830.4,96127.9,250618.27,24420590000.0,97167.22,98552.34,,-843.105,-885.2516,42.146618,-594.1047,44.897354,46.58869,100033.49,97167.22,94300.945,105538.62,55.598457,47.3525,101611.85,96422.57,92228.5,88034.43,82063.2,119667.695,uptrend,fib_618_bounce,92228.5,96422.57,3328.3596,3640.0435,31.916775,2372239.5
2025-02-22,96128.0,96988.0,95701.9,96503.3,65792.15,6345520000.0,96971.97,98603.31,,-814.1647,-871.03424,56.869553,-609.14453,46.127785,47.316196,99400.484,96971.97,94543.445,105341.02,56.87408,54.684204,101611.85,96422.57,92228.5,88034.43,82063.2,119667.695,uptrend,fib_618_bounce,96422.57,119667.695,3182.484,3592.9646,32.185787,2438031.8
2025-02-23,96503.3,96602.9,95180.2,96218.4,69298.69,6647362600.0,96903.1,98666.2,,-804.93945,-857.81525,52.87581,-633.2028,45.301033,46.80814,99331.18,96903.1,94475.03,105270.84,48.472153,53.648228,101611.85,96422.57,92228.5,88034.43,82063.2,119667.695,uptrend,fib_618_bounce,92228.5,96422.57,3056.785,3549.5593,32.60317,2368733.0
2025-02-24,96218.4,96470.0,91300.0,91514.5,217488.75,20543195000.0,96437.43,98629.21,,-1163.7786,-919.00793,-244.7706,-885.8017,34.35315,39.46236,99061.766,96437.43,93813.09,105246.26,34.041325,46.462517,82845.15,88034.43,92228.5,96422.57,102393.8,119667.695,neutral,neutral,,,3207.729,3581.968,33.99161,2151244.2
2025-02-25,91514.5,92500.0,86020.4,88639.1,472296.5,41894200000.0,96005.484,98521.18,,-1661.0344,-1067.4132,-593.6212,-1241.1147,29.637997,35.851177,100178.734,96005.484,91832.234,105294.3,23.191944,35.235138,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,fib_382_reject,88034.43,92228.5,3441.434,3639.9207,36.133408,1678947.8
2025-02-26,88639.1,89367.1,82222.0,84208.5,401141.8,34536660000.0,95417.64,98289.2,,-2385.1313,-1330.9569,-1054.1746,-1760.2318,24.139887,31.227781,101935.695,95417.64,88899.59,105589.016,11.235765,22.823011,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,3705.9814,3710.0244,38.538162,1277806.0
2025-02-27,84208.6,87066.0,82667.0,84668.1,269408.53,22931081000.0,94853.5,98044.16,,-2888.5996,-1642.4854,-1246.1143,-2172.2957,25.680069,32.1804,102790.29,94853.5,86916.71,105880.12,15.094356,16.507355,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,3755.483,3723.804,40.771145,1547214.5
2025-02-28,84668.2,85084.5,78200.2,84299.6,536343.25,43686396000.0,94274.695,97791.91,,-3279.5322,-1969.8948,-1309.6375,-2532.1738,25.237635,31.809456,103351.06,94274.695,85198.33,106193.83,18.161682,14.830601,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,3978.9697,3787.0137,43.234303,1010871.25
2025-03-01,84299.6,86516.5,83779.0,86007.7,146996.67,12515888000.0,93779.26,97567.68,,-3412.1863,-2258.353,-1153.8331,-2741.8037,31.158232,35.431896,103451.195,93779.26,84107.32,106387.33,26.571846,19.942627,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,3890.2935,3766.0234,44.786636,1157868.0
2025-03-02,86007.7,94971.0,85015.0,94222.8,364711.53,32943383000.0,93674.46,97422.99,,-2821.8965,-2371.0618,-450.83475,-2496.5735,51.182034,49.089474,103276.95,93674.46,84071.96,106362.664,46.989586,30.574371,82845.15,88034.43,92228.5,96422.57,102393.8,119667.695,neutral,neutral,,,4323.558,3889.823,43.025345,1522579.5
2025-03-03,94222.0,94373.4,85029.0,86192.7,436032.4,39107650000.0,93141.766,97227.945,,-2967.8381,-2490.417,-477.42117,-2675.9236,39.184296,40.33326,103097.71,93141.766,83185.82,106535.63,49.96177,41.1744,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,4682.19,3998.9146,41.389862,1086547.1
2025-03-04,86193.3,88931.0,81200.0,87245.9,432434.8,36591014000.0,92737.695,97086.71,,-2964.3425,-2585.2021,-379.14038,-2763.2283,41.133358,41.7638,102926.49,92737.695,82548.9,106653.555,51.905754,49.619038,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,4899.962,4073.5564,40.583927,1518981.9
2025-03-05,87245.9,91000.0,86328.0,90566.1,279001.1,24826778000.0,92392.445,97051.44,,-2662.963,-2600.7544,-62.208527,-2658.0479,46.909824,46.0457,102358.4,92392.445,82426.49,106687.984,46.164703,49.344078,82845.15,88034.43,92228.5,96422.57,102393.8,119667.695,neutral,neutral,,,4883.6787,4085.5251,39.20574,1797983.0
2025-03-06,90566.1,92780.3,87790.5,89887.8,303058.62,27350634000.0,92074.695,96964.39,,-2450.6013,-2570.7236,120.12235,-2588.7432,45.918484,45.330738,101913.5,92074.695,82235.89,106724.7,51.966045,50.01217,82845.15,88034.43,92228.5,96422.57,102393.8,119667.695,neutral,neutral,,,4891.259,4103.611,37.414074,1494924.4
2025-03-07,89887.9,91257.7,84600.0,86753.8,452474.2,39785180000.0,91565.586,96822.414,,-2506.2998,-2557.8389,51.539047,-2673.244,41.549442,42.15524,101346.41,91565.586,81784.766,106861.84,52.940018,50.356922,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,5017.433,4154.6924,36.37831,1042450.1
2025-03-08,86753.8,86876.5,85108.0,86184.7,96106.19,8274280000.0,91024.95,96671.23,,-2566.775,-2559.6262,-7.148709,-2760.5808,40.790462,41.599606,100679.805,91024.95,81370.1,107010.17,47.987995,50.964687,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,4785.3667,4106.9688,35.416534,946343.94
2025-03-09,86184.7,86470.6,79933.4,80688.8,221609.34,18439154000.0,90292.66,96420.38,,-3023.3237,-2652.3657,-370.9582,-3096.246,34.278362,36.695217,100616.34,90292.66,79968.97,107369.47,34.178818,45.03561,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,4910.4976,4155.573,35.412495,724734.6
2025-03-10,80690.7,84031.5,77410.1,78567.8,416386.8,33576468000.0,89474.78,96094.07,,-3515.7617,-2825.045,-690.71686,-3473.8086,32.14547,35.02209,100629.57,89474.78,78319.99,107815.695,21.20051,34.455776,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,5032.705,4204.8896,35.76963,308347.8
2025-03-11,78567.8,83600.0,76560.0,82896.0,390779.16,31496850000.0,88868.78,95774.73,,-3516.2397,-2963.284,-552.9558,-3562.8457,40.307858,40.80517,100004.59,88868.78,77732.96,108012.5,18.20936,24.529564,82845.15,88034.43,92228.5,96422.57,102393.8,64789.305,downtrend,neutral,64789.305,88034.43,5176.083,4261.592,36.218636,699127.0
2025-03-12,82896.0,84487.0,80578.5,83640.7,306171.12,25257040000.0,88251.766,95478.42,,-3417.1367,-3054.0544,-363.08234,-3583.9229,41.60935,41.741898,99036.51,88251.766,77467.02,108180.06,26.48859,21.966154,82194.164,86980.72,90849.3,94717.88,100225.695,65539.586,downtrend,neutral,65539.586,86980.72,5085.5415,4254.5303,36.330593,1005298.1
2025-03-13,83640.7,84307.1,79903.4,81085.4,247960.05,20339091000.0,87434.266,95061.02,,-3504.3918,-3144.1218,-360.27,-3711.7896,38.50688,39.490402,97650.32,87434.266,77218.21,108429.28,32.484383,25.727446,82155.2,86917.65,90766.75,94615.85,100095.93,65584.49,downtrend,neutral,65584.49,86917.65,5036.8384,4257.5137,36.5414,757338.06
2025-03-14,81085.5,85270.2,80772.0,83939.8,233544.7,19480400000.0,86853.88,94686.76,,-3305.1167,-3176.3208,-128.7958,-3659.8364,43.56856,43.090744,96390.664,86853.88,77317.09,108523.6,34.374195,31.115723,82155.2,86917.65,90766.75,94615.85,100095.93,65584.49,downtrend,neutral,65584.49,86917.65,4998.3643,4262.327,36.38275,990882.75
2025-03-15,83939.9,84625.0,83564.5,84302.9,76674.97,6452002300.0,86272.91,94377.51,,-3082.359,-3157.5286,75.169525,-3578.9624,44.1978,43.539455,94823.01,86272.91,77722.81,108622.09,35.573116,34.143898,82155.2,86917.65,90766.75,94615.85,100095.93,65584.49,downtrend,neutral,65584.49,86917.65,4717.0884,4198.2905,36.235435,1067557.8
2025-03-16,84303.0,85136.0,81925.6,82541.6,174630.7,14560230000.0,85621.63,94019.22,,-3013.2097,-3128.6648,115.455055,-3579.985,41.76504,41.858475,93052.58,85621.63,78190.69,108713.51,38.5729,36.173405,82007.35,86678.33,90453.5,94228.67,99603.5,65754.91,downtrend,neutral,65754.91,86678.33,4609.468,4178.5327,36.4068,892927.0
2025-03-17,82541.6,84727.1,82384.0,83962.9,182662.08,15243761000.0,85262.03,93616.46,,-2811.3142,-3065.1946,253.88039,-3491.8948,44.42348,43.700214,92234.21,85262.03,78289.85,108747.82,40.424927,38.190315,82007.35,86678.33,90453.5,94228.67,99603.5,65754.91,downtrend,neutral,65754.91,86678.33,4447.5845,4141.824,36.565918,1075589.1
2025-03-18,83963.0,83979.8,81113.5,82666.1,188897.75,15546965000.0,84977.6,93234.664,,-2724.5447,-2997.0647,272.51993,-3463.958,42.51639,42.413097,91862.3,84977.6,78092.914,108774.36,38.954582,39.317467,82007.35,86678.33,90453.5,94228.67,99603.5,65754.91,downtrend,neutral,65754.91,86678.33,4334.6353,4116.314,36.958096,886691.4
2025-03-19,82666.2,86990.0,82501.8,86809.8,251961.73,21278400000.0,85101.48,92924.586,,-2294.9624,-2856.6443,561.6818,-3215.5674,49.915245,47.591984,92019.88,85101.48,78183.07,108778.7,48.825237,42.734913,82007.35,86678.33,90453.5,94228.67,99603.5,65754.91,downtrend,fib_382_reject,86678.33,90453.5,4345.6045,4123.7515,36.05838,1138653.1
2025-03-20,86809.8,87500.0,83613.6,84183.6,242943.48,20712135000.0,85078.41,92549.59,,-2141.739,-2713.663,571.92413,-3118.4255,45.884285,44.904587,92005.664,85078.41,78151.14,108840.67,50.901775,46.2272,82007.35,86678.33,90453.5,94228.67,99603.5,65754.91,downtrend,neutral,65754.91,86678.33,4312.804,4119.0044,35.02554,895709.6
2025-03-21,84183.6,84813.6,83122.0,84050.3,144422.27,12128213000.0,85066.53,92174.11,,-2007.9186,-2572.5142,564.59564,-3026.442,45.68263,44.76985,91999.945,85066.53,78133.125,108805.11,61.175873,53.634296,82007.35,86678.33,90453.5,94228.67,99603.5,65754.91,downtrend,neutral,65754.91,86678.33,4125.575,4070.4563,34.192738,751287.3
2025-03-22,84050.3,84509.0,83589.5,83804.9,52218.652,4391946000.0,84961.64,91833.11,,-1899.7673,-2437.9648,538.1975,-2944.9338,45.28802,44.51169,91901.57,84961.64,78021.71,108794.766,62.186794,58.088146,81901.15,86506.43,90228.5,93950.57,99249.8,65877.305,downtrend,neutral,65877.305,86506.43,3896.5698,4007.4373,33.419422,699068.7
2025-03-23,83804.9,86110.9,83761.2,86044.2,90899.875,7717260300.0,84572.18,91542.62,,-1614.7501,-2273.322,658.57184,-2748.555,49.56889,47.416916,90179.516,84572.18,78964.85,108696.305,73.79464,65.7191,81665.17,86124.46,89728.55,93332.63,98463.875,66149.27,downtrend,fib_382_reject,66149.27,86124.46,3786.079,3974.2825,32.00945,789968.56
2025-03-24,86044.1,88752.0,85478.3,87463.4,210907.48,18432550000.0,84632.69,91291.414,,-1259.8317,-2070.6238,810.7922,-2495.948,52.12553,49.187317,90335.28,84632.69,78930.1,108572.16,80.78253,72.254654,81868.836,86454.13,90160.05,93865.97,99142.195,114405.56,neutral,neutral,,,3749.4807,3960.2708,29.739464,1000876.06
2025-03-25,87463.4,88500.0,86260.0,87369.8,173505.28,15155815000.0,84638.59,90994.53,,-974.87134,-1851.4734,876.60205,-2272.1694,51.938515,49.072903,90352.23,84638.59,78924.95,108338.195,86.834366,80.47051,81868.836,86454.13,90160.05,93865.97,99142.195,114405.56,neutral,neutral,,,3641.6606,3925.8655,27.63162,827370.75
2025-03-26,87369.9,88270.2,85816.3,86873.8,187956.69,16368183000.0,84462.766,90670.836,,-780.0691,-1637.1925,857.1234,-2094.2778,50.896423,48.445873,89637.82,84462.766,79287.71,108035.73,84.194756,83.93722,81868.836,86454.13,90160.05,93865.97,99142.195,65914.54,downtrend,fib_382_reject,86454.13,90160.05,3556.8206,3896.426,25.80823,639414.06
2025-03-27,86873.9,87722.4,85724.5,87191.2,163451.69,14210148000.0,84334.36,90394.69,,-593.23694,-1428.4014,835.1644,-1915.8391,51.566116,48.884716,89080.66,84334.36,79588.06,107715.69,81.1982,84.075775,81868.836,86454.13,90160.05,93865.97,99142.195,114405.56,neutral,neutral,,,3445.469,3858.4556,24.15117,802865.75
2025-03-28,87191.2,87470.0,83531.7,84380.8,222284.56,18906018000.0,84221.36,90099.73,,-664.28937,-1275.579,611.2896,-1894.2148,45.631752,45.299683,88843.23,84221.36,79599.49,107642.14,67.32975,77.574234,81868.836,86454.13,90160.05,93865.97,99142.195,65914.54,downtrend,neutral,65914.54,86454.13,3480.6711,3860.0525,23.427828,580581.2
2025-03-29,84380.8,84589.7,81601.0,82604.7,135513.7,11234711000.0,84050.88,89825.91,,-854.0702,-1191.2772,337.20703,-1955.06,42.3173,43.197514,88634.44,84050.88,79467.32,107663.59,47.57912,65.369026,81868.836,86454.13,90160.05,93865.97,99142.195,65914.54,downtrend,neutral,65914.54,86454.13,3445.5305,3842.6255,23.370394,445067.5
2025-03-30,82604.8,83490.0,81501.4,82352.8,109565.92,9064726000.0,84130.12,89481.53,,-1013.1205,-1155.6459,142.52542,-2009.9025,41.85298,42.90104,88532.4,84130.12,79727.836,107675.31,26.173552,47.027473,82049.78,86747.01,90543.4,94339.79,99744.82,65706.0,downtrend,neutral,65706.0,86747.01,3341.464,3805.545,23.347603,335501.56
2025-03-31,82353.1,83895.8,81222.0,82517.5,212064.58,17489658000.0,84318.2,89205.305,,-1113.0485,-1147.1263,34.077908,-2038.508,42.298775,43.168816,88038.51,84318.2,80597.89,107685.45,18.042374,30.598349,82164.125,86932.086,90785.65,94639.21,100125.64,65574.21,downtrend,neutral,65574.21,86932.086,3293.7737,3782.91,23.118372,547566.1
2025-04-01,82517.5,85595.5,82383.3,85120.9,197263.17,16592830000.0,84424.15,88997.445,,-970.97675,-1111.8965,140.91972,-1922.6034,48.959927,47.27289,88102.91,84424.15,80745.39,107680.875,28.794394,24.336773,82206.18,87000.164,90874.75,94749.336,100265.7,65525.742,downtrend,neutral,65525.742,87000.164,3287.947,3771.4958,22.077604,744829.3
2025-04-02,85121.0,88500.0,82300.0,82485.1,348964.38,29832753000.0,84369.12,88742.35,,-1058.865,-1101.2902,42.425213,-1945.6819,43.486324,43.90251,88126.83,84369.12,80611.41,107720.97,28.977676,25.27148,83041.03,88351.484,92643.5,96935.516,103046.18,64563.543,downtrend,neutral,64563.543,88351.484,3495.9507,3820.066,21.059124,395864.94
2025-04-03,82485.1,83889.2,81172.2,83181.5,239163.52,19745608000.0,84468.93,88501.02,,-1060.1031,-1093.0527,32.949635,-1920.8656,45.2286,44.990536,87975.41,84468.93,80962.46,107667.63,31.687023,29.819698,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,3440.3115,3798.0046,19.656624,635028.44
2025-04-04,83181.7,84686.2,81624.6,83861.3,353109.22,29383846000.0,84465.195,88272.836,,-994.7632,-1073.3949,78.63165,-1856.0533,46.947987,46.06279,87974.08,84465.195,80956.31,107576.21,26.253347,28.972683,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,3413.2607,3783.2766,18.658398,988137.7
2025-04-05,83861.4,84244.5,82333.8,83506.1,99574.2,8287352000.0,84427.25,88037.97,,-960.56964,-1050.8298,90.260155,-1809.1185,46.13308,45.575405,87959.49,84427.25,80895.016,107565.945,30.925617,29.621996,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,3305.9348,3745.825,17.731472,888563.44
2025-04-06,83506.1,83790.5,77111.0,78390.0,281191.75,22582931000.0,84229.555,87692.71,,-1330.9551,-1106.8549,-224.10025,-2015.7488,36.346973,39.288445,88540.664,84229.555,79918.445,107686.445,25.751757,27.643574,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,3546.9038,3804.4985,17.92454,607371.7
2025-04-07,78390.1,81200.0,74457.0,79140.0,693843.5,53937100000.0,83999.9,87391.05,,-1546.1465,-1194.7133,-351.43332,-2144.8389,38.409584,40.550762,88826.4,83999.9,79173.39,107759.67,25.041885,27.239754,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,3775.1963,3863.2686,18.780834,1301215.2
2025-04-08,79140.1,80832.1,76200.1,76297.9,328409.53,25796581000.0,83696.65,86999.805,,-1923.8441,-1340.5394,-583.3047,-2386.5916,33.92355,37.452324,89517.96,83696.65,77875.336,107926.24,19.147875,23.313839,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,3836.3967,3878.643,19.575964,972805.7
2025-04-09,76298.0,83554.9,74578.5,82588.0,560649.9,44072320000.0,83495.61,86745.76,,-1696.0625,-1411.644,-284.4185,-2266.8523,48.31204,46.883774,89162.54,83495.61,77828.68,107947.15,34.785778,26.325178,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,4203.5396,3980.5981,19.162323,1533455.5
2025-04-10,82587.9,82706.9,78416.0,79560.2,293662.1,23687470000.0,83275.445,86420.58,,-1739.8066,-1477.2765,-262.53015,-2304.531,43.411667,43.563675,89172.91,83275.445,77377.99,108009.664,35.783188,29.905615,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,4209.78,3986.8042,18.778227,1239793.4
2025-04-11,79560.3,84300.0,78935.5,83378.3,295777.88,24267637000.0,83243.445,86163.13,87149.2,-1449.6746,-1471.7561,22.08159,-2134.3186,50.262764,48.401752,89131.02,83243.445,77355.87,107986.25,52.589664,41.052876,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,downtrend,neutral,64256.32,88782.95,4292.26,4014.3582,17.790104,1535571.2
2025-04-12,83378.3,85884.2,82756.0,85237.8,158002.84,13313651000.0,83311.68,85966.234,87254.18,-1057.5063,-1388.9061,331.3998,-1885.1403,53.23246,50.568726,89256.64,83311.68,77366.73,107895.516,58.879395,49.084084,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,4209.113,3996.635,16.741995,1693574.1
2025-04-13,85237.9,86100.0,82991.5,83713.7,207038.38,17457668000.0,83200.7,85747.516,87357.16,-859.7814,-1283.0812,423.29987,-1738.8722,50.567425,48.80477,89023.234,83200.7,77378.18,107785.336,68.738396,60.069153,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,4130.4976,3978.8723,15.84586,1486535.8
2025-04-14,83713.8,85755.0,83630.9,84553.9,209349.36,17726845000.0,83062.16,85546.28,87454.23,-628.046,-1152.0742,524.02814,-1563.1086,51.99426,49.81801,88604.06,83062.16,77520.25,107661.76,71.52888,66.382225,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3987.1833,3941.7769,15.013735,1695885.1
2025-04-15,84553.9,86443.0,83560.0,83608.7,184522.19,15709861000.0,82883.055,85310.11,87543.52,-514.73035,-1024.6055,509.87506,-1452.2753,50.23749,48.679955,88089.484,82883.055,77676.625,107537.18,67.66194,69.30974,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3908.3132,3920.6013,14.511829,1511362.9
2025-04-16,83608.6,85493.5,83063.9,83990.0,209441.42,17600465000.0,82745.734,85050.78,87634.36,-389.6673,-897.6178,507.9505,-1331.1864,50.957375,49.171783,87668.266,82745.734,77823.2,107279.8,72.20116,70.46399,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3802.6907,3890.7812,13.815826,1720804.4
2025-04-17,83990.1,85441.5,83700.0,84915.0,141033.19,11925437000.0,82637.34,84846.914,87731.09,-213.45361,-760.785,547.33136,-1174.7494,52.743366,50.383,87254.32,82637.34,78020.37,107170.55,77.31846,72.39385,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3655.463,3847.7957,13.1695385,1861837.5
2025-04-18,84914.9,85100.0,84260.0,84421.0,55218.844,4669701000.0,82639.26,84627.234,87836.66,-112.36933,-631.1018,518.7325,-1059.822,51.66133,49.718628,87259.16,82639.26,78019.36,107102.97,83.30553,77.608376,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3454.3584,3787.64,12.569413,1806618.8
2025-04-19,84421.0,85600.0,84317.2,85046.9,73380.56,6243873300.0,82755.555,84424.12,87958.01,18.037659,-501.27393,519.3116,-924.965,52.97759,50.585487,87487.7,82755.555,78023.4,107071.17,86.24479,82.28959,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3299.247,3737.543,12.25819,1879999.2
2025-04-20,85046.9,85283.6,83900.0,85138.8,90651.82,7672459000.0,82888.22,84308.195,88080.586,127.33388,-375.55237,502.88626,-800.4425,53.179184,50.71648,87722.87,82888.22,78053.57,107001.5,86.86718,85.472496,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3162.415,3690.464,11.725887,1970651.1
2025-04-21,85138.9,88418.2,85100.0,87466.0,274069.88,23894438000.0,83123.86,84286.87,88214.28,397.1593,-221.01004,618.1693,-573.61346,58.080322,53.961494,88331.28,83123.86,77916.445,106928.61,90.19701,87.76965,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3173.5427,3683.0188,12.611907,2244721.0
2025-04-22,87466.0,94142.5,87017.5,93404.9,334005.1,30146810000.0,83518.336,84454.07,88371.03,1077.7933,38.75064,1039.0427,-79.861626,67.44566,60.86598,90290.96,83518.336,76745.72,106909.234,92.82286,89.96235,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3455.7896,3751.8584,14.980857,2578726.0
2025-04-23,93404.9,94904.3,91898.0,93632.1,232748.42,21736792000.0,84049.15,84617.055,88529.08,1616.8954,354.37958,1262.5157,354.0555,67.74258,61.10032,92050.49,84049.15,76047.805,106893.88,93.877945,92.29927,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3423.683,3736.9473,17.33275,2811474.5
2025-04-24,93632.2,93980.6,91619.0,93931.6,157092.73,14589478000.0,84561.055,84792.18,88684.79,2044.7343,692.4505,1352.2837,738.2594,68.15489,61.420086,93585.04,84561.055,75537.07,106839.78,94.14093,93.61391,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3347.82,3709.4404,19.355453,2968567.2
2025-04-25,93931.5,95769.6,92788.0,94591.8,191830.48,18114329000.0,85072.03,84948.26,88846.8,2409.2993,1035.8203,1373.4791,1096.0724,69.09272,62.140415,95044.98,85072.03,75099.09,106682.14,92.38081,93.46656,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3321.6616,3694.8835,21.603718,3160397.8
2025-04-26,94591.8,95157.1,93833.0,94575.7,72538.21,6848478000.0,85599.16,84954.67,89009.016,2666.1865,1361.8936,1304.2931,1395.7172,69.03932,62.11072,96326.914,85599.16,74871.4,106540.45,91.838295,92.78668,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3178.9785,3647.4678,23.691393,3087859.5
