open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA8,MA21,MA55,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Ext_1.618,Fib_Ext_2.000,Fib_Ext_2.618,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-07-18 16:30:00,117590.4,118008.0,117460.0,117900.0,1676.556,197419722.5299,39814.0,864.206,101752591.8929,117776.41249999999,118455.10476190477,119181.75636363628,117776.41249999999,118455.10476190477,119181.75636363628,-249.48955190616834,-316.2770044016258,66.78745249545744,45.111797691568526,40.84783637972972,41.009427082339265,118739.34656042565,117969.1666666667,117198.98677290775,119659.76783817995,118580.77666666667,117501.7854951534,37.02407981295041,32.09347333467547,-20548.927999999996,485.3716539307805,431.1081560058949,1.125869801275909,35.714395553192745,117102.7,117673.1356,118026.0322,118311.25,118596.4678,119002.54060000001,119519.8,116445.2488,116102.02059999999,115608.9322,114685.59999999999,113191.83219999999,downtrend,119519.8,117102.7,neutral,116445.2488,118026.0322,0.32985809441065783,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.013057308371689462,False,中轨附近,看涨交叉,中性
2025-07-18 16:45:00,117900.0,117917.1,117483.7,117543.5,1292.824,152103998.4888,30008.0,561.015,66018424.9299,117703.87499999999,118380.79523809525,119135.55454545446,117703.87499999999,118380.79523809525,119135.55454545446,-258.84231646989065,-297.13210842438076,38.28979195449011,35.52834815509958,36.35190109000494,37.92354403636596,118528.01953041198,117867.22500000003,117206.43046958809,119673.28612548384,118543.90333333334,117414.52054118284,30.62613204984987,32.251265966965995,-21841.751999999997,478.875197189434,431.217291434186,1.110519468263303,34.246940349724355,116886.0,117488.8384,117861.7808,118163.2,118464.6192,118893.75839999999,119440.4,116191.2032,115828.4784,115307.3808,114331.6,112752.9808,downtrend,119440.4,116886.0,neutral,116191.2032,117861.7808,0.2573989978077049,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.011212523759882345,False,中轨附近,看跌交叉,中性
2025-07-18 17:00:00,117543.5,117651.1,117328.6,117567.7,2646.58,310868722.3647,44344.0,1231.499,144652286.4149,117683.51249999998,118304.23333333335,119090.47999999992,117683.51249999998,118304.23333333335,119090.47999999992,-247.2514049601159,-280.5052072696258,33.25380230950992,36.59508494366236,36.859939447356474,38.25470926517103,118046.28701515523,117750.28333333337,117454.2796515115,119670.72919480618,118502.39,117334.05080519382,36.04551231422723,34.5652413923425,-19195.172,459.32829754075476,426.0402775563676,1.078133504595661,34.085715876401004,116788.9,117369.7196,117729.0402,118019.45,118309.85979999999,118723.32459999999,119250.0,116119.48079999999,115770.00459999999,115267.9402,114327.79999999999,112806.84019999999,downtrend,119250.0,116788.9,neutral,116119.48079999999,117729.0402,0.3164438665637321,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.005027651287834663,True,中轨附近,看涨交叉,中性
2025-07-18 17:15:00,117567.7,117983.8,117542.5,117904.9,1184.434,139471451.9827,29192.0,694.351,81753655.3246,117704.08749999998,118237.57142857145,119046.4963636363,117704.08749999998,118237.57142857145,119046.4963636363,-164.62557909930183,-241.8786645461845,77.25308544688266,50.034435034738536,43.61364290332945,42.72508253601291,118040.04156841643,117748.10000000002,117456.15843158361,119646.28429844945,118469.72,117293.15570155055,43.56272315708736,36.74478917372148,-18010.737999999998,457.0747603481608,426.7669310060645,1.0710172863456133,30.211985268530448,116788.9,117369.7196,117729.0402,118019.45,118309.85979999999,118723.32459999999,119250.0,119919.4192,120268.89540000001,120770.9598,121711.1,123232.0598,neutral,119250.0,116788.9,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.0049587478424944825,True,中轨附近,看涨交叉,中性
2025-07-18 17:30:00,117904.9,117950.0,117553.3,117591.5,826.438,97358900.8708,24829.0,377.73,44496661.7994,117699.02499999998,118160.86190476193,118998.83636363629,117699.02499999998,118160.86190476193,118998.83636363629,-169.26674626933527,-217.67469178723476,48.40794551789949,40.68390569924488,39.39586468091723,39.905569019304934,118037.04511569404,117734.90833333334,117432.77155097264,119641.09529395962,118433.40666666668,117225.71803937374,49.58385064606529,43.064028705793284,-18837.175999999996,449.5279153046403,425.335172386728,1.0568792436848262,26.82247098664371,116788.9,117369.7196,117729.0402,118019.45,118309.85979999999,118723.32459999999,119250.0,116119.48079999999,115770.00459999999,115267.9402,114327.79999999999,112806.84019999999,downtrend,119250.0,116788.9,neutral,116119.48079999999,117729.0402,0.32611433911665677,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.005132492760860428,True,中轨附近,看涨交叉,中性
2025-07-18 17:45:00,117591.6,117699.7,117420.7,117580.0,996.179,117096510.5479,25600.0,380.398,44725844.6401,117667.77499999998,118073.62380952384,118957.12909090902,117667.77499999998,118073.62380952384,118957.12909090902,-166.04899673462205,-200.46612676969718,34.41713003507513,40.361000706454234,39.24588272598654,39.80436212768483,117913.81952722394,117689.59166666667,117465.36380610941,119624.75307447408,118392.85,117160.94692552593,50.923643415589765,48.023405739580795,-19833.354999999996,428.21192589156027,418.3668308445029,1.0235322074342852,25.124599492425816,116788.9,117369.7196,117729.0402,118019.45,118309.85979999999,118723.32459999999,119250.0,116119.48079999999,115770.00459999999,115267.9402,114327.79999999999,112806.84019999999,downtrend,119250.0,116788.9,neutral,116119.48079999999,117729.0402,0.3214416317906643,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.003810496024021348,True,中轨附近,看涨交叉,中性
2025-07-18 18:00:00,117580.0,117600.7,117331.6,117386.9,900.586,105790548.3328,23077.0,403.813,47433310.9994,117633.12499999999,117976.40476190478,118908.21999999993,117633.12499999999,117976.40476190478,118908.21999999993,-193.08414001314668,-198.00546451751367,4.921324504366993,34.929977590767095,36.71811117191553,38.10070076315368,117929.0995237407,117660.95,117392.80047625929,119601.27297720441,118341.43,117081.58702279557,27.283803480978225,42.59709918087775,-20733.940999999995,408.3229351551141,411.2588865185738,0.9928610628008228,24.445882005955923,116788.9,117319.3336,117647.4832,117912.7,118177.91679999999,118555.5136,119036.5,116177.55279999999,115858.3936,115399.8832,114541.29999999999,113152.28319999999,downtrend,119036.5,116788.9,neutral,116177.55279999999,117647.4832,0.266061576793023,2025-07-20 13:27:57,死叉,看涨,强买入,0.0045580037173031,True,强力突破下轨,看跌交叉,中性
2025-07-18 18:15:00,117386.9,117673.2,117318.1,117673.2,785.453,92295368.7026,24692.0,414.339,48693444.3337,117643.46249999998,117919.93809523813,118861.14909090902,117643.46249999998,117919.93809523813,118861.14909090902,-144.80497712406213,-180.2719687196965,35.46699159563437,47.21592162426643,42.619223716470806,41.96750530181492,117920.2042237427,117655.35833333332,117390.51244292395,119529.91327869233,118289.2,117048.48672130766,32.97556184167845,37.0610029127488,-19948.487999999994,401.6700682607238,408.5846538272127,0.983076736970613,22.883769041899917,116788.9,117166.6652,117400.3674,117589.25,117778.1326,118047.0502,118389.6,118824.99040000001,119052.28980000001,119378.83260000001,119990.30000000002,120979.53260000002,neutral,118389.6,116788.9,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.004502062535206048,True,中轨附近,看跌交叉,中性
2025-07-18 18:30:00,117673.2,117716.3,117510.8,117545.3,531.177,62471484.1854,19006.0,296.251,34843539.7071,117599.12499999999,117860.62380952384,118809.46727272721,117599.12499999999,117860.62380952384,118809.46727272721,-134.6833137053327,-165.07575038157523,30.39243667624254,42.98583793739939,40.789293505954774,40.772760635455654,117918.4985796116,117648.13333333332,117377.76808705504,119482.34127362518,118241.35,117000.35872637483,32.01764504365787,30.759003455438165,-20479.664999999994,377.1488097281333,398.91395602591683,0.9454389951291414,20.92757474509107,116788.9,117166.6652,117400.3674,117589.25,117778.1326,118047.0502,118389.6,118824.99040000001,119052.28980000001,119378.83260000001,119990.30000000002,120979.53260000002,neutral,118389.6,116788.9,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.004596167208403548,True,中轨附近,看涨交叉,中性
2025-07-18 18:45:00,117545.2,117615.3,117204.5,117297.9,1108.386,130120531.95,26206.0,449.639,52799734.8326,117568.42499999999,117796.23333333335,118750.42363636359,117568.42499999999,117796.23333333335,118750.42363636359,-169.60982443248213,-166.5871083985442,-3.0227160339379395,35.75659825818809,37.44052762277018,38.54412734366725,117905.31391472825,117603.79166666664,117302.26941860504,119445.87826956337,118188.27,116930.66173043664,33.15231633539544,32.71517440691057,-21588.050999999992,381.355208512117,399.4799581199209,0.9546291391109963,22.171381713507692,116788.9,117134.97039999999,117349.0648,117522.1,117695.1352,117941.4904,118255.3,116390.03919999998,116181.81039999999,115882.66479999998,115322.49999999999,114416.26479999998,downtrend,118255.3,116788.9,neutral,116390.03919999998,117349.0648,0.3471085651936695,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.005127764059108469,True,强力突破下轨,看涨交叉,超强看跌
2025-07-18 19:00:00,117297.9,117395.9,117109.4,117339.1,2940.388,344792710.4391,44887.0,1416.227,166076668.396,117539.84999999999,117728.24761904764,118692.27818181812,117539.84999999999,117728.24761904764,118692.27818181812,-173.64355320834147,-168.93925666847662,-4.704296539864856,37.789313442097324,38.348277136505935,39.1259458649466,117903.01147623872,117576.70833333331,117250.4051904279,119377.50973847209,118129.44,116881.37026152792,24.48010744263732,29.88335627389686,-18647.662999999993,369.49830744810237,394.09996011421043,0.9375750947577399,23.97631807730832,116788.9,117087.3456,117271.9772,117421.2,117570.4228,117782.8756,118053.5,118397.4712,118577.0444,118835.0228,119318.1,120099.62280000001,neutral,118053.5,116788.9,neutral,,,,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.005550472496309919,True,中轨附近,看跌交叉,强烈看跌
2025-07-18 19:15:00,117339.1,117866.0,117339.1,117779.4,1730.29,203662581.9328,40915.0,922.259,108545412.3225,117524.16249999999,117671.50476190478,118647.03818181813,117524.16249999999,117671.50476190478,118647.03818181813,-83.81313378462801,-140.56388237386042,56.750748589232415,55.38851430378773,47.17063188171375,44.971827416225366,117934.08162660703,117592.44999999997,117250.8183733929,119285.28275304992,118082.90333333334,116880.52391361675,42.62163073229538,33.41801817010936,-16917.372999999992,389.17351901708884,400.423771537343,0.9719041342698982,21.85123441227442,118053.5,117755.0544,117570.4228,117421.2,117271.9772,117059.5244,116788.9,118397.4712,118577.0444,118835.0228,119318.1,120099.62280000001,uptrend,118053.5,116788.9,fib_golden_zone,117570.4228,118397.4712,0.7832516210659461,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.005810434710852006,True,中轨附近,看涨交叉,中性
2025-07-18 19:30:00,117779.4,117779.5,117402.0,117475.9,731.947,86064748.0702,19765.0,321.676,37824343.4147,117509.7125,117649.82857142859,118590.44909090907,117509.7125,117649.82857142859,118590.44909090907,-86.2998877432401,-122.47588416365366,36.175996420413554,45.12296135597455,42.641014474811456,42.049191329373706,117858.42952919872,117557.1083333333,117255.78713746787,119167.46182394524,118021.94,116876.41817605477,54.77338952470856,40.62504256654707,-17649.319999999992,387.7143291399527,399.3321633688981,0.9709068407339557,19.991786205369756,116788.9,117087.3456,117271.9772,117421.2,117570.4228,117782.8756,118053.5,118397.4712,118577.0444,118835.0228,119318.1,120099.62280000001,neutral,118053.5,116788.9,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.005126379852948267,True,中轨附近,看涨交叉,中性
2025-07-18 19:45:00,117475.8,117486.9,117286.2,117361.6,824.105,96744304.2935,23153.0,457.586,53717666.2257,117482.41249999999,117631.34285714288,118534.84727272723,117482.41249999999,117631.34285714288,118534.84727272723,-105.38280011276947,-116.7781894800256,11.39538936725613,41.72518183972437,41.042573407325214,40.995656526300664,117858.68386099917,117541.94999999997,117225.21613900077,119054.48049988496,117960.58000000002,116866.67950011507,56.77592739448415,51.390315883829345,-18473.424999999992,364.3375379974583,389.87348892276,0.9345019560169151,17.865731010003955,116788.9,117087.3456,117271.9772,117421.2,117570.4228,117782.8756,118053.5,118397.4712,118577.0444,118835.0228,119318.1,120099.62280000001,neutral,118053.5,116788.9,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.005389290563908466,True,中轨附近,看涨交叉,中性
2025-07-18 20:00:00,117361.7,117399.2,117102.7,117160.1,1562.522,183143685.6894,37254.0,702.733,82368816.2352,117454.06249999999,117585.45238095243,118480.41454545449,117454.06249999999,117585.45238095243,118480.41454545449,-149.65004527094425,-127.73547474366515,-21.914570527279096,36.12969916992656,38.31573287490701,39.17864065179286,117876.45552534175,117507.98333333332,117139.5111413249,118895.49217021625,117885.51666666668,116875.5411631171,29.76456786520588,47.10462826146618,-20035.946999999993,355.857845747776,385.4271323073904,0.9232817721404419,17.75504370132115,116788.9,117076.60759999999,117254.5962,117398.45,117542.3038,117747.1126,118008.0,116457.3048,116284.1926,116035.4962,115569.79999999999,114816.39619999999,downtrend,118008.0,116788.9,neutral,116457.3048,117254.5962,0.3044869165778114,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.006271440995854495,True,中轨附近,看跌交叉,强烈看跌
2025-07-18 20:15:00,117160.1,117251.7,116886.0,116980.2,2751.026,321948812.842,44660.0,892.646,104480073.9695,117367.43749999999,117549.7190476191,118420.67999999995,117367.43749999999,117549.7190476191,118420.67999999995,-202.08608796747285,-152.5190124849344,-49.567075482538456,31.701545759682737,36.01508378189448,37.615724364184906,117817.19696256368,117430.92499999999,117044.65303743629,118714.87426814865,117803.90666666669,116892.93906518474,16.82185242322684,34.45411589430561,-22786.97299999999,357.08811502930365,384.4877450546574,0.9287373124949438,19.349517400416,116788.9,117076.60759999999,117254.5962,117398.45,117542.3038,117747.1126,118008.0,116457.3048,116284.1926,116035.4962,115569.79999999999,114816.39619999999,downtrend,118008.0,116788.9,neutral,116457.3048,117254.5962,0.1569190386350603,2025-07-20 13:27:57,死叉,看跌,强买入,0.006578709357244635,False,突破下轨,看跌交叉,看跌
2025-07-18 20:30:00,116980.2,117054.7,116788.9,116994.0,4955.099,579059614.9011,57104.0,2491.904,291171959.8903,117298.52499999998,117514.18095238101,118361.68909090904,117298.52499999998,117514.18095238101,118361.68909090904,-219.79782246227842,-174.9452824773824,-44.852539984896026,32.44255941883841,36.330900097536436,37.8155289813941,117812.12701332083,117381.13333333332,116950.1396533458,118618.07033871893,117741.74000000002,116865.40966128111,12.058031876284668,19.548150721572444,-17831.87399999999,345.6771006506411,378.8359476711024,0.9124717513628111,21.41379776994053,116788.9,117074.7196,117251.5402,117394.45,117537.35979999999,117740.82459999999,118000.0,116459.48079999999,116287.50459999999,116040.4402,115577.79999999999,114829.34019999999,downtrend,118000.0,116788.9,neutral,116459.48079999999,117251.5402,0.16935017752456843,2025-07-20 13:27:57,死叉,看跌,强买入,0.007343491543289139,False,中轨附近,超卖交叉,看跌
2025-07-18 20:45:00,116994.0,117532.3,116984.2,117370.1,3093.22,363005554.9298,42094.0,1381.493,162108544.966,117307.54999999997,117501.70952380958,118312.3945454545,117307.54999999997,117501.70952380958,118312.3945454545,-147.8141553896712,-165.90157344814534,18.087418058474128,49.770448989258504,44.38728140753555,43.03638230739043,117780.91755676123,117363.64166666666,116946.3657765721,118504.76548611844,117694.38000000003,116883.99451388163,27.537941070031497,18.80594178984765,-14738.65399999999,370.9799630693117,386.8961406391455,0.9588618859223031,19.385925799042944,116788.9,117074.7196,117251.5402,117394.45,117537.35979999999,117740.82459999999,118000.0,118329.4192,118501.39540000001,118748.4598,119211.1,119959.5598,neutral,118000.0,116788.9,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.007110820423921397,False,中轨附近,看涨交叉,中性
2025-07-18 21:00:00,117370.0,117837.2,117330.0,117816.8,1183.416,139153813.9444,25281.0,768.527,90372374.064,117367.26249999998,117501.080952381,118278.76181818177,117367.26249999998,117501.080952381,118278.76181818177,-14.556147758194129,-115.45309821816161,100.89695045996748,62.941484273728236,52.13427576841993,48.43538164233916,117874.08226372875,117399.46666666667,116924.8510696046,118413.05903692308,117666.60333333335,116920.14762974362,57.01852349664929,32.20483214765513,-13555.23799999999,388.0074676856474,392.62489584680503,0.9882395940501968,19.75234479553324,118013.7,117724.64719999999,117545.82639999999,117401.29999999999,117256.7736,117051.0072,116788.9,118346.8456,118520.7672,118770.6264,119238.5,119995.4264,uptrend,118013.7,116788.9,neutral,117545.82639999999,118346.8456,0.8392390594382808,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.00808548131499873,False,中轨附近,看涨交叉,中性
2025-07-18 21:15:00,117816.8,117855.8,117654.5,117708.1,1281.41,150901180.1371,28458.0,608.058,71612298.9593,117358.34999999998,117503.17619047624,118239.76727272723,117358.34999999998,117503.17619047624,118239.76727272723,41.57967316255963,-63.10884109125453,104.68851425381416,58.580597644366414,50.29812154867271,47.29016041627786,117882.70842674591,117402.37500000001,116922.04157325412,118281.4058758773,117631.31333333337,116981.22079078943,79.38995071296557,54.64880509321543,-14836.64799999999,364.6690342249418,383.5141865207668,0.9508619160433468,20.19373269800398,118013.7,117724.64719999999,117545.82639999999,117401.29999999999,117256.7736,117051.0072,116788.9,118346.8456,118520.7672,118770.6264,119238.5,119995.4264,uptrend,118013.7,116788.9,fib_golden_zone,117545.82639999999,118346.8456,0.7504898758981136,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.008182686708780796,False,中轨附近,看涨交叉,中性
2025-07-18 21:30:00,117708.1,117832.5,117708.1,117786.8,544.119,64078995.8799,16102.0,284.817,33541615.4172,117397.21249999998,117512.52380952386,118211.2254545454,117397.21249999998,117512.52380952386,118211.2254545454,86.6677768714435,-13.183301770355193,99.8510786417987,60.8705853232123,51.62650408210079,48.22087360670266,117936.10861263298,117422.50000000001,116908.89138736705,118067.6013129997,117591.84000000003,117116.07868700035,92.58093674961987,76.32980365307822,-14292.52899999999,334.63540494682337,371.17541573406334,0.9015559510724174,20.579947112665877,118013.7,117724.64719999999,117545.82639999999,117401.29999999999,117256.7736,117051.0072,116788.9,118346.8456,118520.7672,118770.6264,119238.5,119995.4264,uptrend,118013.7,116788.9,neutral,117545.82639999999,118346.8456,0.8147452645329901,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.008748044244211474,False,中轨附近,看涨交叉,中性
2025-07-18 21:45:00,117786.8,117860.5,117542.3,117648.3,633.954,74594932.9758,16151.0,200.762,23627414.8604,117433.04999999999,117500.53809523812,118181.91818181812,117433.04999999999,117500.53809523812,118181.91818181812,81.92441818739462,18.519271548894746,63.40514663849987,54.66528551852702,49.13751349540236,46.697242772364625,117971.89763836772,117451.70000000003,116931.50236163233,118044.98730082768,117582.41333333334,117119.83936583901,86.62888436137077,86.19992394131872,-14926.48299999999,332.5809793284701,368.652776889584,0.9021523780033323,18.968633474783015,118013.7,117724.64719999999,117545.82639999999,117401.29999999999,117256.7736,117051.0072,116788.9,118346.8456,118520.7672,118770.6264,119238.5,119995.4264,uptrend,118013.7,116788.9,fib_golden_zone,117545.82639999999,118346.8456,0.7016655780535652,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.008858069118926256,False,中轨附近,超买交叉,中性
2025-07-18 22:00:00,117648.3,117662.2,117379.6,117587.1,1016.58,119452152.4364,22325.0,488.62,57415957.1881,117486.42499999999,117502.61428571433,118153.86181818176,117486.42499999999,117502.61428571433,118153.86181818176,63.65562188283366,33.56472166020772,30.09090022262594,51.93586113878995,48.03546955966983,46.022549621552464,117992.70158858447,117472.3666666667,116952.03174474892,118036.18034720946,117576.99000000002,117117.79965279058,82.73908284317227,87.31630131805427,-15943.06299999999,326.33335691241024,364.5550256091272,0.8951552824354755,17.308695980108215,118060.0,117760.0204,117574.4398,117424.45,117274.4602,117060.9154,116788.9,118405.7392,118586.2354,118845.5398,119331.1,120116.6398,uptrend,118060.0,116788.9,fib_618_bounce,117574.4398,118405.7392,0.6279600346156935,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.008858848028392086,False,中轨附近,超买交叉,中性
2025-07-18 22:15:00,117587.2,117957.7,117571.5,117862.6,1504.059,177230570.0062,26326.0,1016.123,119731594.8441,117596.72499999999,117516.65714285718,118142.98363636355,117596.72499999999,117516.65714285718,118142.98363636355,102.6612800953153,56.59690780524358,46.064372290071724,61.92114284815216,53.13139033959784,49.47316562764296,118014.3290449706,117479.30000000005,116944.2709550295,118000.86619029893,117568.28333333337,117135.70047636781,81.63856953577442,83.66884558010578,-14439.00399999999,333.8166872983586,365.5857386753591,0.9131009554910141,17.142309747003715,118094.6,117786.4548,117595.8226,117441.75,117287.6774,117068.3198,116788.9,118449.7504,118635.15980000001,118901.52260000001,119400.30000000002,120207.22260000002,uptrend,118094.6,116788.9,neutral,117595.8226,118449.7504,0.8223175308263783,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.009108482004413538,False,中轨附近,超买交叉,强烈看涨
2025-07-18 22:30:00,117862.5,117907.2,117754.7,117755.1,581.018,68458892.9501,13375.0,241.786,28491101.7236,117691.86249999999,117509.52380952386,118126.94363636356,117691.86249999999,117509.52380952386,118126.94363636356,99.58540478363284,70.92640679804,28.658997985592833,56.57098553884183,51.02857728219935,48.210461175539386,118054.86798493004,117502.56666666672,116950.26534840341,118002.74683100979,117569.10000000003,117135.45316899028,77.48043611869615,80.6193628325476,-15020.02199999999,311.1521013860638,355.43879873843724,0.8754027486319426,16.996721793037278,118094.6,117786.4548,117595.8226,117441.75,117287.6774,117068.3198,116788.9,118449.7504,118635.15980000001,118901.52260000001,119400.30000000002,120207.22260000002,uptrend,118094.6,116788.9,fib_golden_zone,117595.8226,118449.7504,0.7399862142911872,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.009400668154425812,False,中轨附近,看跌交叉,强烈看涨
2025-07-18 22:45:00,117755.1,117800.0,117568.9,117663.0,729.698,85872838.15,16303.0,246.627,29017442.1751,117728.47499999999,117512.92857142861,118105.4981818181,117728.47499999999,117512.92857142861,118105.4981818181,75.54274247297144,72.46518535635049,3.0775571166209517,52.07376178425843,49.230854558056706,47.128391822633795,118079.56824928081,117527.68333333339,116975.79841738597,117997.58586029822,117566.52333333337,117135.46080636853,68.99240666953237,76.03713744133428,-15749.71999999999,301.14558871280656,349.5179035604167,0.8616027552384061,14.963954342364485,118094.6,117786.4548,117595.8226,117441.75,117287.6774,117068.3198,116788.9,118449.7504,118635.15980000001,118901.52260000001,119400.30000000002,120207.22260000002,uptrend,118094.6,116788.9,fib_golden_zone,117595.8226,118449.7504,0.6694493375201026,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.00939157312209,False,中轨附近,看跌交叉,强烈看涨
2025-07-18 23:00:00,117662.9,117688.2,117433.6,117645.2,760.524,89407027.6523,19879.0,354.782,41707592.6176,117707.02499999998,117516.03333333338,118087.23454545447,117707.02499999998,117516.03333333338,118087.23454545447,54.81632865387655,66.5822331221925,-11.765904468315952,51.156779160068,48.87249514568576,46.914707581014326,118084.37302653043,117568.10833333338,117051.84364013633,117998.26343752802,117566.96333333338,117135.66322913874,54.22990119115111,66.90091465979317,-16510.24399999999,295.3273901237046,344.9980033908726,0.8560263747066018,14.51397066141273,118205.5,117871.1824,117664.3588,117497.2,117330.04119999999,117092.0524,116788.9,118590.8152,118791.9724,119080.95880000001,119622.1,120497.55880000001,uptrend,118205.5,116788.9,fib_618_bounce,117497.2,117664.3588,0.604475504729634,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.008782393465638142,False,中轨附近,看跌交叉,中性
2025-07-18 23:15:00,117645.2,117860.0,117617.3,117808.5,899.623,105944363.8034,19770.0,473.542,55768518.9316,117719.57499999998,117536.10952380959,118068.96909090901,117719.57499999998,117536.10952380959,118068.96909090901,71.46712415468937,68.21053013302479,3.256594021664583,58.902630406842825,52.30274454694146,49.1362456997274,118053.51469526789,117637.13333333338,117220.75197139886,117996.1844487832,117566.24666666672,117136.30888455024,56.38586173095741,59.869389863880265,-15610.620999999992,288.7489663582412,340.126669896069,0.848945383925562,13.151436836122258,118275.0,117924.2804,117707.3098,117531.95,117356.59019999999,117106.9254,116788.9,118679.2192,118890.2454,119193.40980000001,119761.1,120679.50980000001,uptrend,118275.0,116788.9,fib_golden_zone,117707.3098,118679.2192,0.6860911109615785,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.007079080391302457,False,中轨附近,看跌交叉,强烈看涨
2025-07-18 23:30:00,117808.5,117886.0,117769.3,117840.0,478.85,56431351.1548,11732.0,246.677,29070014.6822,117726.22499999998,117544.05238095243,118049.96909090901,117726.22499999998,117544.05238095243,118049.96909090901,83.57866805254889,73.33324277286616,10.245425279682735,60.31881746893754,52.958379986090165,49.56374563179881,117945.75959515451,117707.63333333338,117469.50707151224,118010.05359882531,117572.11000000004,117134.16640117478,66.59170847027603,59.06915713079482,-15131.770999999992,267.2428455634607,329.4873046629227,0.8110869274215579,12.23311410913171,118275.0,117924.2804,117707.3098,117531.95,117356.59019999999,117106.9254,116788.9,118679.2192,118890.2454,119193.40980000001,119761.1,120679.50980000001,uptrend,118275.0,116788.9,fib_golden_zone,117707.3098,118679.2192,0.7072875311217292,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.004046063200451735,True,中轨附近,看涨交叉,强烈看涨
2025-07-18 23:45:00,117840.0,118000.0,117804.5,117896.4,1258.011,148360626.2895,17835.0,774.003,91283154.3099,117757.23749999997,117560.77142857148,118035.70545454539,117757.23749999997,117560.77142857148,118035.70545454539,97.2624708488147,81.30965213151568,15.952818717299024,62.98333867913202,54.17300887883234,50.34829389034727,117922.75728331032,117751.4916666667,117580.22605002308,118032.61646463088,117582.3066666667,117131.99686870252,78.51351886219878,67.16369635447738,-13873.759999999991,258.2749898680281,323.10695682183115,0.7993482789986694,12.633695930973214,118286.4,117932.98999999999,117714.355,117537.65,117360.94499999999,117109.36499999999,116788.9,118693.72,118906.36499999999,119211.855,119783.9,120709.355,uptrend,118286.4,116788.9,fib_golden_zone,117714.355,118693.72,0.7395659432387313,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.002908933283468596,True,中轨附近,看涨交叉,强烈看涨
2025-07-19 00:00:00,117896.5,117920.0,117804.1,117907.9,663.385,78191130.3721,16123.0,280.292,33037725.8363,117797.33749999998,117589.8190476191,118019.54545454538,117797.33749999998,117589.8190476191,118019.54545454538,102.64071669198165,88.42000698500433,14.220709706977317,63.565327934258406,54.431372111371346,50.513100685837706,117945.09070974411,117759.08333333336,117573.0759569226,118033.48855322538,117582.57000000004,117131.65144677469,81.69621566166903,75.60048099804793,-13210.37499999999,240.47811613452387,313.23995887793416,0.7677121303295641,12.978290006541254,118340.7,117974.4752,117747.9124,117564.79999999999,117381.68759999999,117120.9852,116788.9,118762.7896,118983.1452,119299.7124,119892.5,120851.5124,uptrend,118340.7,116788.9,fib_golden_zone,117747.9124,118762.7896,0.7210980796494381,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.0031591172612006743,True,中轨附近,看涨交叉,强烈看涨
