open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,Stoch_SlowK,Stoch_SlowD,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ext_1.272,Fib_Trend,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,ATR,ATR_Long,ADX,OBV
2025-07-19 11:00:00,118410.6,118456.0,118262.5,118270.2,537.71,63660760.0,118279.8,118177.336,118055.77,65.79135,61.450417,4.340935,53.396023,54.312782,118427.61,118210.234,117992.86,118363.5,73.07694,84.54624,118261.54,118141.234,118044.0,117946.766,117808.336,118680.125,uptrend,fib_golden_zone,118141.234,118680.125,134.58461,154.0846,25.819876,-8742.197
2025-07-19 11:15:00,118270.1,118436.6,118120.2,118436.5,800.898,94726590.0,118312.77,118189.59,118067.586,80.89917,67.933334,12.965833,66.74082,58.866684,118469.69,118241.28,118012.875,118382.89,74.61883,80.16643,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,neutral,118134.85,118684.67,157.31154,161.81389,23.194954,-7941.299
2025-07-19 11:30:00,118436.6,118436.6,118333.7,118396.7,478.431,56639412.0,118327.67,118206.83,118081.19,78.09891,71.32186,6.77705,61.79983,57.428234,118487.31,118269.08,118050.84,118392.62,72.44132,73.37903,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,neutral,118134.85,118684.67,150.5101,159.00847,20.898148,-8419.73
2025-07-19 11:45:00,118396.8,118402.8,118262.0,118300.0,360.442,42644700.0,118339.54,118217.73,118094.16,54.360718,65.668144,-11.307426,51.080498,54.05831,118474.88,118289.305,118103.734,118400.12,76.692474,74.584206,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,neutral,118134.85,118684.67,149.29634,158.1414,20.722162,-8780.172
2025-07-19 12:00:00,118300.0,118301.4,118113.9,118166.4,558.041,65964916.0,118335.836,118219.125,118099.68,12.759814,48.032036,-35.27222,39.919716,49.81753,118464.4,118294.836,118125.27,118400.516,50.410282,66.514694,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,fib_golden_zone,118134.85,118684.67,154.0718,159.53943,23.252922,-9338.213
2025-07-19 12:15:00,118166.3,118288.0,118069.4,118175.5,519.068,61342510.0,118320.29,118216.766,118107.32,-9.886409,28.725887,-38.612297,40.945076,50.09751,118464.086,118295.07,118126.05,118400.984,32.11152,53.071426,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,fib_golden_zone,118134.85,118684.67,162.13782,162.35184,26.086592,-8819.145
2025-07-19 12:30:00,118175.4,118232.7,118100.0,118112.6,462.545,54659450.0,118283.55,118210.47,118115.49,-34.337276,7.704832,-42.04211,35.991676,48.147877,118473.32,118281.33,118089.33,118399.43,17.988373,33.50339,117813.7,117936.445,118035.65,118134.85,118276.09,118684.67,neutral,neutral,,,158.45808,160.93985,28.566053,-9281.69
2025-07-19 12:45:00,118112.5,118223.5,118070.5,118218.1,279.881,33074026.0,118259.5,118214.27,118125.914,-26.578857,-3.7230644,-22.855793,48.24383,51.473747,118473.12,118282.41,118091.7,118401.125,26.371456,25.490448,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,fib_golden_zone,118134.85,118684.67,157.77583,160.56175,31.193497,-9001.809
2025-07-19 13:00:00,118218.1,118258.7,118117.3,118220.0,328.549,38830964.0,118253.23,118218.32,118133.39,-20.517908,-9.321346,-11.196563,48.451153,51.53253,118472.54,118284.41,118096.28,118399.33,30.894352,25.084726,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,fib_golden_zone,118134.85,118684.67,155.72885,159.64929,31.911276,-8673.26
2025-07-19 13:15:00,118220.0,118256.1,118174.2,118253.9,239.363,28299720.0,118230.4,118228.69,118140.92,-9.620324,-9.421005,-0.19931868,52.4186,52.608112,118469.07,118280.58,118092.08,118402.63,45.615883,34.293896,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,fib_golden_zone,118134.85,118684.67,146.50024,155.94695,32.539333,-8433.897
2025-07-19 13:30:00,118253.9,118299.0,118197.4,118242.7,256.342,30314260.0,118211.15,118237.2,118147.21,-5.068355,-7.970122,2.9017668,50.90836,52.206207,118443.086,118266.92,118090.766,118405.086,57.01676,44.509,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,fib_golden_zone,118134.85,118684.67,140.88771,153.359,31.058058,-8690.239
2025-07-19 13:45:00,118242.7,118242.7,118050.0,118167.0,470.677,55598224.0,118194.52,118242.15,118151.92,-16.644928,-10.861724,-5.7832036,41.483746,49.52131,118410.43,118246.63,118082.836,118402.06,59.00839,53.880344,118257.59,118134.85,118035.65,117936.445,117795.21,118684.67,uptrend,fib_golden_zone,118134.85,118684.67,147.36424,155.23238,32.912743,-9160.916
2025-07-19 14:00:00,118167.0,118203.0,118000.0,118019.2,548.402,64769692.0,118176.125,118240.336,118153.37,-50.619877,-24.11444,-26.505436,29.179052,44.798134,118423.77,118225.72,118027.66,118404.9,42.702545,52.90923,117813.7,117936.445,118035.65,118134.85,118276.09,118684.67,neutral,neutral,,,154.31873,157.50702,35.27746,-9709.318
2025-07-19 14:15:00,118019.3,118149.3,117799.9,117860.2,1641.098,193594380.0,118136.71,118228.914,118152.93,-97.90938,-48.712753,-49.196625,21.263288,40.44123,118413.98,118177.695,117941.41,118423.836,21.830368,41.18043,117813.7,117936.445,118035.65,118134.85,118276.09,117386.63,downtrend,neutral,117386.63,117936.445,178.70387,166.64479,39.358215,-11350.416
2025-07-19 14:30:00,117860.1,117976.4,117632.0,117789.6,2159.894,254472780.0,118096.336,118210.67,118154.32,-133.71722,-77.04758,-56.669643,18.643303,38.687027,118401.43,118127.1,117852.77,118444.016,14.043779,26.19223,117813.7,117936.445,118035.65,118134.85,118276.09,117386.63,downtrend,neutral,117386.63,117936.445,199.4159,175.10931,43.90176,-13510.31
2025-07-19 14:45:00,117789.9,117878.8,117615.3,117657.4,1054.474,124162410.0,118026.25,118181.14,118150.19,-172.99231,-109.02915,-63.963154,14.689257,35.646885,118416.27,118073.55,117730.83,118473.09,13.955868,16.610004,117813.7,117936.445,118035.65,118134.85,118276.09,117386.63,downtrend,neutral,117386.63,117936.445,207.4264,179.3184,47.95887,-14564.784
2025-07-19 15:00:00,117657.4,117944.6,117637.5,117890.0,851.233,100290160.0,117985.0,118166.14,118148.89,-142.89272,-120.31701,-22.575714,40.564724,43.80506,118400.53,118050.516,117700.51,118476.93,23.321432,17.107027,117809.125,117929.04,118025.95,118122.87,118260.84,117391.91,downtrend,neutral,117391.91,117929.04,219.8856,185.40324,49.131676,-13713.551
2025-07-19 15:15:00,117889.9,118176.1,117889.9,118169.2,1106.305,130664610.0,117974.414,118164.86,118151.97,-65.707596,-102.11387,36.406277,58.28382,51.546837,118399.414,118049.99,117700.57,118478.05,44.8737,27.383667,118242.77,118122.87,118025.95,117929.04,117791.055,118659.99,uptrend,fib_golden_zone,118122.87,118659.99,228.17491,190.20308,44.209484,-12607.246
2025-07-19 15:30:00,118169.2,118221.7,118071.3,118191.7,651.519,76988616.0,117968.04,118159.71,118155.27,-14.187158,-72.80497,58.61781,59.42121,52.105164,118411.99,118056.586,117701.17,118480.984,74.5054,47.566845,118204.4,118081.66,117982.45,117883.25,117742.01,118631.47,uptrend,fib_golden_zone,118081.66,118631.47,218.45305,188.3077,39.02803,-11955.727
2025-07-19 15:45:00,118191.7,118191.7,118000.0,118025.6,448.85,53003020.0,117950.36,118141.57,118155.57,-15.709425,-53.77312,38.063694,48.12126,47.832798,118385.07,118040.54,117696.016,118481.17,83.66646,67.681854,118126.92,118018.984,117931.75,117844.516,117720.31,118502.49,uptrend,fib_618_bounce,118018.984,118502.49,215.10892,188.46924,35.737278,-12404.577
2025-07-19 16:00:00,118025.6,118025.7,117825.1,117869.5,749.821,88410500.0,117931.65,118115.81,118153.97,-45.564556,-51.036934,5.4723744,39.818855,44.252277,118350.66,118011.336,117672.016,118486.73,68.2113,75.46105,117736.01,117843.59,117930.55,118017.51,118141.305,118499.44,neutral,neutral,,,213.2953,189.04689,35.28922,-13154.398
2025-07-19 16:15:00,117869.5,118149.8,117826.9,118096.1,791.778,93412470.0,117961.14,118107.516,118153.555,-17.292988,-39.78895,22.495962,53.427147,49.961426,118315.41,117998.18,117680.96,118487.07,62.956245,71.611336,118125.09,118017.51,117930.55,117843.59,117719.8,118499.44,uptrend,fib_golden_zone,118017.51,118499.44,226.99588,195.42085,32.369255,-12362.62
2025-07-19 16:30:00,118096.2,118143.7,117988.0,118058.2,450.312,53165588.0,117994.71,118089.51,118151.4,-7.533377,-29.037092,21.503716,51.169376,49.07874,118273.83,117982.805,117691.78,118486.67,64.40671,65.19142,118125.09,118017.51,117930.55,117843.59,117719.8,118499.44,uptrend,fib_golden_zone,118017.51,118499.44,218.0839,193.52937,29.81429,-12812.932
2025-07-19 16:45:00,118058.2,118125.6,117925.8,117958.1,318.682,37609092.0,118032.3,118068.62,118147.29,-20.66439,-26.246193,5.581801,45.274044,46.78642,118238.74,117965.4,117692.055,118485.2,61.611885,62.991615,117736.01,117843.59,117930.55,118017.51,118141.305,118499.44,neutral,neutral,,,215.79842,193.82799,28.581123,-13131.614
2025-07-19 17:00:00,117958.1,117971.3,117856.6,117867.0,409.693,48305170.0,118029.42,118048.0,118140.79,-44.53619,-32.342857,-12.193332,40.33937,44.787426,118228.45,117952.72,117676.984,118479.95,38.704285,54.907627,117736.01,117843.59,117930.55,118017.51,118141.305,118499.44,neutral,neutral,,,203.16112,190.05998,28.540401,-13541.307
2025-07-19 17:15:00,117867.1,117906.9,117781.1,117807.0,465.989,54909944.0,117984.15,118030.88,118132.46,-67.485016,-44.05691,-23.428106,37.222,43.502068,118230.04,117948.28,117666.52,118480.96,16.802563,39.039577,117736.01,117843.59,117930.55,118017.51,118141.305,117361.664,downtrend,neutral,117361.664,117843.59,193.49097,186.99998,29.532162,-14007.296
2025-07-19 17:30:00,117807.0,117852.5,117711.6,117785.5,634.226,74687820.0,117933.375,118012.31,118123.195,-81.4803,-56.531376,-24.948925,36.057114,43.03735,118230.33,117947.945,117665.555,118481.66,11.245696,22.250849,117675.27,117783.71,117871.35,117958.99,118083.766,117297.984,downtrend,fib_382_reject,117783.71,117871.35,186.9171,184.80475,31.254042,-14641.522
2025-07-19 17:45:00,117785.5,117836.1,117703.2,117786.5,374.107,44063700.0,117903.484,117996.79,118113.51,-85.40711,-66.156624,-19.250492,36.165516,43.06705,118210.914,117958.7,117706.484,118472.14,13.941442,13.996567,117476.19,117618.66,117733.8,117848.945,118012.875,118487.12,neutral,neutral,,,180.16496,182.33308,32.864433,-14267.415
2025-07-19 18:00:00,117786.4,117928.6,117728.6,117913.6,341.274,40218956.0,117909.0,117982.29,118108.82,-59.374477,-63.89591,4.5214286,48.989147,46.77118,118211.414,117960.664,117709.914,118444.3,27.76013,17.64909,117991.414,117848.945,117733.8,117618.66,117454.72,118487.12,uptrend,fib_golden_zone,117848.945,118487.12,182.64435,183.17438,31.47049,-13926.141
2025-07-19 18:15:00,117913.7,117975.3,117824.4,117901.1,406.47,47933650.0,117884.625,117967.1,118104.52,-44.052284,-57.281364,13.229083,47.8854,46.45904,118162.99,117938.33,117713.66,118413.25,37.755756,26.485775,117991.414,117848.945,117733.8,117618.66,117454.72,118487.12,uptrend,fib_golden_zone,117848.945,118487.12,178.6763,181.6375,28.997583,-14332.611
2025-07-19 18:30:00,117901.1,118018.1,117901.1,117926.2,396.148,46736296.0,117868.125,117951.49,118101.29,-28.418062,-47.660263,19.242203,50.498173,47.201958,118093.945,117916.2,117738.45,118396.54,55.143787,40.21989,117991.414,117848.945,117733.8,117618.66,117454.72,118487.12,uptrend,fib_golden_zone,117848.945,118487.12,170.96677,178.55952,25.72495,-13936.463
2025-07-19 18:45:00,117926.3,117976.3,117818.0,117841.2,284.383,33523452.0,117853.516,117932.375,118097.47,-34.321457,-43.213997,8.892538,42.14935,44.98258,118071.47,117900.836,117730.195,118356.77,53.8303,48.909946,117991.414,117848.945,117733.8,117618.66,117454.72,118487.12,uptrend,fib_618_bounce,117733.8,117848.945,169.38342,177.59479,24.681562,-14220.846
2025-07-19 19:00:00,117841.1,117900.3,117562.1,117710.8,1060.353,124792750.0,117833.984,117910.66,118090.266,-60.898567,-49.108852,-11.789714,32.524982,41.815514,118082.63,117887.61,117692.58,118324.26,49.083073,52.68572,117476.19,117618.66,117733.8,117848.945,118012.875,118487.12,neutral,neutral,,,190.48549,185.24265,27.334318,-15281.199
2025-07-19 19:15:00,117710.8,117837.1,117702.5,117835.6,360.082,42411856.0,117837.56,117901.91,118082.67,-49.414124,-49.21061,-0.20351507,46.23316,45.660168,118025.59,117865.9,117706.2,118296.79,45.470387,49.46125,117991.414,117848.945,117733.8,117618.66,117454.72,118487.12,uptrend,fib_618_bounce,117733.8,117848.945,183.4998,182.8311,29.65548,-14921.117
2025-07-19 19:30:00,117835.7,118124.9,117835.6,118095.9,558.777,65932324.0,117876.36,117913.13,118081.25,9.082419,-29.7796,38.86202,64.02014,52.52961,118041.58,117869.04,117696.51,118290.805,62.478306,52.34392,117968.49,117830.41,117718.8,117607.195,117448.305,118448.96,uptrend,neutral,117830.41,118448.96,196.72482,187.90105,26.347673,-14362.34
2025-07-19 19:45:00,118095.9,118096.0,117946.8,117978.3,698.816,82459520.0,117900.336,117922.12,118077.6,19.67652,-13.294227,32.970745,54.51453,49.557693,118046.34,117870.73,117695.11,118277.36,76.25898,61.402557,117936.48,117804.51,117697.85,117591.19,117439.336,118395.664,uptrend,neutral,117804.51,118395.664,190.78423,186.05814,23.453344,-15061.156
2025-07-19 20:00:00,117978.4,118125.7,117929.2,117984.8,423.105,49935044.0,117909.234,117937.71,118076.69,26.031408,-0.18568155,26.21709,54.945904,49.722775,118065.04,117880.54,117696.05,118269.62,81.26629,73.334526,117936.48,117804.51,117697.85,117591.19,117439.336,118395.664,uptrend,neutral,117804.51,118395.664,191.4987,186.55537,21.44584,-14638.051
2025-07-19 20:15:00,117984.9,117984.9,117873.9,117977.2,201.472,23758466.0,117918.75,117941.86,118074.98,26.975565,8.868067,18.107498,54.24416,49.523796,118080.33,117894.73,117709.12,118249.96,74.201065,77.24211,117931.82,117800.74,117694.8,117588.86,117438.03,118387.9,uptrend,neutral,117800.74,118387.9,181.43636,182.95749,18.975607,-14839.523
2025-07-19 20:30:00,117977.2,117980.5,117918.8,117953.4,222.263,26216176.0,117922.15,117931.586,118071.64,21.697199,13.144444,8.552754,51.825916,48.8806,118086.266,117908.72,117731.164,118227.89,72.6934,76.05358,117918.07,117789.62,117685.8,117581.984,117434.18,118365.01,uptrend,neutral,117789.62,118365.01,166.46931,177.18333,16.814154,-15061.786
2025-07-19 20:45:00,117953.4,118054.4,117666.8,117682.3,526.294,62027044.0,117902.29,117907.33,118061.77,-33.990307,-2.5671394,-31.423166,32.544926,42.30859,118102.734,117900.03,117697.33,118203.41,48.81928,65.237915,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,194.11066,187.20317,19.036177,-15588.08
2025-07-19 21:00:00,117682.3,117809.0,117500.0,117572.8,1290.373,151790220.0,117885.04,117885.766,118049.555,-85.05029,-30.061525,-54.98877,27.690435,40.026253,118131.125,117871.63,117612.14,118185.3,28.147095,49.886593,117453.53,117581.984,117685.8,117789.62,117937.42,117006.59,downtrend,fib_382_reject,117006.59,117581.984,208.47182,193.00302,22.63233,-16878.453
2025-07-19 21:15:00,117572.8,117670.1,117245.9,117662.3,2636.021,309578080.0,117863.375,117875.9,118040.91,-93.1298,-51.084282,-42.045517,36.694843,42.679977,118130.39,117851.734,117573.07,118166.33,20.780516,32.5823,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,235.43784,204.0124,27.476692,-14242.432
2025-07-19 21:30:00,117662.4,117681.9,117384.6,117445.6,1124.068,132075370.0,117782.086,117844.92,118028.37,-134.58809,-78.918884,-55.66921,27.146046,38.36431,118151.52,117811.68,117471.84,118180.32,27.220749,25.382788,117453.53,117581.984,117685.8,117789.62,117937.42,117006.59,downtrend,neutral,117006.59,117581.984,243.17061,208.45467,31.440704,-15366.5
2025-07-19 21:45:00,117445.6,117716.0,117445.5,117666.1,542.078,63749800.0,117743.06,117826.25,118021.64,-109.86959,-89.23579,-20.633804,44.340225,44.37386,118143.92,117797.09,117450.266,118181.35,40.66669,29.555984,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,246.58679,211.40921,34.052532,-14824.422
2025-07-19 22:00:00,117666.0,117750.0,117491.3,117733.9,583.592,68646740.0,117711.7,117815.58,118015.64,-77.598564,-85.35671,7.7581496,48.684757,46.07147,118144.48,117799.016,117453.555,118181.555,45.00994,37.632458,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,248.10094,213.66115,35.447395,-14240.83
2025-07-19 22:15:00,117734.0,117779.9,117661.2,117675.2,604.071,71110790.0,117673.95,117806.445,118008.586,-66.64376,-79.119064,12.475304,45.126873,44.8278,118135.71,117785.65,117435.586,118180.91,55.14327,46.939964,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,231.92583,209.13919,35.853085,-14844.901
2025-07-19 22:30:00,117675.2,117816.6,117662.0,117802.0,269.296,31707248.0,117655.02,117806.2,118003.945,-33.057976,-63.765366,30.70739,53.661236,48.010937,118068.87,117761.16,117453.45,118178.62,70.29958,56.817596,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,222.26009,206.54208,35.18103,-14575.605
2025-07-19 22:45:00,117802.0,117825.4,117737.7,117758.1,218.791,25771358.0,117664.5,117804.9,117997.73,-20.653816,-49.39485,28.741034,50.48945,47.024666,118027.17,117742.805,117458.44,118149.68,79.642204,68.36169,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,205.44008,200.88293,34.332443,-14794.396
2025-07-19 23:00:00,117758.1,117915.8,117706.9,117881.0,349.775,41207012.0,117703.02,117809.4,117992.42,10.827313,-29.320795,40.14811,58.500977,50.04143,117998.67,117734.16,117469.65,118117.13,93.09236,81.01138,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,205.87257,201.2647,31.055338,-14444.621
2025-07-19 23:15:00,117881.1,117881.1,117704.2,117758.8,217.945,25669024.0,117715.086,117802.03,117982.99,5.024754,-17.872278,22.897034,49.255337,47.233257,117946.414,117715.96,117485.51,118102.43,82.81746,85.184006,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,202.25099,200.10448,28.249453,-14662.566
2025-07-19 23:30:00,117758.8,117906.1,117758.8,117767.3,211.016,24864152.0,117755.3,117795.66,117975.03,3.0887797,-10.88526,13.974039,49.89791,47.448643,117894.92,117700.45,117505.98,118099.55,75.02784,83.64589,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,195.38213,197.58998,25.065372,-14451.55
2025-07-19 23:45:00,117767.2,117858.7,117756.5,117814.4,201.633,23754512.0,117773.836,117790.336,117968.09,10.806852,-3.6545556,14.461408,53.689022,48.667736,117913.555,117711.46,117509.36,118075.03,63.93585,73.92705,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,183.73436,193.04759,22.347527,-14249.917
2025-07-20 00:00:00,117814.3,117846.7,117666.0,117673.3,305.598,35983020.0,117766.266,117782.336,117956.7,-12.173623,-6.4942446,-5.6793785,42.459965,45.357937,117909.09,117719.836,117530.58,118053.555,43.21427,60.725986,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,183.35506,192.45963,22.40519,-14555.515
2025-07-20 00:15:00,117673.4,117774.9,117620.6,117620.6,254.135,29914042.0,117759.44,117778.04,117942.414,-34.76372,-15.917404,-18.84632,38.913555,44.179638,117910.125,117716.36,117522.59,118044.1,21.541716,42.897278,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,179.72318,190.64249,23.455153,-14809.65
2025-07-20 00:30:00,117620.6,117772.1,117618.0,117646.6,370.082,43550068.0,117740.016,117769.04,117928.52,-41.064552,-24.299788,-16.764767,41.715576,44.92085,117867.85,117733.11,117598.37,118040.13,4.685362,23.147116,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,176.52028,188.90237,24.432117,-14439.568
2025-07-20 00:45:00,117646.5,117974.5,117646.5,117912.5,410.964,48437756.0,117759.31,117760.31,117922.02,7.9380445,-13.5538435,21.491888,62.331314,51.79439,117909.414,117753.64,117597.87,118046.77,30.737486,18.988188,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,195.45525,195.52608,23.61692,-14028.604
2025-07-20 01:00:00,117912.5,118054.5,117855.5,117960.2,727.662,85839384.0,117769.21,117759.445,117913.36,44.647243,5.8465185,38.800724,64.927635,52.9015,117958.32,117772.5,117586.68,118058.3,56.8696,30.764149,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,195.89835,195.6915,24.388866,-13300.942
2025-07-20 01:15:00,117960.2,118119.6,117951.1,117956.2,634.502,74907340.0,117793.89,117758.086,117905.35,62.735962,24.809666,37.926296,64.492744,52.79474,117994.18,117795.914,117597.66,118068.875,76.14309,54.58339,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,192.47356,194.39667,26.105507,-13935.444
2025-07-20 01:30:00,117956.2,118035.6,117916.5,117974.5,323.822,38204588.0,117819.79,117757.96,117899.43,73.57066,41.06333,32.507328,65.71834,53.247974,118027.63,117810.29,117592.945,118074.34,72.297714,68.4368,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,183.30185,190.81111,26.44699,-13611.622
2025-07-20 01:45:00,117974.4,118015.5,117875.1,117908.8,261.951,30895114.0,117831.586,117755.836,117894.75,63.744267,48.623642,15.120624,57.41728,51.388023,118043.33,117822.85,117602.37,118074.91,65.49043,71.31041,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,177.93912,188.41058,25.39004,-13873.573
2025-07-20 02:00:00,117908.9,117925.9,117785.8,117870.6,378.376,44590004.0,117856.25,117764.8,117889.2,47.817554,48.354946,-0.5373934,52.885883,50.315063,118041.78,117821.984,117602.18,118070.96,59.801968,65.86337,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,173.20923,186.11008,22.502104,-14251.949
2025-07-20 02:15:00,117870.5,117900.0,117769.2,117769.3,247.132,29125154.0,117874.836,117774.16,117882.96,17.14431,37.9514,-20.80709,42.507156,47.550583,118041.91,117822.86,117603.81,118068.49,44.763264,56.68522,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,167.90808,183.47626,20.405401,-14499.081
2025-07-20 02:30:00,117769.2,117892.0,117741.4,117858.4,197.644,23290050.0,117901.31,117783.49,117876.42,15.771774,30.558191,-14.786418,52.144386,50.083477,118047.94,117830.45,117612.96,118072.24,35.75044,46.77189,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,165.74457,181.91072,19.315062,-14301.437
2025-07-20 02:45:00,117858.3,117990.0,117841.6,117957.8,493.289,58175120.0,117906.98,117807.88,117871.66,33.169765,31.428717,1.7410487,60.71514,52.756,118068.56,117842.4,117616.24,118080.664,38.036957,39.516888,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,163.57649,180.31497,18.272097,-13808.148
2025-07-20 03:00:00,117957.8,118085.2,117957.7,117969.4,313.431,36989044.0,117908.125,117822.33,117866.484,43.741486,35.532974,8.208512,61.65026,53.063923,118081.11,117867.08,117653.04,118064.86,51.49068,41.75936,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,159.06694,177.79997,19.40499,-13494.717
2025-07-20 03:15:00,117969.4,117985.1,117714.2,117880.1,761.146,89700856.0,117898.61,117829.29,117859.89,30.690016,33.918655,-3.2286375,50.79165,50.408207,118055.85,117888.7,117721.555,118056.42,56.084335,48.537327,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,173.04607,182.2333,19.125507,-14255.863
2025-07-20 03:30:00,117880.0,118158.7,117878.0,117967.2,1582.705,186837710.0,117897.7,117843.195,117856.26,38.36108,35.399464,2.9616182,59.007576,52.82612,118022.49,117915.414,117808.34,118054.53,55.984165,54.519726,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,186.5028,186.9222,17.835018,-12673.158
2025-07-20 03:45:00,117967.1,117967.2,117893.5,117934.1,324.781,38299976.0,117900.86,117849.484,117854.71,34.613068,35.13733,-0.5242642,54.94063,51.818,118024.67,117917.22,117809.766,118050.24,50.36873,54.145744,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,172.40247,181.53067,16.70584,-12997.939
2025-07-20 04:00:00,117934.2,117955.9,117870.0,117895.7,360.195,42473110.0,117904.0,117856.04,117855.36,23.508818,31.26116,-7.7523427,50.252815,50.64079,118017.09,117911.84,117806.586,118045.19,49.073864,51.808918,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,161.58965,176.97682,15.204918,-13358.134
2025-07-20 04:15:00,117895.8,118057.7,117856.7,118038.7,433.419,51133064.0,117937.67,117863.55,117859.88,43.282158,35.268158,8.014,63.706867,54.667732,118040.125,117918.72,117797.31,118065.586,54.435696,51.292763,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,166.51595,178.12079,15.7658205,-12924.715
2025-07-20 04:30:00,118038.6,118099.8,117896.9,117907.6,391.16,46160644.0,117943.83,117870.63,117864.44,27.548729,32.695015,-5.1462874,49.41327,50.687027,118030.75,117913.14,117795.53,118065.65,52.448444,51.986,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,171.06395,179.30075,16.951399,-13315.875
2025-07-20 04:45:00,117907.6,117967.0,117900.4,117917.8,178.198,21015116.0,117938.83,117877.8,117864.94,19.189209,28.19308,-9.003871,50.42294,50.978638,118031.49,117913.89,117796.29,118070.0,54.105736,53.663292,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,158.00595,173.93405,17.988781,-13137.677
2025-07-20 05:00:00,117917.9,117951.7,117818.7,117854.3,239.849,28272756.0,117924.44,117879.7,117859.21,1.4033313,19.263165,-17.859833,44.038837,49.08141,118032.02,117912.53,117793.05,118046.07,33.261475,46.605217,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,154.88022,171.9848,16.559803,-13377.526
2025-07-20 05:15:00,117854.4,117869.8,117769.0,117769.0,218.885,25787746.0,117910.55,117884.26,117851.53,-25.074472,4.483952,-29.558424,36.747295,46.633507,118032.09,117912.51,117792.92,118042.29,18.758287,35.375168,117453.53,117581.984,117685.8,117789.62,117937.42,118365.01,neutral,neutral,,,148.1202,168.59506,14.922352,-13596.411
