open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA21,MA55,MA200,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Long,RSI_Extra_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-02-27,84208.6,87066.0,82667.0,84668.1,269408.53,22931080203.5431,5083388.0,134703.889,11467445743.3804,94853.50000000001,98044.1527272727,,94853.50000000001,98044.1527272727,,-2891.4116110619652,-1646.623390235621,-1244.7882208263443,-2310.122612101739,-1338.3121343015678,-971.8104778001712,25.65092706535018,31.94228062866578,41.92334107791357,102790.28733925526,94853.50000000001,86916.71266074477,,,,15.094355545579552,16.507354668038793,-1420070.5249999997,3755.9296335055305,3934.1919866859052,0.954688954229064,40.92262726001475,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,强买入,0.16734832851197354,False,突破下轨,超卖交叉,看跌
2025-02-28,84668.2,85084.5,78200.2,84299.6,536343.231,43686395142.1932,9672296.0,262633.603,21393439885.1645,94274.69523809526,97791.90545454541,,94274.69523809526,97791.90545454541,,-3282.135863329604,-1973.7258848544175,-1308.4099784751866,-2663.301121429933,-1603.3099317272408,-1059.9911897026923,25.208983057064483,31.57423624977828,41.72987576483977,103351.0633482132,94274.69523809526,85198.32712797732,,,,18.161681302828825,14.830600645657178,-1956413.7559999996,3979.384659683707,3993.1941469521867,0.9965417440874945,43.37939827856152,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,强买入,0.19255152376138976,False,突破下轨,超卖交叉,看跌
2025-03-01,84299.6,86516.5,83779.0,86007.7,146996.671,12515888419.9825,3014683.0,74405.406,6335243654.4102,93779.25714285715,97567.67818181815,,93779.25714285715,97567.67818181815,,-3414.596905837534,-2261.9000890510406,-1152.6968167864934,-2866.5472412983945,-1855.9573936414715,-1010.589847656923,31.131989503238145,35.20771531309925,42.974577964270416,103451.19331491971,93779.25714285715,84107.3209707946,,,,26.571846001709588,19.942627616705998,-1809417.0849999995,3890.678612563442,3968.080264013143,0.9804939299863304,44.92549592509924,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,强买入,0.20627026629841969,False,弱势下轨区域,看涨交叉,看跌
2025-03-02,86007.7,94971.0,85015.0,94222.8,364711.538,32943383217.4127,6300424.0,186997.224,16884419268.0326,93674.45714285717,97422.9945454545,,93674.45714285717,97422.9945454545,,-2824.128527109133,-2374.345776662659,-449.782750446474,-2615.2349375794292,-2007.8129024290631,-607.4220351503661,51.16375657860518,48.90837764078959,48.38542610430328,103276.95553989006,93674.45714285717,84071.95874582427,106362.66712596669,97589.575,88816.4828740333,46.989586129912006,30.57437114481682,-1444705.5469999996,4323.915854523197,4087.83865873288,1.057751104067178,43.157141687202966,,,,,,,,,,neutral,,,neutral,,,,2025-07-20 15:09:01,死叉,看跌,看涨区域,0.20501850109232467,False,强势上轨区域,看涨交叉,看跌
2025-03-03,94222.0,94373.4,85029.0,86192.7,436032.402,39107649568.9303,8664891.0,212309.797,19040499467.0923,93141.76666666668,97227.94727272724,,93141.76666666668,97227.94727272724,,-2969.904828366256,-2493.457587003378,-476.4472413628778,-2788.791743211812,-2164.008670585613,-624.7830726261991,39.17015119922475,40.186733318297144,44.202099622304594,103097.71248035382,93141.76666666668,83185.82085297954,106535.63511809592,97474.24699999999,88412.85888190406,49.96177027941454,41.17440080367872,-1880737.9489999996,4682.521864914396,4192.969885558222,1.1167554246078253,41.51509846629928,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,64789.304000000004,59742.198000000004,downtrend,110000.0,74457.0,neutral,64789.304000000004,88034.426,0.33018315842781976,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.21378048044369222,False,弱势下轨区域,看涨交叉,超强看跌
2025-03-04,86193.3,88931.0,81200.0,87245.9,432434.798,36591012063.2103,9150619.0,214743.474,18174066508.1151,92737.69523809526,97086.70727272725,,92737.69523809526,97086.70727272725,,-2966.2560065207945,-2588.0172709068615,-378.23873561393293,-2870.578853311439,-2305.3227071307783,-565.2561461806608,41.11969050465948,41.62042330596975,44.840352080815386,102926.49202045755,92737.69523809526,82548.89845573297,106653.55147906276,97367.102,88080.65252093723,51.90575549620923,49.619037301845275,-1448303.1509999996,4900.270303134796,4263.730487847058,1.1492917568551935,40.70274948811532,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,64789.304000000004,59742.198000000004,downtrend,110000.0,74457.0,neutral,64789.304000000004,88034.426,0.3598148721267196,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.21973366399075409,False,弱势下轨区域,看涨交叉,超强看跌
2025-03-05,87245.9,91000.0,86328.0,90566.1,279001.09,24826777816.6592,5960009.0,139026.346,12372571302.619,92392.44761904764,97051.43818181814,,92392.44761904764,97051.43818181814,,-2664.734496453617,-2603.360716016213,-61.37378043740409,-2760.143938180059,-2396.2869533406347,-363.8569848394245,46.89756102560939,45.91185781181977,46.797979696697055,102358.40184992092,92392.44761904764,82426.49338817436,106687.98442528836,97342.12299999999,87996.26157471162,46.16470337033848,49.344076381987435,-1169302.0609999995,4883.965281482311,4271.895878090117,1.1432781652126407,39.3184082374932,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,119667.696,124714.802,neutral,110000.0,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.21573092796426135,False,弱势下轨区域,看跌交叉,超强看跌
2025-03-06,90566.1,92780.3,87790.5,89887.8,303058.632,27350634937.0079,6061685.0,151593.36,13681706392.8926,92074.69523809526,96964.38909090904,,92074.69523809526,96964.38909090904,,-2452.241752139409,-2573.136923240852,120.89517110144288,-2685.836366051837,-2454.1968358828753,-231.63953016896176,45.9064692593781,45.199138421210996,46.4542904654138,101913.49836826185,92074.69523809526,82235.89210792867,106724.69993063313,97320.787,87916.87406936687,51.96604384407302,50.012167570206934,-1472360.6929999995,4891.524904233575,4286.253960528315,1.1412121048540615,37.52086788807371,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,119667.696,124714.802,neutral,110000.0,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.21371350955274962,False,弱势下轨区域,看涨交叉,中性
2025-03-07,89887.9,91257.7,84600.0,86753.8,452474.195,39785179157.3045,8215927.0,223754.968,19681724970.5957,91565.58571428573,96822.41272727268,,91565.58571428573,96822.41272727268,,-2507.8187558574427,-2560.07328976417,52.254533906727374,-2765.574210051942,-2516.4723107166888,-249.10189933525317,41.53852997967549,42.03353777330095,44.89963994074855,101346.40643265497,91565.58571428573,81784.76499591648,106861.84131100998,97229.273,87596.70468899002,52.94001847546735,50.35692189662631,-1924834.8879999996,5017.680268216891,4333.682881317749,1.1578328192512226,36.47945229723374,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,64789.304000000004,59742.198000000004,downtrend,110000.0,74457.0,neutral,64789.304000000004,88034.426,0.3459696705399095,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.21363530068793685,False,弱势下轨区域,看涨交叉,中性
2025-03-08,86753.8,86876.5,85108.0,86184.7,96106.187,8274279764.8036,2043283.0,47297.675,4072452064.5018,91024.9523809524,96671.22727272722,,91024.9523809524,96671.22727272722,,-2568.181151866069,-2561.69486218455,-6.486289681518883,-2848.3771956217824,-2582.8532876977074,-265.52390792407505,40.77974026938934,41.47962713517146,44.622927602435816,100679.80173591927,91024.9523809524,81370.10302598552,107010.1705733935,97134.17599999999,87258.18142660649,47.987995144153956,50.96468582123146,-2020941.0749999995,4785.595963344256,4282.379223691394,1.117508682292525,35.51242353431091,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,64789.304000000004,59742.198000000004,downtrend,110000.0,74457.0,neutral,64789.304000000004,88034.426,0.32995807894662793,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.21213632311632435,False,弱势下轨区域,看跌交叉,超强看跌
2025-03-09,86184.7,86470.6,79933.4,80688.8,221609.348,18439154205.8068,4087644.0,106112.91,8831516359.2363,90292.65714285716,96420.38181818176,,90292.65714285716,96420.38181818176,,-3024.625978917087,-2654.281085531057,-370.34489338603,-3179.726862305877,-2702.228002619341,-477.498859686536,34.269298687146474,36.590298296165905,42.068093762958036,100616.34261039391,90292.65714285716,79968.97167532041,107369.46663070517,96965.901,86562.33536929483,34.17881930427711,45.035610974632824,-2242550.4229999995,4910.710537391095,4327.475639217566,1.134774854163935,35.503213408292694,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,64789.304000000004,59742.198000000004,downtrend,110000.0,74457.0,neutral,64789.304000000004,88034.426,0.17533128886137925,2025-07-20 15:09:01,死叉,看跌,强买入,0.2286716504799069,False,弱势下轨区域,看跌交叉,看跌
2025-03-10,80690.7,84031.5,77410.1,78567.8,416386.797,33576468153.0327,7504174.0,208814.004,16845572362.1905,89474.78095238097,96094.07090909085,,89474.78095238097,96094.07090909085,,-3516.96735647654,-2826.8183397201537,-690.1490167563861,-3553.1821930092556,-2872.418840697324,-680.7633523119316,32.136954812189636,34.92225313319996,41.14051646648019,100629.56668964379,89474.78095238097,78319.99521511815,107815.69370171434,96786.82800000001,85757.96229828568,21.200509300868617,34.45577458309992,-2658937.2199999997,5032.902641863159,4373.354126433214,1.1508106813128929,35.85542889359865,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,64789.304000000004,59742.198000000004,downtrend,110000.0,74457.0,neutral,64789.304000000004,88034.426,0.11565709141040438,2025-07-20 15:09:01,死叉,看跌,强买入,0.24933921309512824,False,弱势下轨区域,看跌交叉,看跌
2025-03-11,78567.8,83600.0,76560.0,82896.0,390779.169,31496850047.1384,6700221.0,195834.159,15789737050.2472,88868.78095238097,95774.72545454539,,88868.78095238097,95774.72545454539,,-3517.355987254152,-2964.925869226953,-552.4301180271987,-3638.3105897955975,-3025.5971905169786,-612.7133992786189,40.300421529030935,40.71327575478524,43.7243149779932,100004.59735268976,88868.78095238097,77732.96455207218,108012.49690235642,96643.13700000002,85273.77709764361,18.209360575702487,24.529563060282758,-2268158.051,5176.266738872933,4426.68704390455,1.1693319829330466,36.29981956116971,74457.0,82845.148,88034.426,92228.5,96422.574,102393.79800000001,110000.0,64789.304000000004,59742.198000000004,downtrend,110000.0,74457.0,neutral,64789.304000000004,88034.426,0.23743071772219565,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.2506125611484589,False,弱势下轨区域,看跌交叉,超强看跌
2025-03-12,82896.0,84487.0,80578.5,83640.7,306171.124,25257040236.9463,5204106.0,151645.58,12511698555.4041,88251.76666666668,95478.42181818176,,88251.76666666668,95478.42181818176,,-3418.1703733362665,-3055.574770048816,-362.59560328745056,-3655.6688160989434,-3151.6115156333717,-504.05730046557164,41.60208096483105,41.65130681511979,44.15471930844717,99036.5072126912,88251.76666666668,77467.02612064216,108180.06427608886,96520.63900000001,84861.21372391116,26.48858966485028,21.966153180473814,-1961986.927,5085.711971810581,4416.323303026458,1.1515714821705645,36.407444592616415,74457.0,82194.16560000001,86980.7172,90849.3,94717.8828,100225.6956,107241.6,65539.5888,60884.1756,downtrend,107241.6,74457.0,neutral,65539.5888,86980.7172,0.28012237452950456,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.24440849069365983,False,弱势下轨区域,看涨交叉,超强看跌
2025-03-13,83640.7,84307.1,79903.4,81085.4,247960.052,20339091216.6417,4136157.0,122081.993,10013322135.9831,87434.26666666668,95061.01999999995,,87434.26666666668,95061.01999999995,,-3505.3489336759812,-3145.529602774249,-359.8193309017324,-3779.9967555078183,-3277.288563608261,-502.7081918995573,38.50013926409891,39.40503982504096,43.00314872186649,97650.31857751097,87434.26666666668,77218.21475582238,108429.2816972821,96372.36,84315.4383027179,32.48438433545163,25.72744485866815,-2209946.979,5036.996830966969,4416.07083696593,1.1406059859374105,36.614192610775945,74457.0,82155.202,86917.649,90766.75,94615.851,100095.927,107076.5,65584.496,60952.527,downtrend,107076.5,74457.0,neutral,65584.496,86917.649,0.20320360520547506,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.23368531127027914,False,弱势下轨区域,看涨交叉,超强看跌
2025-03-14,81085.5,85270.2,80772.0,83939.8,233544.708,19480400183.0068,3668098.0,117011.97,9762569628.2572,86853.88095238098,94686.7563636363,,86853.88095238098,94686.7563636363,,-3306.0028036438453,-3177.624242948168,-128.37856069567715,-3724.6771599248605,-3366.766282871581,-357.91087705327936,43.56240240184645,43.00994664395519,44.648614275941654,96390.66437749725,86853.88095238098,77317.0975272647,108523.60399343265,96225.06,83926.51600656734,34.37419658537469,31.115723528558885,-1976402.2709999997,4998.511343040757,4417.713420226612,1.131470257929124,36.45171781539907,74457.0,82155.202,86917.649,90766.75,94615.851,100095.927,107076.5,65584.496,60952.527,downtrend,107076.5,74457.0,neutral,65584.496,86917.649,0.2907095449041219,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.21960523399858126,False,弱势下轨区域,看涨交叉,超强看跌
2025-03-15,83939.9,84625.0,83564.5,84302.9,76674.97,6452002481.0053,1360801.0,39046.913,3285717870.9202,86272.90952380953,94377.50909090904,,86272.90952380953,94377.50909090904,,-3083.179450443233,-3158.735284447181,75.55583400394835,-3640.600519901811,-3421.533130277627,-219.06738962418376,44.19171347287212,43.459229633296594,44.85526044641872,94823.00706775903,86272.90952380953,77722.81197986004,108622.09428828133,96098.07400000001,83574.05371171869,35.573117520322995,34.14389948038312,-1899727.3009999997,4717.224818537846,4350.569151822079,1.0842776321719207,36.30084836254911,74457.0,82155.202,86917.649,90766.75,94615.851,100095.927,107076.5,65584.496,60952.527,downtrend,107076.5,74457.0,neutral,65584.496,86917.649,0.3018409233740552,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.19821048324769538,False,弱势下轨区域,看涨交叉,中性
2025-03-16,84303.0,85136.0,81925.6,82541.6,174630.7,14560229989.6632,2961719.0,87189.041,7268415968.3845,85621.63333333336,94019.21818181813,,85621.63333333336,94019.21818181813,,-3013.9693651670386,-3129.782100591153,115.81273542411418,-3638.5769900825835,-3464.9419022386182,-173.63508784396527,41.75927653929307,41.781576693716154,44.04141647191796,93052.57761488516,85621.63333333336,78190.68905178156,108713.51087600068,95925.465,83137.41912399931,38.5728991593873,36.17340442169501,-2074358.0009999997,4609.594474356571,4327.765768785637,1.065121062605478,36.46882652791211,74457.0,82007.348,86678.326,90453.5,94228.674,99603.49799999999,106450.0,65754.904,61211.898,downtrend,106450.0,74457.0,neutral,65754.904,86678.326,0.252699027912356,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.1735763262684422,False,弱势下轨区域,看涨交叉,中性
2025-03-17,82541.6,84727.1,82384.0,83962.9,182662.082,15243760952.7371,3126276.0,89902.776,7503060657.5796,85262.03333333335,93616.46181818178,,85262.03333333335,93616.46181818178,,-2812.017653168121,-3066.2292111065462,254.21155793842536,-3547.58898713674,-3481.4713192182426,-66.11766791849732,44.41799330652134,43.62550685733417,44.865137982031726,92234.21426105364,85262.03333333335,78289.85240561307,108747.82094337457,95766.10200000001,82784.38305662546,40.42492496487093,38.19031388152709,-1891695.9189999998,4447.70201190253,4288.0724534099245,1.0372264135522398,36.624806252892036,74457.0,82007.348,86678.326,90453.5,94228.674,99603.49799999999,106450.0,65754.904,61211.898,downtrend,106450.0,74457.0,neutral,65754.904,86678.326,0.29712437095614647,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.16354714179668753,True,弱势下轨区域,看涨交叉,中性
2025-03-18,83963.0,83979.8,81113.5,82666.1,188897.749,15546964609.4973,3234435.0,93706.244,7712643369.0886,84977.60476190477,93234.6654545454,,84977.60476190477,93234.6654545454,,-2725.1960252126446,-2998.0225739277657,272.82654871512113,-3516.896299682354,-3488.5563153110647,-28.33998437128912,42.511128613329035,42.34075523621909,44.25857997518827,91862.29806571348,84977.60476190477,78092.91145809607,108774.35753455014,95580.763,82387.16846544987,38.954580608935025,39.317468244397766,-2080593.6679999998,4334.744725338064,4259.637004341726,1.0176324228848097,37.013996806582064,74457.0,82007.348,86678.326,90453.5,94228.674,99603.49799999999,106450.0,65754.904,61211.898,downtrend,106450.0,74457.0,neutral,65754.904,86678.326,0.256590504172788,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.16203547565499493,True,弱势下轨区域,看跌交叉,中性
2025-03-19,82666.2,86990.0,82501.8,86809.8,251961.741,21278400806.1707,4041006.0,130453.798,11024873581.6721,85101.47619047621,92924.58727272722,,85101.47619047621,92924.58727272722,,-2295.565450316324,-2857.5311492054775,561.9656988891534,-3265.884570410446,-3444.021966330941,178.13739592049478,49.91069002783238,47.52554583464848,46.61198322231032,92019.8843533549,85101.47619047621,78183.06802759753,108778.70105099562,95475.37000000002,82172.03894900443,48.825237511020156,42.73491436160872,-1828631.927,4345.705816385345,4264.208264254891,1.0191120008873897,36.11133764296395,74457.0,82007.348,86678.326,90453.5,94228.674,99603.49799999999,106450.0,65754.904,61211.898,downtrend,106450.0,74457.0,fib_382_reject,86678.326,90453.5,0.3861094614446911,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.16259196602873796,True,强势上轨区域,看涨交叉,中性
2025-03-20,86809.8,87500.0,83613.6,84183.6,242943.492,20712134490.6818,3647609.0,122401.863,10433709034.9592,85078.40476190478,92549.59636363632,,85078.40476190478,92549.59636363632,,-2142.2974449096073,-2714.4844083463036,572.1869634366963,-3166.250119030912,-3388.4675968709353,222.2174778400231,45.880082074787005,44.842192278850156,45.37310050861746,92005.66566619284,85078.40476190478,78151.14385761671,108840.66980864143,95351.18200000002,81861.6941913586,50.9017765236058,46.22719821452034,-2071575.419,4312.898258072106,4256.652098969793,1.0132137082840118,35.07573442192416,74457.0,82007.348,86678.326,90453.5,94228.674,99603.49799999999,106450.0,65754.904,61211.898,downtrend,106450.0,74457.0,neutral,65754.904,86678.326,0.3040227549776515,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.16284416530080162,True,弱势下轨区域,看涨交叉,中性
2025-03-21,84183.6,84813.6,83122.0,84050.3,144422.271,12128213315.5817,2379726.0,72427.426,6083061455.5987,85066.53333333335,92174.11090909086,,85066.53333333335,92174.11090909086,,-2008.4356464295997,-2573.2746559629627,564.839009533363,-3071.8964125062485,-3325.153359997998,253.25694749174954,45.67844271562386,44.7076606555737,45.31072560242665,91999.94391559347,85066.53333333335,78133.12275107324,108805.11238825042,95180.532,81555.9516117496,61.175873229855846,53.634295754827285,-2215997.69,4125.662668209813,4205.351056990397,0.9810507166463258,34.24034892762993,74457.0,82007.348,86678.326,90453.5,94228.674,99603.49799999999,106450.0,65754.904,61211.898,downtrend,106450.0,74457.0,neutral,65754.904,86678.326,0.2998562185478074,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.16301147608993377,True,弱势下轨区域,看涨交叉,中性
2025-03-22,84050.3,84509.0,83589.5,83804.9,52218.652,4391946161.3191,881860.0,24657.382,2074332526.1316,84961.63809523812,91833.10727272723,,84961.63809523812,91833.10727272723,,-1900.2460818491963,-2438.6689411402094,538.4228592910131,-2988.134511365133,-3257.749590271425,269.6150789062917,45.28387297330633,44.44988500256517,45.19401489379895,91901.56835191236,84961.63809523812,78021.70783856387,108794.76472494645,95018.75700000001,81242.74927505357,62.18679404945473,58.088147934305475,-2268216.342,3896.651049051969,4139.6340358505895,0.9413032686719869,33.464633825785285,74457.0,81901.148,86506.426,90228.5,93950.574,99249.79800000001,106000.0,65877.304,61398.198000000004,downtrend,106000.0,74457.0,neutral,65877.304,86506.426,0.296354183178518,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.1633662064965107,False,弱势下轨区域,看涨交叉,中性
2025-03-23,83804.9,86110.9,83761.2,86044.2,90899.873,7717260188.0899,1395203.0,48358.398,4106148242.5016,84572.18095238096,91542.6145454545,,84572.18095238096,91542.6145454545,,-1615.193333738076,-2273.9738196597827,658.7804859217067,-2789.612413332652,-3164.12215488367,374.5097415510181,49.56508000576846,47.35804933999602,46.477693073939655,90179.51329651523,84572.18095238096,78964.8486082467,108696.30150046026,94865.48,81034.65849953973,73.79463741620964,65.71910156517342,-2177316.469,3786.1545455482565,4103.835355133578,0.9225892897511282,32.05233984098719,74457.0,81665.1716,86124.4642,89728.55,93332.6358,98463.8766,105000.1,66149.27679999999,61812.1566,downtrend,105000.1,74457.0,fib_382_reject,66149.27679999999,86124.4642,0.37937210040893016,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.13260465275907968,True,强势上轨区域,看涨交叉,中性
2025-03-24,86044.1,88752.0,85478.3,87463.4,210907.484,18432550277.6387,3282516.0,106592.547,9315946461.0658,84632.69047619049,91291.41090909089,,84632.69047619049,91291.41090909089,,-1260.2421113292075,-2071.227477993668,810.9853666644603,-2534.9679574482143,-3038.291315396579,503.3233579483649,52.12192034598224,49.13025517703224,47.276311276822035,90335.28137002722,84632.69047619049,78930.09958235375,108572.15879628948,94726.304,80880.44920371052,80.78253109700408,72.25465418755617,-1966408.985,3749.550649437667,4087.232648030906,0.9173812631497932,29.778504830336267,74457.0,81868.8396,86454.1302,90160.05,93865.9698,99142.1946,105863.1,114405.5592,118865.22540000001,neutral,105863.1,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.13476095021322834,True,强势上轨区域,看涨交叉,中性
2025-03-25,87463.4,88500.0,86260.0,87369.8,173505.289,15155815871.099,2768708.0,86657.037,7570229992.0026,84638.5904761905,90994.53090909088,,84638.5904761905,90994.53090909088,,-975.251357460962,-1852.0322538871267,876.7808964261646,-2309.2521078797727,-2892.4834738932177,583.231366013445,51.934917314186826,49.01598275073621,47.22888508596685,90352.22952604217,84638.5904761905,78924.95142633883,108338.19454653513,94555.398,80772.60145346487,86.83436477859554,80.47051109726976,-2139914.274,3641.7256030492617,4050.287995070288,0.8991275700596356,27.667086606160414,74457.0,81868.8396,86454.1302,90160.05,93865.9698,99142.1946,105863.1,114405.5592,118865.22540000001,neutral,105863.1,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.13501262291127028,True,强势上轨区域,超买交叉,中性
2025-03-26,87369.9,88270.2,85816.3,86873.8,187956.695,16368183043.4019,2620341.0,90917.376,7918117145.7116,84462.76666666668,90670.83818181814,,84462.76666666668,90670.83818181814,,-780.4209792740294,-1637.7099989645071,857.2890196904777,-2129.5187959593604,-2739.890538306446,610.3717423470857,50.89289761590776,48.38974265819222,46.974077313351756,89637.823546346,84462.76666666668,79287.70978698735,108035.72390226317,94363.90400000002,80692.08409773688,84.1947558287268,83.93721723477547,-2327870.969,3556.880917117171,4018.360235168882,0.8851573052080245,25.841932364601337,74457.0,81868.8396,86454.1302,90160.05,93865.9698,99142.1946,105863.1,65914.5408,61454.874599999996,downtrend,105863.1,74457.0,fib_382_reject,86454.1302,90160.05,0.39536268431928834,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.12254054854969995,True,强势上轨区域,超买交叉,中性
2025-03-27,86873.9,87722.4,85724.5,87191.2,163451.689,14210148345.9687,2451436.0,79508.1,6912883489.7993,84334.35714285716,90394.6836363636,,84334.35714285716,90394.6836363636,,-593.5627515859815,-1428.880549488802,835.3177979028205,-1949.3292202876182,-2581.7782747026804,632.4490544150622,51.56263862268219,48.82902263797083,47.16022818825205,89080.65323522639,84334.35714285716,79588.06105048793,107715.68732700452,94175.07000000002,80634.45267299553,81.19819865495248,84.07577308742493,-2164419.2800000003,3445.5251373230867,3977.951030465504,0.8661557447377344,24.18323343329507,74457.0,81868.8396,86454.1302,90160.05,93865.9698,99142.1946,105863.1,114405.5592,118865.22540000001,neutral,105863.1,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.11255901516695738,True,强势上轨区域,超买交叉,中性
2025-03-28,87191.2,87470.0,83531.7,84380.8,222284.56,18906017105.6124,3429988.0,109001.069,9269785351.1783,84221.35714285716,90099.7236363636,,84221.35714285716,90099.7236363636,,-664.591060359322,-1276.022651662906,611.4315913035839,-1926.0404869868507,-2450.6307171595145,524.5902301726637,45.62865737761628,45.248395618664155,45.71036612621583,88843.22583999534,84221.35714285716,79599.48844571898,107642.14208027837,94017.06700000002,80391.99191972168,67.32975032396776,77.57423493588233,-2386703.8400000003,3480.7233418000096,3977.1580098561944,0.8751785403481782,23.458287584487486,74457.0,81868.8396,86454.1302,90160.05,93865.9698,99142.1946,105863.1,65914.5408,61454.874599999996,downtrend,105863.1,74457.0,neutral,65914.5408,86454.1302,0.31598320071578456,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.10975526526599472,True,中轨附近,看跌交叉,中性
2025-03-29,84380.8,84589.7,81601.0,82604.7,135513.705,11234711035.3115,2216920.0,65408.377,5422718032.783,84050.88095238096,89825.90909090906,,84050.88095238096,89825.90909090906,,-854.3495238101314,-1191.688026092351,337.3385022822197,-1985.303417579751,-2357.565257243562,372.26183966381086,42.31442156947691,43.148787580719016,44.82175279169013,88634.44016854199,84050.88095238096,79467.32173621994,107663.59733385152,93868.77000000002,80073.94266614852,47.579121704022235,65.36902356098082,-2522217.5450000004,3445.5788173857227,3957.3888496590707,0.8706697644035055,23.399301136119966,74457.0,81868.8396,86454.1302,90160.05,93865.9698,99142.1946,105863.1,65914.5408,61454.874599999996,downtrend,105863.1,74457.0,neutral,65914.5408,86454.1302,0.25943049280235353,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.10906629803815719,True,弱势下轨区域,看跌交叉,中性
2025-03-30,82604.8,83490.0,81501.4,82352.8,109565.925,9064725716.8179,1944059.0,53855.053,4455757412.5454,84130.11904761905,89481.52909090905,,84130.11904761905,89481.52909090905,,-1013.379094618489,-1156.0262397975787,142.64714517908965,-2038.6417061487737,-2293.7805470246044,255.13884087583074,41.85013299701539,42.85267082071716,44.69600466980352,88532.3991410921,84130.11904761905,79727.838954146,107675.31012651183,93714.65400000002,79753.99787348822,26.173550653487847,47.027474227159274,-2631783.47,3341.5089018581716,3918.0130726658895,0.8528580277514354,23.37506656088332,74457.0,82049.78080000001,86747.0096,90543.4,94339.7904,99744.8208,106629.8,65705.9984,61137.4608,downtrend,106629.8,74457.0,neutral,65705.9984,86747.0096,0.24541849015317294,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.1046540797352559,True,弱势下轨区域,看跌交叉,中性
