open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MA200,MACD_Long,MACD_Long_Signal
2024-12-06,97001.6,101988.8,96429.5,99802.5,282369.6,27983160000.0,4877066.0,138602.42,13738512000.0,95517.51,,,4160.337,4746.673,-586.3356,66.951355,67.79312,101369.414,95517.51,89665.6,,,,67.47208,66.78691,3482235.8,4297.082,3386.8447,1.2687567,45.534058,,,,,,,,,,neutral,,,neutral,,,,,7123.6763,7551.043
2024-12-07,99802.5,100499.0,98876.9,99899.2,95858.66,9559737000.0,1929665.0,46690.785,4656621600.0,95958.266,82031.24,,4119.3066,4621.1997,-501.8928,67.091446,67.88519,101667.86,95958.266,90248.68,,,,60.29678,64.06357,3578094.2,4106.012,3351.55,1.2251084,45.771465,,,,,,,,,,neutral,,,neutral,,,,,7049.647,7450.7637
2024-12-08,99899.2,101457.9,98709.4,101200.0,109755.68,10964662000.0,2103094.0,54846.33,5480892400.0,96496.37,82670.06,,4143.9844,4525.7563,-381.77222,68.99536,69.13154,101944.625,96496.37,91048.11,,,,69.995056,65.9213,3687850.0,4009.0469,3339.489,1.2004972,46.16674,,,,,,,,,,neutral,,,neutral,,,,,7016.1436,7363.84
2024-12-09,101200.1,101300.0,94039.7,97349.1,326973.6,32095240000.0,5773645.0,154603.22,15178921000.0,96822.164,83221.06,,3808.8992,4382.3853,-573.4857,58.25102,61.689587,101572.48,96822.164,92071.85,,,,64.32786,64.87323,3360876.5,4241.2793,3417.9053,1.2409002,44.36546,,,,,,,,,,neutral,,,neutral,,,,,6759.8726,7243.0464
2024-12-10,97349.1,98320.6,94265.5,96602.4,291490.75,28129042000.0,5651800.0,145065.33,13999754000.0,97025.33,83748.52,,3443.3962,4194.5874,-751.191,56.41645,60.366528,101335.31,97025.33,92715.34,,,,56.71245,63.678455,3069385.8,4227.9805,3430.6492,1.2324142,42.69284,,,,,,,,,,neutral,,,neutral,,,,,6469.6265,7088.3623
2024-12-11,96602.3,101880.0,95650.0,101115.3,221807.7,21990320000.0,4229343.0,114251.79,11330912000.0,97350.44,84361.5,,3477.796,4051.229,-573.43304,63.83067,65.11453,101812.74,97350.44,92888.13,,,,56.516796,59.1857,3291193.5,4370.982,3486.636,1.2536387,41.9903,,,,,,,,,,neutral,,,neutral,,,,,6414.7627,6953.6426
2024-12-12,101115.3,102538.4,99280.2,99982.4,215219.08,21703840000.0,4129177.0,108312.625,10925625000.0,97427.375,84935.586,,3374.7405,3915.9314,-541.19086,61.02417,63.121334,102011.17,97427.375,92843.57,,,,62.59956,58.6096,3075974.2,4291.4976,3482.0674,1.2324568,41.47766,,,,,,,,,,neutral,,,neutral,,,,,6279.1357,6818.741
2024-12-13,99982.3,101869.5,99149.6,101371.9,152437.31,15327839000.0,3042727.0,76027.66,7643586600.0,97544.06,85535.85,,3366.3838,3806.0217,-439.63806,63.163445,64.52,102391.25,97544.06,92696.87,,,,73.616806,64.244385,3228411.8,4179.2407,3466.824,1.2054955,40.94208,,,,,,,,,,neutral,,,neutral,,,,,6201.2534,6695.2437
2024-12-14,101371.9,102638.0,100559.8,101381.0,107680.55,10931716000.0,2229858.0,53113.633,5393209300.0,97718.13,86124.234,,3322.199,3709.2573,-387.05823,63.177696,64.52925,102833.99,97718.13,92602.27,,,,74.23056,70.14898,3336092.2,4029.1663,3439.0515,1.1715924,40.62262,,,,,,,,,,neutral,,,neutral,,,,,6104.1133,6577.0176
2024-12-15,101381.0,105374.6,101200.1,104460.4,157733.92,16239310000.0,3101360.0,84467.83,8698623000.0,98027.66,86798.625,,3495.3716,3666.4802,-171.10846,67.7286,67.53673,103895.9,98027.66,92159.414,,,,82.95897,76.93545,3493826.0,4039.5474,3453.7605,1.1696084,40.899395,,,,,,,,,,neutral,,,neutral,,,,,6144.508,6490.5156
2024-12-16,104460.5,107777.0,103264.6,106023.2,274395.75,28967203000.0,5278040.0,138944.34,14670106000.0,98644.766,87500.75,,3715.8828,3676.3606,39.522106,69.77052,68.940056,105000.625,98644.766,92288.9,,,,87.159966,81.44984,3768221.8,4073.3225,3474.9333,1.1722016,41.579468,,,,,,,,,,neutral,,,neutral,,,,,6226.4624,6437.705
2024-12-17,106023.2,108366.8,105252.0,106074.6,197773.9,21115020000.0,4179052.0,99997.28,10677742000.0,99313.96,88217.61,,3850.4019,3711.169,139.233,69.83812,68.98636,105698.664,99313.96,92929.26,,,,90.460045,86.85966,3965995.8,4004.8567,3467.7307,1.1548927,42.308144,,,,,,,,,,neutral,,,neutral,,,,,6267.9717,6403.7583
2024-12-18,106074.6,106484.6,99951.1,100181.1,328581.94,33924250000.0,6216898.0,155604.9,16069942000.0,99517.58,88799.56,,3441.7783,3657.2908,-215.51239,54.727173,58.489777,105724.71,99517.58,93310.44,,,,77.4487,85.0229,3637413.8,4185.474,3529.046,1.1860073,40.70961,,,,,,,,,,neutral,,,neutral,,,,,5977.447,6318.496
2024-12-19,100181.2,102756.7,95681.2,97434.4,372968.47,37081223000.0,7425449.0,179453.92,17848003000.0,99600.43,89359.05,,2863.2993,3498.4924,-635.1932,49.36611,54.436535,105645.56,99600.43,93555.305,,,,55.33939,74.416046,3264445.2,4391.9043,3599.975,1.2199819,37.905983,,,,,,,,,,neutral,,,neutral,,,,,5561.826,6167.162
2024-12-20,97434.3,98243.0,92272.6,97764.4,396188.78,37958726000.0,7747092.0,192090.03,18404614000.0,99612.25,89917.09,,2403.7695,3279.5479,-875.7784,49.999847,54.8314,105641.984,99612.25,93582.51,,,,37.58618,56.791424,3660634.2,4504.6543,3647.3835,1.2350371,35.941532,,,,,,,,,,neutral,,,neutral,,,,,5195.161,5972.7617
2024-12-21,97764.5,99485.0,96375.0,97261.8,161258.48,15758502000.0,3335893.0,80347.266,7853654000.0,99649.71,90449.266,,1976.2522,3018.8887,-1042.6366,48.99407,54.081882,105610.4,99649.71,93689.016,,,,29.6057,40.843758,3499375.8,4405.036,3636.636,1.2112942,33.771465,,,,,,,,,,neutral,,,neutral,,,,,4830.5566,5744.321
2024-12-22,97261.7,97437.9,94200.0,95153.5,148114.73,14215964000.0,3134938.0,70507.414,6767629000.0,99549.16,90907.69,,1450.5979,2705.2305,-1254.6327,44.912777,51.010635,105734.375,99549.16,93363.94,,,,27.674358,31.62208,3351261.0,4321.669,3628.6611,1.1909817,32.271828,,,,,,,,,,neutral,,,neutral,,,,,4389.2524,5473.307
2024-12-23,95153.4,96499.0,92464.4,94861.1,247211.86,23352439000.0,5207668.0,121829.03,11510199000.0,99500.14,91309.9,,998.90405,2363.9653,-1365.0612,44.360847,50.592247,105815.51,99500.14,93184.766,,,,21.661219,26.313759,3104049.0,4301.164,3636.78,1.1826848,31.26319,,,,,,,,,,neutral,,,neutral,,,,,3975.3706,5173.7197
2024-12-24,94861.0,99450.0,93525.6,98627.2,211610.62,20467194000.0,3920298.0,109376.055,10580880000.0,99629.375,91787.69,,934.059,2077.9841,-1143.925,52.463707,55.525517,105754.05,99629.375,93504.695,,,,24.489153,24.608244,3315659.8,4417.1094,3682.5325,1.1994761,29.470978,,,,,,,,,,neutral,,,neutral,,,,,3789.93,4896.962
2024-12-25,98626.9,99580.7,97570.0,99379.7,124696.89,12284102000.0,2722825.0,62253.484,6133707300.0,99663.18,92316.01,,932.6384,1848.9149,-916.2765,53.90809,56.438053,105774.12,99663.18,93552.234,,,,33.242203,26.464191,3440356.5,4245.223,3649.0957,1.1633631,27.770285,,,,,,,,,,neutral,,,neutral,,,,,3650.0537,4647.58
2024-12-26,99379.6,99950.0,95153.0,95751.0,194857.66,18828964000.0,3878316.0,95170.88,9195864000.0,99603.625,92793.38,,631.42816,1605.4176,-973.98944,46.561104,51.12652,105840.234,99603.625,93367.02,,,,35.08531,30.938889,3245499.0,4284.6357,3672.0537,1.1668227,26.78041,,,,,,,,,,neutral,,,neutral,,,,,3330.774,4384.2188
2024-12-27,95750.9,97564.5,93440.0,94258.9,206008.25,19664749000.0,4086656.0,102046.14,9741715000.0,99339.65,93245.97,,269.21347,1338.1768,-1068.9633,43.91102,49.130188,105976.68,99339.65,92702.62,,,,26.037952,31.455154,3039490.8,4273.1978,3681.1028,1.1608472,26.24603,,,,,,,,,,neutral,,,neutral,,,,,2966.5312,4100.681
2024-12-28,94258.9,95700.0,94100.0,95259.1,67991.35,6441586700.0,1613529.0,35331.938,3347872000.0,99118.69,93727.73,,62.147137,1082.9708,-1020.82367,46.124626,50.49085,105971.92,99118.69,92265.45,,,,17.503614,26.20896,3107482.0,4082.255,3639.4807,1.1216586,25.749819,,,,,,,,,,neutral,,,neutral,,,,,2690.2808,3818.6013
2024-12-29,95259.1,95300.0,92961.8,93700.0,95047.94,8949367000.0,1990464.0,44931.74,4231864600.0,98761.55,94198.01,,-225.1652,821.3436,-1046.5088,43.25868,48.37312,105918.664,98761.55,91604.43,,,,13.255707,18.932425,3012434.2,3957.6794,3613.455,1.0952618,25.554228,,,,,,,,,,neutral,,,neutral,,,,,2362.6804,3527.417
2024-12-30,93699.9,95031.6,91510.0,92759.3,222343.6,20718760000.0,4401173.0,111061.0,10352744000.0,98542.984,94623.58,,-522.7431,552.52625,-1075.2694,41.579945,47.121017,106126.88,98542.984,90959.086,,,,11.61222,14.123847,2790090.5,3926.531,3611.618,1.0871944,25.699453,,,,,,,,,,neutral,,,neutral,,,,,2023.7335,3226.6804
2024-12-31,92759.3,96254.3,92000.0,93548.9,178648.11,16839153000.0,3535447.0,91654.17,8640104000.0,98397.58,94950.29,,-686.94293,304.63245,-991.5754,43.55982,48.300434,106237.49,98397.58,90557.664,,,,9.965336,11.611088,2968738.8,3949.943,3624.4717,1.0897983,25.36816,,,,,,,,,,neutral,,,neutral,,,,,1763.2954,2934.0034
2025-01-01,93548.8,95161.2,92796.5,94580.9,91236.66,8572615000.0,1804360.0,45712.48,4296719400.0,98086.42,95290.68,,-725.43634,98.61868,-824.055,46.12952,49.835896,105988.625,98086.42,90184.22,,,,16.110624,12.562727,3059975.2,3836.7114,3599.2761,1.0659674,25.060532,,,,,,,,,,neutral,,,neutral,,,,,1583.4043,2663.8835
2025-01-02,94580.9,97822.4,94357.4,96967.5,181645.5,17520374000.0,3485887.0,91670.016,8844274000.0,97942.85,95663.14,,-556.94385,-32.493816,-524.45,51.61586,53.210262,105811.53,97942.85,90074.17,,,,35.194313,20.423426,3241620.8,3810.1606,3596.5906,1.0593812,23.786077,,,,,,,,,,neutral,,,neutral,,,,,1541.0104,2439.3088
2025-01-03,96967.6,98949.0,96061.5,98145.7,125220.67,12191508000.0,2447503.0,62635.65,6100957000.0,97789.23,96053.516,,-324.59964,-90.914986,-233.68466,54.101044,54.78676,105508.67,97789.23,90069.77,,,,56.863087,36.056007,3366841.5,3744.2563,3582.409,1.0451784,22.223185,,,,,,,,,,neutral,,,neutral,,,,,1555.9685,2262.6409
2025-01-04,98145.7,98760.9,97438.2,98173.2,71914.63,7047067000.0,1425236.0,34608.53,3391666200.0,97636.47,96376.48,,-136.67075,-100.06614,-36.604607,54.160225,54.824062,105190.76,97636.47,90082.18,,,,74.07741,55.37827,3438756.2,3571.2878,3537.2146,1.0096328,20.771927,,,,,,,,,,neutral,,,neutral,,,,,1562.3529,2122.5833
2025-01-05,98173.2,98852.6,97227.0,98340.2,74949.29,7346604500.0,1416760.0,36787.547,3606330400.0,97345.03,96551.234,,25.44645,-74.963615,100.410065,54.54354,55.060482,104269.78,97345.03,90420.28,,,,79.49882,70.14644,3513705.5,3432.3103,3498.9824,0.9809453,19.499008,,,,,,,,,,neutral,,,neutral,,,,,1568.3497,2011.7366
2025-01-06,98340.2,102444.0,97872.6,102180.4,207493.33,20828553000.0,3872847.0,106223.516,10662927000.0,97162.04,96809.56,,458.5121,31.731524,426.78058,62.341785,60.10198,103320.52,97162.04,91003.56,,,,85.82119,79.79914,3721198.8,3513.6738,3520.4307,0.9980807,19.096317,,,,,,,,,,neutral,,,neutral,,,,,1757.6454,1960.9183
2025-01-07,102180.5,102762.1,96153.0,96920.3,258711.31,25560000000.0,4469033.0,124202.164,12272380000.0,96726.125,96927.875,,372.9742,99.980064,272.99414,49.751575,51.751965,101421.62,96726.125,92030.63,,,,75.53276,80.284256,3462487.5,3734.7756,3582.204,1.0425916,18.09073,,,,,,,,,,neutral,,,neutral,,,,,1647.6998,1898.2747
2025-01-08,96920.2,97242.2,92500.0,95014.1,262012.11,24890489000.0,5034341.0,125746.04,11946831000.0,96480.08,97066.625,,149.6454,109.91313,39.73227,46.116844,49.1535,100962.27,96480.08,91997.88,,,,58.93783,73.430595,3200475.2,3806.7346,3605.404,1.0558413,17.57185,,,,,,,,,,neutral,,,neutral,,,,,1450.148,1808.6493
2025-01-09,95014.0,95358.7,91055.8,92505.9,257760.9,23994410000.0,4976061.0,122609.98,11417562000.0,96245.38,97092.65,,-227.117,42.507103,-269.6241,41.790497,45.964905,101010.33,96245.38,91480.445,,,,30.537224,55.002605,2942714.5,3842.175,3619.354,1.0615637,17.47449,,,,,,,,,,neutral,,,neutral,,,,,1148.5803,1676.6355
2025-01-10,92506.0,95882.5,92173.6,94675.5,261942.95,24636484000.0,4889944.0,131544.77,12376535000.0,96098.3,97165.96,,-346.6395,-35.32222,-311.3173,46.468628,48.97143,100857.3,96098.3,91339.3,,,,24.816683,38.097244,3204657.2,3832.6553,3621.1448,1.0584098,17.192898,,,,,,,,,,neutral,,,neutral,,,,,993.4771,1540.0038
2025-01-11,94675.6,94988.0,93802.1,94562.5,64661.76,6101597700.0,1369972.0,31163.719,2940960300.0,95969.76,97250.734,,-445.3464,-117.32706,-328.01935,46.260098,48.822872,100741.91,95969.76,91197.61,,,,24.421324,26.591743,3139995.5,3643.6013,3572.44,1.0199195,16.93142,,,,,,,,,,neutral,,,neutral,,,,,850.24646,1402.0524
2025-01-12,94562.4,95444.0,93661.1,94499.9,77298.13,7302019600.0,1571748.0,38243.258,3613115400.0,95938.63,97323.33,,-522.5994,-198.38153,-324.21793,46.136578,48.736874,100740.11,95938.63,91137.164,,,,30.099178,26.445728,3062697.5,3510.694,3536.6492,0.9926611,16.504322,,,,,,,,,,neutral,,,neutral,,,,,720.403,1265.7225
2025-01-13,94499.9,95934.5,88909.0,94485.3,361150.5,33357740000.0,6407451.0,174597.8,16132784000.0,95920.734,97362.41,,-578.3345,-274.37213,-303.96234,46.10566,48.71586,100740.91,95920.734,91100.57,,,,33.209885,29.243462,2701547.0,3761.7517,3606.4263,1.0430691,17.400337,,,,,,,,,,neutral,,,neutral,,,,,605.0549,1133.589
2025-01-14,94485.4,97353.9,94305.4,96514.9,212859.66,20455516000.0,4065158.0,109290.336,10503730000.0,95820.16,97402.9,,-453.50537,-310.19876,-143.3066,51.01996,51.752407,100496.22,95820.16,91144.086,,,,41.52598,34.945015,2914406.8,3710.8052,3595.2676,1.032136,17.666763,,,,,,,,,,neutral,,,neutral,,,,,604.88696,1027.8485
2025-01-15,96514.9,100658.9,96450.2,100460.0,222417.56,21890263000.0,4026826.0,114044.234,11227791000.0,95871.59,97440.95,,-35.827812,-255.32458,219.49677,58.870567,56.954327,100723.625,95871.59,91019.56,,,,59.513035,44.749634,3136824.2,3746.3691,3607.5364,1.0384841,16.76045,,,,,,,,,,neutral,,,neutral,,,,,798.97394,982.0736
2025-01-16,100460.0,100850.0,97293.6,99937.4,216802.52,21512694000.0,3912749.0,106931.95,10609333000.0,96070.945,97459.43,,250.13184,-154.23329,404.36514,57.554554,56.11283,101221.59,96070.945,90920.3,,,,72.631874,57.890297,2920021.8,3732.7998,3606.5137,1.0350162,15.857125,,,,,,,,,,neutral,,,neutral,,,,,934.79346,972.6176
2025-01-17,99937.4,105784.0,99902.0,104042.5,249449.97,25723722000.0,4489396.0,129505.27,13354795000.0,96536.836,97574.28,,798.79614,36.372597,762.4236,64.30469,60.88006,102631.05,96536.836,90442.62,,,,84.22389,72.12293,3169471.8,3886.3142,3652.0232,1.0641537,15.816158,,,,,,,,,,neutral,,,neutral,,,,,1251.5001,1028.394
2025-01-18,104042.6,104962.1,102242.8,104524.3,167940.1,17403566000.0,3308318.0,82838.625,8586609700.0,96978.03,97693.625,,1257.9924,280.69656,977.2959,65.00804,61.396812,103920.81,96978.03,90035.26,,,,87.27491,81.37689,3337411.8,3802.956,3633.369,1.0466748,15.778117,,,,,,,,,,neutral,,,neutral,,,,,1540.1168,1130.7386
2025-01-19,104524.3,106450.0,99600.0,101311.5,280949.2,29174847000.0,5347056.0,139324.61,14473673000.0,97340.484,97843.58,,1347.1338,493.984,853.1498,56.94949,56.199,104355.25,97340.484,90325.73,,,,84.30696,85.268585,3056462.5,4020.602,3697.7014,1.0873246,14.888615,,,,,,,,,,neutral,,,neutral,,,,,1618.5436,1228.2997
2025-01-20,101311.5,110000.0,99501.0,102247.6,530508.2,55636480000.0,10954393.0,264671.22,27754752000.0,97792.31,98029.516,,1476.2966,690.44653,785.8501,58.561317,57.304813,104790.836,97792.31,90793.79,,,,75.49466,82.35884,3586970.8,4483.3447,3833.7275,1.1694479,14.963647,,,,,,,,,,neutral,,,neutral,,,,,1724.3107,1327.5018
2025-01-21,102247.7,107241.6,100097.2,106114.5,273296.8,28422392000.0,6773872.0,137255.69,14280891000.0,98390.67,98215.13,,1869.1393,926.1851,942.9542,64.47783,61.51865,105960.98,98390.67,90820.37,114897.836,89394.234,63890.625,71.8421,77.21458,3860267.5,4673.42,3899.941,1.198331,15.033319,,,,,,,,,,neutral,,,neutral,,,,,1999.4651,1461.8945
2025-01-22,106115.4,106390.0,103211.6,103664.9,151243.53,15829574000.0,3771385.0,74815.09,7830997500.0,98823.24,98360.055,,1960.2115,1132.9904,827.2212,58.75487,57.728878,106510.57,98823.24,91135.914,114994.11,89770.234,64546.35,71.59452,72.9771,3709024.0,4566.633,3885.51,1.1752982,15.098016,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,neutral,97225.92,119095.68,0.81055325,,2102.2446,1589.9645
2025-01-23,103664.9,106840.2,101211.0,103864.1,418154.03,43515003000.0,8556453.0,206938.75,21543148000.0,99151.66,98475.47,,2025.1166,1311.4156,713.7009,59.072998,57.95006,107079.305,99151.66,91224.0,115098.164,90138.43,65178.7,74.14932,72.52865,4127178.0,4642.531,3920.3838,1.184203,14.461515,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,neutral,97225.92,119095.68,0.81651014,,2189.57,1709.8856
2025-01-24,103864.0,107076.5,102680.0,104808.1,165746.95,17435124000.0,3964568.0,83393.69,8775082000.0,99468.91,98626.98,,2128.1946,1474.7714,653.42316,60.623013,59.017113,107736.12,99468.91,91201.7,115223.11,90510.59,65798.08,72.08462,72.60949,4292925.0,4624.957,3929.9062,1.1768619,13.941417,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,neutral,97225.92,119095.68,0.84473985,,2300.4854,1828.0056
2025-01-25,104808.0,105274.7,104040.6,104702.0,65630.164,6869072000.0,1653111.0,32840.336,3437604600.0,99779.805,98762.195,,2176.237,1615.0646,561.1725,60.34638,58.840904,108315.41,99779.805,91244.2,115314.04,90883.59,66453.15,73.7237,73.319214,4227295.0,4382.753,3875.99,1.1307441,13.458467,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,neutral,97225.92,119095.68,0.841567,,2378.5105,1938.1066
2025-01-26,104702.0,105496.9,102450.3,102560.1,75787.086,7903655400.0,1627122.0,35869.344,3742535000.0,99980.75,98883.46,,2018.2128,1695.6942,322.51862,54.89999,55.33858,108569.85,99980.75,91391.66,115342.07,91225.12,67108.17,71.662796,72.49037,4151507.8,4287.3135,3859.4023,1.110875,12.568567,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_golden_zone,97225.92,119095.68,0.77751493,,2326.2346,2015.7322
2025-01-27,102560.0,103216.5,97680.0,102021.3,325689.88,32694557000.0,7400145.0,156956.5,15756518000.0,99973.18,98994.516,,1828.424,1722.2401,106.18379,53.589745,54.482044,108554.78,99973.18,91391.57,115329.77,91561.766,67793.75,62.922604,69.43637,3825818.0,4376.541,3892.9443,1.124224,13.140822,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_golden_zone,97225.92,119095.68,0.7614025,,2242.9673,2061.1792
2025-01-28,102021.3,103797.0,100235.0,101279.6,169917.27,17380446000.0,3946858.0,83140.625,8505452000.0,100180.766,99041.97,,1599.7252,1697.7372,-98.01192,51.7585,53.28983,108667.305,100180.766,91694.22,115292.79,91884.36,68475.93,49.84313,61.476177,3655900.8,4318.3594,3886.3254,1.1111678,13.454603,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_golden_zone,97225.92,119095.68,0.73922247,,2123.474,2073.6382
2025-01-29,101279.7,104755.0,101269.7,103698.2,169989.95,17464740000.0,3968545.0,85699.01,8805219000.0,100594.29,99163.73,,1595.2516,1677.24,-81.98843,56.92728,56.54564,108877.37,100594.29,92311.21,115246.97,92247.65,69248.33,45.069714,52.611816,3825890.5,4258.8555,3878.305,1.0981228,13.385211,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,neutral,97225.92,119095.68,0.81154907,,2131.62,2085.2346
2025-01-30,103698.1,106450.0,103224.5,104676.9,136967.4,14403072000.0,3003472.0,69611.53,7320676400.0,101173.86,99252.35,,1651.64,1672.12,-20.479979,58.848694,57.795555,108788.266,101173.86,93559.45,115201.52,92620.36,70039.19,47.613132,47.50866,3962858.0,4185.044,3865.2488,1.082736,12.712706,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,neutral,97225.92,119095.68,0.8408164,,2176.8616,2103.56
2025-01-31,104676.9,106000.0,101509.0,102379.7,172237.81,17878626000.0,3554639.0,84961.164,8819625000.0,101540.73,99297.445,,1493.7445,1636.445,-142.70041,52.885372,53.96964,108588.72,101540.73,94492.734,115028.164,92977.68,70927.195,48.44815,47.043667,3790620.2,4206.898,3877.7637,1.0848774,12.610938,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_golden_zone,97225.92,119095.68,0.77212024,,2089.7988,2100.8079
2025-02-01,102379.8,102734.9,100215.0,100603.6,90863.09,9240331000.0,2078447.0,41605.58,4232004000.0,101828.4,99286.6,,1211.3313,1551.4222,-340.09094,48.77045,51.21722,108171.516,101828.4,95485.28,114831.5,93301.98,71772.46,39.55682,45.206036,3699757.0,4086.3982,3850.6064,1.061235,12.885821,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_golden_zone,97225.92,119095.68,0.7190072,,1916.1063,2063.8674
2025-02-02,100603.6,101426.0,96029.6,97664.5,232934.69,22949597000.0,4938568.0,110296.11,10866285000.0,101979.09,99292.34,,741.8049,1389.4988,-647.69385,42.831364,47.048107,107742.5,101979.09,96215.69,114480.9,93611.99,72743.09,24.526678,37.510548,3466822.5,4179.9697,3881.5225,1.0768893,14.148216,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_618_bounce,97225.92,119095.68,0.63111544,,1611.0636,1973.3066
2025-02-03,97664.5,102456.0,91130.3,101293.7,455088.03,43861860000.0,9447064.0,223647.34,21568874000.0,102303.305,99377.63,,654.9975,1242.5985,-587.601,50.798817,52.103104,107013.86,102303.305,97592.75,114183.59,93954.22,73724.836,32.838516,32.30734,3921910.5,4690.379,4030.406,1.1637486,16.190628,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_golden_zone,97225.92,119095.68,0.7396441,,1523.6567,1883.3767
2025-02-04,101293.6,101729.3,96100.0,97709.9,262746.2,26009379000.0,5493800.0,129124.32,12780935000.0,102360.21,99315.72,,293.63452,1052.8057,-759.1712,44.241726,47.410282,106811.42,102360.21,97909.0,113808.445,94251.39,74694.33,38.68209,32.015762,3659164.2,4757.445,4062.3838,1.1710969,18.087152,97225.92,93280.0,89334.08,102108.16,83716.16,110000.0,76560.0,119095.68,123844.16,uptrend,110000.0,76560.0,fib_618_bounce,97225.92,119095.68,0.6324731,,1262.1156,1759.1245
2025-02-05,97710.0,99124.2,96106.1,96553.2,151379.67,14787603000.0,3469799.0,75494.664,7375762000.0,102174.17,99253.37,,-85.10327,825.2239,-910.3272,42.342003,46.00601,107215.02,102174.17,97133.32,113458.625,94517.52,75576.414,46.11705,39.21255,3507784.5,4633.206,4041.498,1.1464081,19.848211,89334.08,93280.0,97225.92,84451.84,102843.84,76560.0,110000.0,119095.68,123844.16,neutral,110000.0,76560.0,neutral,,,,,974.35236,1602.17
2025-02-06,96553.2,99093.0,95613.5,96515.1,161521.02,15732382000.0,3536819.0,81877.09,7976520700.0,102011.2,99165.06,,-383.90463,583.3982,-967.30286,42.277607,45.958927,107529.445,102011.2,96492.96,113186.98,94755.27,76323.58,36.345753,40.38163,3346263.5,4550.7983,4030.258,1.129158,21.571644,89334.08,93280.0,97225.92,84451.84,102843.84,76560.0,110000.0,119095.68,123844.16,neutral,110000.0,76560.0,neutral,,,,,721.538,1426.0437
2025-02-07,96515.0,100112.4,95555.0,96454.5,223373.62,21837468000.0,4285021.0,109960.02,10751019000.0,101649.875,99075.49,,-618.46747,343.02505,-961.49255,42.167755,45.880516,107567.99,101649.875,95731.75,112871.7,94996.33,77120.95,34.176655,38.879818,3122890.0,4551.27,4040.801,1.1263287,22.700565,89334.08,93280.0,97225.92,84451.84,102843.84,76560.0,110000.0,119095.68,123844.16,neutral,110000.0,76560.0,neutral,,,,,498.74408,1240.5837
2025-02-08,96454.5,96850.0,95600.0,96411.9,69050.43,6644122600.0,1556064.0,33693.24,3242334200.0,101263.57,98929.16,,-798.592,114.70165,-913.29364,42.084972,45.822807,107434.42,101263.57,95092.71,112432.32,95257.234,78082.14,34.332787,34.951733,3053839.5,4315.465,3984.9849,1.0829313,23.74885,89334.08,93280.0,97225.92,84451.84,102843.84,76560.0,110000.0,119095.68,123844.16,neutral,110000.0,76560.0,neutral,,,,,303.63156,1053.1934
2025-02-09,96412.0,97301.7,94650.1,96423.6,101177.29,9736103000.0,2020676.0,48790.48,4695821300.0,101030.81,98754.62,,-929.6811,-94.174904,-835.5062,42.118584,45.842453,107536.516,101030.81,94525.1,111903.37,95526.516,79149.66,34.59402,34.36782,3155016.8,4196.6177,3958.3174,1.0602024,24.933386,89334.08,93280.0,97225.92,84451.84,102843.84,76560.0,110000.0,119095.68,123844.16,neutral,110000.0,76560.0,neutral,,,,,135.87717,869.7301
