open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA8,MA21,MA55,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,BB_Width,BB_Squeeze
2025-07-18 04:45:00,120262.1,120478.9,120262.0,120387.8,775.906,93422717.3116,21510.0,412.583,49675135.9172,120158.6125,120011.61428571431,119633.90909090904,120158.6125,120011.61428571431,119633.90909090904,83.74920651393768,59.47357830147516,24.27562821246252,61.8301940479606,58.0724131459055,56.99483069851558,120407.94848261158,120161.025,119914.10151738844,120686.72200519072,120007.76000000002,119328.79799480933,67.35884375952328,50.85725329822795,-5448.223000000006,334.1598461885618,389.6026428841778,0.8576939923066738,18.45838137086877,0.0041098764364164,True
2025-07-18 05:00:00,120387.8,120628.6,120165.3,120545.3,2320.654,279315243.3767,42216.0,1048.082,126197676.7359,120216.2,120076.79047619052,119670.93636363633,120216.2,120076.79047619052,119670.93636363633,132.99224470705667,83.979800436669,49.01244427038768,66.8236688111941,60.57203475457386,58.605729272669215,120506.96063941692,120198.13333333336,119889.30602724978,120677.98344163848,120005.43,119332.87655836156,82.36015798195326,64.90205315402687,-3127.5690000000063,350.3023654149919,393.1120408420743,0.8911005744434056,19.961632446444565,0.0051386373069059,True
2025-07-18 05:15:00,120545.3,120609.4,120366.0,120537.1,1078.788,130010172.3607,30615.0,586.236,70652111.6045,120277.4875,120148.19523809529,119697.29272727268,120277.4875,120148.19523809529,119697.29272727268,153.23625487898244,107.06528525077348,46.170969628208965,66.2968564853413,60.37023749456776,58.4859665115791,120577.0531188956,120224.93333333336,119872.8135477711,120704.6616406665,120014.84000000004,119325.01835933355,88.9961360214981,79.57171258765818,-4206.357000000006,336.9395697381172,385.9828960400705,0.8729391203467681,21.276977137573382,0.0058576831909894,True
2025-07-18 05:30:00,120537.0,120545.0,120264.5,120267.6,768.969,92582628.8969,21360.0,249.84,30078914.6492,120270.4375,120185.6047619048,119722.61272727266,120270.4375,120185.6047619048,119722.61272727266,106.17396284012648,106.7681777805578,-0.5942149404313284,50.90808150856703,54.00248141865077,54.6332009097245,120576.4504186917,120224.50833333336,119872.56624797502,120690.39402177565,120009.3466666667,119328.29931155774,80.20175146879508,83.8526818240821,-4975.326000000006,329.88462352085253,380.95990099054336,0.8659300431964395,20.95496454632579,0.0058547477587939,True
2025-07-18 05:45:00,120267.7,120626.2,120267.6,120588.3,1292.476,155730563.7203,23721.0,852.811,102760555.0809,120317.375,120226.40476190478,119757.73272727264,120317.375,120226.40476190478,119757.73272727264,135.31103582553624,116.2824637955506,19.028572029985625,62.87254592289542,59.47971097213638,58.08334346613344,120651.52373916392,120267.2666666667,119883.00959416947,120732.47455299844,120026.37000000002,119320.2654470016,81.62254599453814,83.6068111616104,-3682.8500000000063,333.47404558074487,379.8951438005171,0.8778054971817488,21.44827171006942,0.0063900524747473,True
2025-07-18 06:00:00,120588.3,120846.1,120289.5,120419.7,2350.703,283423272.6316,44384.0,1203.493,145152723.6477,120385.6,120258.97142857149,119791.71999999991,120385.6,120258.97142857149,119791.71999999991,113.40312344455742,115.32268367855288,-1.9195602339954547,54.69642019586301,55.7230280427312,55.74321952547498,120672.5396575766,120295.1916666667,119917.84367575678,120751.24651352904,120034.96000000002,119318.673486471,66.67085746199912,76.1650516417774,-6033.553000000006,361.36478988315247,388.3096607623975,0.9306098364219368,23.672627962168093,0.0062737003147312,False
2025-07-18 06:15:00,120419.7,120419.8,120153.8,120153.9,785.812,94508962.4944,17869.0,243.007,29228862.5158,120395.225,120253.93333333336,119822.73999999992,120395.225,120253.93333333336,119822.73999999992,44.85559620568529,91.83365452093037,-46.978058315245065,44.13909038093908,50.32649919803589,52.258025553798085,120665.86927423616,120304.11666666668,119942.3640590972,120759.41211736872,120047.83000000005,119336.24788263136,46.68158446126568,64.9916626392676,-6819.365000000006,349.44419114775843,382.4853912022833,0.9136144783185968,23.55296794456792,0.0060139688913858,True
2025-07-18 06:30:00,120153.8,120296.0,120076.9,120265.6,843.301,101367192.1987,22251.0,506.199,60849299.7052,120395.6625,120258.59047619053,119853.9272727272,120395.6625,120258.59047619053,119853.9272727272,24.825790345101268,69.497699795654,-44.67190945055273,48.96834216939818,52.412228957006256,53.53977664168879,120661.30251259684,120299.25,119937.1974874032,120772.08610818248,120066.3166666667,119360.54722515092,23.182786873043856,45.51174293210284,-5976.064000000006,333.15116725428936,374.7051344783654,0.8891022209185253,22.353242821090927,0.0060191981678491,False
2025-07-18 06:45:00,120265.6,120463.2,120231.6,120238.5,644.668,77586541.1673,17590.0,392.922,47287892.0147,120377.0,120252.11428571431,119878.19272727265,120377.0,120252.11428571431,119878.19272727265,7.03610174167261,48.67716711099354,-41.64106536932093,47.79870572865559,51.84347015121203,53.17609184080263,120662.01021868653,120301.39166666668,119940.77311464684,120778.12666891408,120087.33333333336,119396.53999775262,15.185088745935255,28.349820026748223,-6620.732000000005,320.4572713475021,367.8906042651095,0.8710667454735378,22.92392165854297,0.0059952515432081,False
2025-07-18 07:00:00,120238.6,120375.7,119999.9,120081.3,933.133,112147103.0269,26404.0,443.723,53335445.318,120319.0,120239.50476190478,119903.41090909085,120319.0,120239.50476190478,119903.41090909085,-33.407344209888834,21.31566333736608,-54.72300754725492,41.14738658454352,48.5521373963575,51.06342466653447,120623.32978241295,120318.67500000005,120014.02021758712,120758.06423255985,120111.37333333337,119464.68243410686,18.38676564473836,18.91821375457245,-7553.865000000005,327.3751124290647,368.26724215724727,0.8889607191542659,20.367063059106226,0.0050641312732694,True
2025-07-18 07:15:00,120081.3,120081.4,119625.4,119666.6,2132.426,255500780.0989,42623.0,853.687,102290649.352,120210.1875,120218.8666666667,119921.77999999993,120210.1875,120218.8666666667,119921.77999999993,-133.9175350293517,-30.428736118206515,-103.4887989111452,28.80920402177,41.13327675702921,46.00106131976796,120718.1287486888,120284.48333333338,119850.83791797796,120714.51084996056,120127.7066666667,119540.90248337285,11.334476098417346,14.968776829696948,-9686.291000000005,343.4532233754316,372.44499253071166,0.922158252260864,20.874226607224657,0.0072103300997469,False
2025-07-18 07:30:00,119666.5,119867.7,119641.6,119852.8,1538.022,184152873.7403,33066.0,907.07,108608136.1176,120158.3375,120201.59523809528,119932.64363636356,120158.3375,120201.59523809528,119932.64363636356,-149.50823763909284,-70.12190329183528,-79.38633434725756,38.473372192829615,45.18342640354336,48.41221661434178,120734.58400614638,120250.37500000004,119766.1659938537,120625.8033567196,120154.88000000002,119683.95664328044,10.541081210332186,13.420774317829258,-8148.269000000005,328.7840704535016,365.4761833625821,0.8996046402490775,21.31799471182828,0.00805334712921,False
2025-07-18 07:45:00,119852.8,119852.9,119300.0,119356.6,3374.032,403311804.9626,52602.0,1191.547,142430799.7206,120004.375,120157.97142857144,119935.37818181809,120004.375,120157.97142857144,119935.37818181809,-245.81205638565007,-128.6852876564402,-117.12676872920986,27.054854937079508,37.732954423331854,43.03532339412332,120813.37806697168,120164.44166666672,119515.50526636174,120642.265266722,120150.7,119659.13473327804,8.956551845783954,10.27736971817779,-11522.301000000003,356.79856164681314,374.4011270119827,0.9529847425790304,23.9565661185133,0.0108008058174997,False
2025-07-18 08:00:00,119356.5,119483.2,119230.7,119260.2,2460.638,293644335.9213,43144.0,1334.058,159207322.4801,119859.4375,120119.16190476192,119927.6109090908,119859.4375,120119.16190476192,119927.6109090908,-307.4993786986597,-188.28998467051332,-119.20939402814632,25.349606189953818,36.47460801280373,42.081909546041,120809.3886195343,120057.35000000003,119305.31138046578,120689.51774505927,120134.99000000002,119580.46225494076,8.629350674950542,9.375661243688857,-13982.939000000006,343.7612414409615,368.5963114399835,0.932622575896108,26.64196549744306,0.0125279896571806,False
2025-07-18 08:15:00,119260.2,119425.9,119076.9,119130.2,1884.993,224792370.2149,37416.0,792.387,94504070.8639,119731.47499999998,120073.7142857143,119917.74363636354,119731.47499999998,120073.7142857143,119917.74363636354,-352.8683543680527,-243.1494412363598,-109.71891313169289,23.0626164613861,34.78968189197504,40.80195949321876,120771.35860868226,119940.10833333337,119108.85805798444,120745.6818844258,120114.80333333336,119483.92478224094,3.7013876601730176,7.095763393635799,-15867.932000000006,344.4160862608413,367.6631537523653,0.9367707444864556,29.790924164532203,0.0138610892869752,False
2025-07-18 08:30:00,119130.1,119130.1,118384.6,118460.9,5555.819,659494927.7086,98514.0,2247.935,266829927.3102,119505.88749999998,119998.19523809529,119897.35090909082,119505.88749999998,119998.19523809529,119897.35090909082,-489.4759426378005,-325.25827503684,-164.21766760096045,14.957294093425933,27.696029553474688,35.04047564666945,120875.52931181714,119789.55,118703.57068818288,120879.1701021522,120054.84333333337,119230.51656451452,3.3567761356791244,5.229171490267523,-21423.751000000007,394.5640754782351,385.66014643082366,1.0230875010804583,34.810779830538536,0.0181314532330597,False
2025-07-18 08:45:00,118460.9,118731.2,118412.5,118637.3,2282.757,270616878.0194,44162.0,1388.962,164656243.7815,119305.7375,119917.8761904762,119876.23454545446,119305.7375,119917.8761904762,119876.23454545446,-510.62904342824186,-387.0485311673073,-123.58051226093454,23.2511784746622,31.651609558727383,37.483430937012834,120758.30226594486,119626.96666666667,118495.63106738847,120945.48595821824,120003.82666666668,119062.16737511514,7.523186184391883,4.860449993414637,-19140.99400000001,385.0810660434553,382.47156802935575,1.0068227241767138,39.20315353829408,0.0189143908067248,False
2025-07-18 09:00:00,118637.3,118904.0,118450.0,118842.5,2064.539,245044276.6868,39955.0,1242.875,147525535.4498,119150.88749999998,119852.62380952384,119861.55272727265,119150.88749999998,119852.62380952384,119861.55272727265,-459.3151465738192,-411.13740296947793,-48.17774360434129,32.222054816173475,36.035413116849,40.22899339105407,120600.26399344792,119495.53333333334,118390.80267321876,120957.29535173324,119952.76000000002,118948.2246482668,16.53310383183324,9.137688717301378,-17076.455000000005,393.69593278802336,385.8776838374816,1.02026095127552,40.72613064443748,0.0184899071839433,False
2025-07-18 09:15:00,118842.5,118847.4,118550.0,118649.7,2172.202,257872330.2267,36101.0,932.044,110628420.3008,119023.77499999998,119794.32857142862,119846.28545454536,119023.77499999998,119794.32857142862,119846.28545454536,-444.8445794868167,-422.3731284752575,-22.471451011559168,28.562443396719072,33.839281887064374,38.55838743118952,120486.27361717544,119370.18333333336,118254.09304949126,120975.7512822224,119896.21333333336,118816.67538444432,21.27405075847666,15.110113591567222,-19248.657000000007,381.6589411895197,381.6644607976013,0.9999855380611808,42.05873561231295,0.0186996493207265,False
2025-07-18 09:30:00,118649.6,118909.7,118640.0,118813.1,926.666,110066143.3596,24616.0,529.957,62945148.8288,118893.81249999996,119734.14761904768,119843.81818181807,118893.81249999996,119734.14761904768,119843.81818181807,-384.2687992710562,-409.6716854071904,25.402886136134214,35.77482729290323,37.32546054549146,40.748023917397695,120281.3732933192,119249.14166666668,118216.91004001416,120985.41806403536,119853.3166666667,118721.21526929802,29.311200049593776,22.372784879967853,-18321.991000000005,367.6640735408294,376.3328198072392,0.9769652132098128,42.2990707586438,0.0173121854333824,False
2025-07-18 09:45:00,118813.1,119000.0,118808.3,118885.0,1727.41,205429902.5896,30912.0,1059.625,126022216.7434,118834.86249999996,119668.57142857148,119846.069090909,118834.86249999996,119668.57142857148,119846.069090909,-317.660315372952,-379.00122872911095,61.34091335615892,38.9395514441002,38.85229212248325,41.70783495263816,120028.42660863644,119136.35000000002,118244.2733913636,120976.17636000332,119808.9666666667,118641.75697333008,35.0381320108255,28.5411276062986,-16594.581000000006,345.66856434822535,367.54078076879904,0.9404903685114268,41.160282224028734,0.0149757250182069,False
2025-07-18 10:00:00,118885.0,118939.0,118660.0,118680.9,944.21,112143666.5809,26936.0,435.121,51681039.9488,118762.44999999998,119587.29047619052,119840.20181818173,118762.44999999998,119587.29047619052,119840.20181818173,-303.3478333658132,-353.7834302746783,50.43559690886519,33.47654066053728,36.15939400306022,39.7868419533952,119772.3727949821,119019.65,118266.92720501791,120967.29642911386,119755.90666666668,118544.51690421952,42.268213369979776,35.53918181013297,-17538.791000000005,337.3349938046972,363.324553113142,0.9284673741816964,41.19389290518454,0.0126487146447178,False
2025-07-18 10:15:00,118680.8,118899.8,118503.4,118796.7,1420.95,168622147.2262,30234.0,584.791,69412714.1811,118720.76249999998,119504.02380952387,119832.47999999992,118720.76249999998,119504.02380952387,119832.47999999992,-258.66699443953985,-322.0779516629655,63.41095722342567,39.12931497685764,38.75319672477501,41.39488803319957,119617.96316253176,118947.15833333333,118276.35350413488,120958.25533514249,119713.29000000002,118468.32466485756,51.06539921450375,42.790581531769625,-16117.841000000004,344.71811957911115,364.899574393469,0.9446931259157998,42.17187495241467,0.011279039173321,False
2025-07-18 10:30:00,118796.7,118929.5,118750.2,118929.5,865.172,102827792.223,23661.0,408.364,48538674.5067,118779.33749999998,119427.47142857149,119823.40181818172,118779.33749999998,119427.47142857149,119823.40181818172,-195.52237246074947,-279.89275859556017,84.3703861348107,45.34325286907436,41.67960294902653,43.22078098981401,119327.85407849218,118870.21666666666,118412.57925484114,120938.35010950029,119674.78666666668,118411.22322383308,64.10756678476122,52.480393123081534,-15252.669000000004,324.0408546317226,356.0614994223516,0.9100699040964076,42.51879894215384,0.0076997825806747,True
2025-07-18 10:45:00,118929.5,119266.0,118888.5,119240.1,1685.001,200662652.8117,34645.0,968.874,115370903.3755,118854.68749999996,119378.54285714292,119807.8599999999,118854.68749999996,119378.54285714292,119807.8599999999,-90.96723740329617,-216.91758486480552,125.95034746150937,57.251112403655725,47.94439608111849,47.2563317974634,119287.34876849776,118860.50833333332,118433.66789816887,120912.69315103788,119647.8966666667,118383.1001822955,83.06042898814226,66.07779832913569,-13567.668000000003,330.72324780275727,357.0823804022396,0.926181928747675,38.08836247322621,0.0071822078022316,True
2025-07-18 11:00:00,119240.2,119292.0,118980.6,118980.8,879.806,104812853.0221,23180.0,313.995,37409873.8012,118871.97499999998,119301.9952380953,119772.96363636354,118871.97499999998,119301.9952380953,119772.96363636354,-76.28014892269857,-170.03843955076988,93.75829062807132,47.22924257479754,43.72188419134555,44.484826756183736,119213.0039327298,118837.225,118461.44606727015,120864.8319046433,119603.12333333337,118341.4147620234,81.44106798750052,76.20302125346795,-14447.474000000004,328.3078418274119,354.90702895451363,0.925053084450151,33.90988759982481,0.006324263003109,True
2025-07-18 11:15:00,118980.8,119039.7,118775.1,118890.3,769.713,91499533.8616,17867.0,298.518,35484958.5961,118902.05,119229.16666666672,119741.6018181817,118902.05,119229.16666666672,119741.6018181817,-81.49323412794911,-140.5233710764963,59.03013694854718,44.08680738219129,42.32094548020376,43.54884439930037,119160.01633960904,118817.23333333334,118474.45032705764,120824.08724608023,119559.04000000002,118293.9927539198,68.73433799418694,77.74527832327652,-15217.187000000004,320.34436159898434,350.6066942423936,0.9136858105096898,32.27056883526132,0.0057699206867415,True
2025-07-18 11:30:00,118890.3,119129.8,118786.9,119104.0,972.161,115675078.1356,20210.0,627.576,74697108.5296,118938.4125,119179.17142857148,119720.67818181808,118938.4125,119179.17142857148,119720.67818181808,-39.88674785818148,-106.97783000372468,67.09108214554321,52.74800977393921,46.66664595376796,46.34775422208567,119180.84975040864,118870.825,118560.80024959138,120802.18181484147,119533.37666666668,118264.5715184919,61.919857976160834,70.69842131928272,-14245.026000000003,323.1638163991124,350.23970880228,0.9226932534413088,29.65582858498573,0.0052161621728229,True
2025-07-18 11:45:00,119104.1,119194.5,119035.4,119175.5,435.074,51827732.2161,11994.0,224.531,26749417.4165,118974.725,119127.26190476197,119697.82545454534,118974.725,119127.26190476197,119697.82545454534,-0.5931962822069181,-71.51628542988544,70.92308914767852,55.44224497994804,48.07623980012856,47.26628820731659,119231.80330317284,118915.675,118599.54669682718,120763.83327218876,119503.33000000005,118242.82672781128,70.14963225970111,66.93460941001625,-13809.952000000005,302.65583934922404,341.1378179069336,0.8871952139642052,26.52881195704053,0.0053168483157972,True
2025-07-18 12:00:00,119175.5,119316.8,119175.5,119304.8,863.776,103002295.0651,19712.0,441.868,52692000.7758,119052.7125,119082.80000000005,119683.77454545443,119052.7125,119082.80000000005,119683.77454545443,46.51708063179103,-32.171830075993284,78.68891070778432,60.22683594323196,50.618035429188346,48.92657861343368,119321.03180067944,118954.2,118587.3681993206,120707.40020135848,119471.42,118235.43979864156,86.42312411804693,72.83087145130291,-12946.176000000003,282.4863594305714,331.6217313399369,0.8518330758637825,24.13992766113648,0.0061676141015519,True
2025-07-18 12:15:00,119304.7,119336.8,119126.2,119202.4,658.418,78517696.6273,18928.0,238.479,28440114.1593,119103.425,119040.94761904766,119666.32727272715,119103.425,119040.94761904766,119666.32727272715,51.71737788588507,-4.208760755367166,55.92613864125224,54.79085627915998,48.589408347110094,47.67831210002325,119345.64324653608,119000.25833333336,118654.87342013062,120631.78638397832,119431.90666666668,118232.02694935506,86.3939083150782,80.98888823094204,-13604.594000000005,273.50056450175066,325.8587917523212,0.8393223427576968,21.372802328244,0.0058047758557844,True
2025-07-18 12:30:00,119202.5,119498.7,119202.5,119412.0,1145.869,136806153.978,23550.0,769.205,91840173.072,119163.7375,119028.82380952383,119659.85818181808,119163.7375,119028.82380952383,119659.85818181808,92.15005356032634,27.910844016530667,64.23920954379568,62.80732803172865,52.7625169547877,50.39813781247818,119434.27109230187,119050.16666666669,118666.06224103144,120534.852918396,119394.13000000003,118253.40708160408,87.32432751280282,86.71378664864261,-12458.725000000002,276.35049393903216,324.451230240306,0.8517474066421389,20.900384411589307,0.0064528162604036,True
2025-07-18 12:45:00,119411.9,119519.8,119360.2,119428.5,845.52,101014634.84,17865.0,422.289,50451579.6289,119187.2875,119008.6190476191,119654.72181818172,119187.2875,119008.6190476191,119654.72181818172,114.0091990142828,56.61029568244804,57.398903331834745,63.40331692421031,53.085361024725565,50.61035336721601,119510.39330013136,119095.45833333331,118680.5233665353,120432.287308838,119357.1766666667,118282.0660244954,83.94363610119684,85.8872906430259,-11613.205000000002,261.75668219665386,316.6011716574346,0.8267710470758366,20.72545708777437,0.006968107308285,True
2025-07-18 13:00:00,119428.6,119440.4,118859.0,118859.0,3921.311,466994471.5566,55724.0,1402.346,167015079.0246,119172.0625,118984.92380952384,119641.10363636354,119172.0625,118984.92380952384,119641.10363636354,12.59493932062469,41.93851022850693,-29.34357090788224,38.53686781061006,42.33150453605269,43.81650230722028,119484.66866455352,119110.3,118735.93133544648,120352.33913685488,119310.22333333336,118268.10752981184,61.86530099747348,77.71108820382433,-15534.516,301.7120969220714,329.2106396737469,0.9164712817941516,21.461494753439585,0.0062860838156485,True
2025-07-18 13:15:00,118859.0,118911.6,118636.4,118790.9,1865.244,221562521.5995,38697.0,855.868,101658476.3097,119159.6375,118962.57619047622,119630.75454545446,119159.6375,118962.57619047622,119630.75454545446,-58.927253805304645,8.316588883903073,-67.24384268920772,36.5377265223977,41.25526990940683,43.09023220038622,119485.50592403102,119109.81666666668,118734.12740930232,120213.16327519226,119250.31000000004,118287.4567248078,38.35563565477821,61.38819091781613,-17399.760000000002,298.3980848068139,326.6387044511881,0.9135417228285192,23.60802569460396,0.0063082836978204,True
2025-07-18 13:30:00,118790.8,118888.0,118500.0,118650.1,3492.735,414455534.5218,60517.0,1350.743,160310036.5819,119102.9,118939.7142857143,119621.18181818174,119102.9,118939.7142857143,119621.18181818174,-123.8100663627265,-35.72562953164012,-88.08443683108638,32.474160329780446,39.04498266607844,41.59354434660331,119519.74091012526,119086.53333333334,118653.32575654142,120089.673613768,119191.32333333336,118292.97305289868,14.015149897103491,38.07869551645168,-20892.495000000003,309.5983242059622,329.5606709058934,0.9394273999835632,26.275557036968067,0.0072755090716988,True
2025-07-18 13:45:00,118650.0,118857.1,118600.0,118766.8,1402.405,166521875.6477,36627.0,794.325,94318584.1851,119051.8125,118954.28095238096,119616.2581818181,119051.8125,118954.28095238096,119616.2581818181,-132.76167037826963,-68.0709764805166,-64.69069389775302,39.0309361506211,41.82690095393166,43.3072545753506,119498.6037031176,119047.09166666667,118595.57963021575,119993.3216642804,119145.08666666668,118296.85166905297,19.456603637088563,23.942463062990043,-19490.090000000004,303.03603368021766,326.1101627675178,0.9292443728478662,28.60964696153666,0.0075854358158561,False
2025-07-18 14:00:00,118766.9,119250.0,118689.6,118971.0,2309.438,274836865.3329,54084.0,1172.006,139459019.8466,119010.0875,118970.17142857146,119606.9672727272,119010.0875,118970.17142857146,119606.9672727272,-92.65965027389755,-76.26720107831026,-16.392449195587304,49.11705832142324,46.43366929579168,46.20710523839826,119498.20165826844,119046.275,118594.3483417316,119864.26049554048,119101.93333333336,118339.60617112624,29.022030463489788,20.83126133256057,-17180.652000000002,335.2065294701897,337.26682168335003,0.9938912099243054,25.595273808735097,0.0075924535777103,False
2025-07-18 14:15:00,118970.9,119036.5,117730.0,117931.1,9744.403,1151298744.8753,158900.0,4258.317,502945295.6102,118851.175,118926.77142857146,119574.23272727264,118851.175,118926.77142857146,119574.23272727264,-263.40803639168735,-138.64747951610263,-124.76055687558473,24.7706548270678,32.37363990137063,36.28326714393756,119682.4029501132,118966.34166666667,118250.28038322016,119780.344557405,119025.02000000002,118269.69544259502,27.861137133287883,25.446590411288696,-26925.055,456.618213286416,383.42078255557146,1.1909062681552365,28.18530624060658,0.0120380482986163,False
2025-07-18 14:30:00,117931.1,118091.1,117230.7,117749.8,6986.761,822059082.4922,123950.0,3169.493,372983985.5283,118643.4,118883.91904761906,119538.12363636355,118643.4,118883.91904761906,119538.12363636355,-382.968636249876,-220.08786509402708,-162.88077115584892,22.50196118689363,30.63214752035332,34.910726176925685,119784.0605214293,118853.49166666668,117922.92281190406,119725.81184632178,118947.30333333336,118168.79482034492,26.97109852588424,27.95142204088725,-33911.816,507.0909366256151,406.1340786243542,1.2485801200017963,31.837962125071407,0.0156590915708638,False
2025-07-18 14:45:00,117749.9,118389.6,117731.9,118123.8,4691.1,553766160.2319,80390.0,2793.589,329779282.5043,118480.3125,118851.09523809524,119499.289090909,118480.3125,118851.09523809524,119499.289090909,-361.8142820617068,-267.33000408325364,-94.48427797845312,36.49908850510641,38.03706936030118,39.840072492673286,119744.03050740776,118765.85000000002,117787.66949259228,119680.01302921788,118895.87666666668,118111.74030411548,26.31865563139104,27.05029709685434,-29220.716,525.9170695474147,418.1134082136712,1.257833542804377,32.600232094785895,0.0164724204374867,False
2025-07-18 15:00:00,118123.9,118255.3,117723.8,117730.6,2232.351,263376460.1319,57355.0,938.99,110791094.6611,118339.2625,118796.1238095238,119454.97636363626,118339.2625,118796.1238095238,119454.97636363626,-407.3920662369492,-314.0173581344855,-93.37470810246369,29.87975916082231,33.93555888124778,36.76636977260193,119689.19220090612,118634.66666666669,117580.14113242723,119629.13323431618,118825.13666666669,118021.1400990172,30.825392738654617,28.038382298643253,-31453.067,526.6149358539878,423.5127697273059,1.2434452358852557,33.29686468837554,0.0177776962479674,False
2025-07-18 15:15:00,117730.5,117922.0,117453.1,117740.3,2858.094,336235159.5183,66192.0,1359.365,159932043.2435,118207.9375,118751.33333333331,119407.08181818172,118207.9375,118751.33333333331,119407.08181818172,-412.18927308771526,-346.7413297855621,-65.44794330215319,30.243858120517963,34.12427330901666,36.89248581655451,119605.0104669591,118512.82500000004,117420.63953304096,119627.76616969972,118771.26,117914.7538303003,31.40692319120518,29.516990520416897,-28594.973,519.4005688722386,425.67406640695776,1.220183727085867,34.89073865082726,0.0184315151876443,False
2025-07-18 15:30:00,117740.3,117930.2,117430.0,117632.0,2076.035,244357164.953,49308.0,976.406,114958349.1046,118080.675,118695.87142857142,119357.73454545446,118080.675,118695.87142857142,119357.73454545446,-415.9310449506447,-369.804568173923,-46.12647677672175,28.32786727412322,32.99115245709281,36.04960009544529,119419.3665806872,118364.4916666667,117309.6167526462,119632.63671033796,118716.98666666666,117801.33662299535,23.28859835916764,28.50697142967576,-30671.008,517.0004977632084,429.22292038757865,1.2045034717539511,36.36811988943752,0.0178241785043302,False
2025-07-18 15:45:00,117632.1,118011.9,117484.0,117830.0,1439.792,169599338.4441,38367.0,836.294,98519483.741,117963.575,118643.51428571428,119316.46181818172,117963.575,118643.51428571428,119316.46181818172,-360.5486743508518,-366.7192702328993,6.170595882047451,36.85977043927408,37.10324141582759,38.73654224172471,119140.53153258863,118231.28333333335,117322.03513407808,119621.72743318224,118673.64666666668,117725.56590015112,26.099066133128293,26.931529227833654,-29231.216,518.3629355428066,433.9218289405509,1.1945998126169963,36.79435428804614,0.0153808395480543,False
2025-07-18 16:00:00,117830.1,118053.5,117664.1,117664.1,1471.474,173444216.0938,41770.0,760.836,89691814.6948,117800.2125,118568.46666666666,119270.07272727262,117800.2125,118568.46666666666,119270.07272727262,-343.3326209437946,-358.92372046986435,15.59109952606974,33.01765982526336,35.15652720045902,37.3557050268692,119012.09328153577,118131.70833333336,117251.32338513098,119647.96390908562,118647.08666666668,117646.20942424772,30.152754152978336,26.51347288175804,-30702.689999999995,502.242568599955,431.8017418481434,1.1631323358037409,36.69976919108625,0.0149051420761342,False
2025-07-18 16:15:00,117664.1,117813.9,117518.2,117590.5,1301.261,153096602.9295,41861.0,584.016,68709017.4576,117757.6375,118502.26190476192,119221.30545454536,117757.6375,118502.26190476192,119221.30545454536,-331.1647513329226,-349.6707307575504,18.50597942462781,31.327524296357712,34.29680117170377,36.74554043984586,118870.97036589916,118031.67500000005,117192.37963410094,119669.72281608963,118612.19333333334,117554.66385057704,29.10358603809776,28.45180210806808,-32003.951,476.42474752496025,425.3207065220412,1.120154133620275,37.39148691238623,0.0142215276687228,False
2025-07-18 16:30:00,117590.4,118008.0,117460.0,117900.0,1676.556,197419722.5299,39814.0,864.206,101752591.8929,117776.4125,118455.10476190476,119181.75636363626,117776.4125,118455.10476190476,119181.75636363626,-249.48955196798488,-316.2770044943619,66.78745252637702,45.1117976911134,40.84759642542845,41.00063793002274,118739.34656042563,117969.1666666667,117198.98677290777,119659.7678381828,118580.77666666669,117501.78549515054,37.02407981295045,32.09347333467547,-30327.395,485.3716540843402,431.1625776400392,1.1257276935790983,35.7143952925388,0.0130573083716894,False
2025-07-18 16:45:00,117900.0,117917.1,117483.7,117543.5,1292.824,152103998.4888,30008.0,561.015,66018424.9299,117703.875,118380.79523809523,119135.55454545443,117703.875,118380.79523809523,119135.55454545443,-258.8423165228887,-297.1321085038708,38.2897919809821,35.528348154897195,36.3517045716915,37.91583667406351,118528.01953041198,117867.22500000003,117206.43046958809,119673.2861254893,118543.90333333334,117414.52054117736,30.626132049849904,32.251265966965995,-31620.219,478.8751973237988,431.26912156194254,1.1103860058179904,34.246940125172294,0.0112125237598823,False
2025-07-18 17:00:00,117543.5,117651.1,117328.6,117567.7,2646.58,310868722.3647,44344.0,1231.499,144652286.4149,117683.51249999998,118304.23333333337,119090.47999999992,117683.51249999998,118304.23333333337,119090.47999999992,-247.25140500554696,-280.5052073377629,33.25380233221591,36.595084943446224,36.859742589137525,38.246998127383456,118046.28701515523,117750.28333333335,117454.2796515115,119670.72919481146,118502.39,117334.05080518854,36.04551231422727,34.56524139234249,-28973.639,459.328297658324,426.0896395828025,1.078008604264742,34.085715682311054,0.0050276512878346,True
2025-07-18 17:15:00,117567.7,117983.8,117542.5,117904.9,1184.434,139471451.9827,29192.0,694.351,81753655.3246,117704.08749999998,118237.57142857143,119046.49636363628,117704.08749999998,118237.57142857143,119046.49636363628,-164.62557913824276,-241.87866460458952,77.25308546634676,50.03443503439862,43.61344444444235,42.717367552314585,118040.04156841645,117748.10000000002,117456.1584315836,119646.28429845208,118469.72,117293.15570154792,43.5627231570874,36.74478917372147,-27789.204999999994,457.0747604510338,426.813942459812,1.070899319307197,30.21198510239052,0.0049587478424944,True
